year,county_fips,dem_vote_pct,rep_vote_pct,incumbent_party,incumbent_vote_pct
2004,29099,0.4938347057814376,0.49991422199348085,REPUBLICAN,0.49991422199348085
2008,29099,0.5058181336562476,0.48062514190569894,REPUBLICAN,0.48062514190569894
2012,29099,0.4258126645562488,0.5529909538883937,DEMOCRAT,0.4258126645562488
2016,29099,0.29714414804495565,0.6498239801201077,DEMOCRAT,0.29714414804495565
2020,29099,0.32156691347867816,0.6602735499794323,REPUBLICAN,0.6602735499794323
2024,29099,0.30981276296159715,0.6771711618083377,DEMOCRAT,0.30981276296159715
2000,29101,0.41258116399594924,0.5563233454458807,DEMOCRAT,0.41258116399594924
2004,29101,0.3849575014825064,0.6057027080450682,REPUBLICAN,0.6057027080450682
2008,29101,0.42934782608695654,0.5517663043478261,REPUBLICAN,0.5517663043478261
2012,29101,0.36473050758765047,0.6071547500118929,DEMOCRAT,0.36473050758765047
2016,29101,0.28061707363240584,0.6492049971607041,DEMOCRAT,0.28061707363240584
2020,29101,0.30160446308869954,0.6698525277861869,REPUBLICAN,0.6698525277861869
2024,29101,0.2948902635369884,0.6905347004491145,DEMOCRAT,0.2948902635369884
2000,29103,0.3829683698296837,0.5965936739659368,DEMOCRAT,0.3829683698296837
2004,29103,0.38473205257836196,0.6102123356926188,REPUBLICAN,0.6102123356926188
2008,29103,0.375,0.5988142292490118,REPUBLICAN,0.5988142292490118
2012,29103,0.35666836995401124,0.6157383750638733,DEMOCRAT,0.35666836995401124
2016,29103,0.20267379679144384,0.7572192513368984,DEMOCRAT,0.20267379679144384
2020,29103,0.18338727076591155,0.8015102481121898,REPUBLICAN,0.8015102481121898
2024,29103,0.1718232044198895,0.8171270718232044,DEMOCRAT,0.1718232044198895
2000,29105,0.3206346772957228,0.6558332055802545,DEMOCRAT,0.3206346772957228
2004,29105,0.2833411796354832,0.7114130069271639,REPUBLICAN,0.7114130069271639
2008,29105,0.31967162898976903,0.6662378239294248,REPUBLICAN,0.6662378239294248
2012,29105,0.2664366618929827,0.7117562817341492,DEMOCRAT,0.2664366618929827
2016,29105,0.1590555105600897,0.8025045168525325,DEMOCRAT,0.1590555105600897
2020,29105,0.16554516762936938,0.8195081283868278,REPUBLICAN,0.8195081283868278
2024,29105,0.1613961115015226,0.8289412040290466,DEMOCRAT,0.1613961115015226
2000,29107,0.43684573002754823,0.540564738292011,DEMOCRAT,0.43684573002754823
2004,29107,0.39624273884563094,0.5967123964899271,REPUBLICAN,0.5967123964899271
2008,29107,0.4157831325301205,0.5687951807228916,REPUBLICAN,0.5687951807228916
2012,29107,0.35802469135802467,0.6206394428616651,DEMOCRAT,0.35802469135802467
2016,29107,0.2552910052910053,0.6921138825900731,DEMOCRAT,0.2552910052910053
2020,29107,0.26221049545587805,0.719613016710642,REPUBLICAN,0.719613016710642
2024,29107,0.24895640074211503,0.7374768089053804,DEMOCRAT,0.24895640074211503
2000,29109,0.32821824381926684,0.6436487638533674,DEMOCRAT,0.32821824381926684
2004,29109,0.285081614576743,0.7082120713653043,REPUBLICAN,0.7082120713653043
2008,29109,0.30636533028791246,0.6769850333593797,REPUBLICAN,0.6769850333593797
2012,29109,0.25496667724531896,0.7249127261186925,DEMOCRAT,0.25496667724531896
2016,29109,0.173556685611726,0.7830690996111277,DEMOCRAT,0.173556685611726
2020,29109,0.1795029321418598,0.8056967327562133,REPUBLICAN,0.8056967327562133
2024,29109,0.17626309220166061,0.8140771693710316,DEMOCRAT,0.17626309220166061
2000,29111,0.4511596788581623,0.5325602140945584,DEMOCRAT,0.4511596788581623
2004,29111,0.3776916451335056,0.6162790697674418,REPUBLICAN,0.6162790697674418
2008,29111,0.4080408707241226,0.576188360728565,REPUBLICAN,0.576188360728565
2012,29111,0.3524187894367843,0.6256134610890395,DEMOCRAT,0.3524187894367843
2016,29111,0.20960502692998204,0.7504488330341114,DEMOCRAT,0.20960502692998204
2020,29111,0.2134953352137123,0.7708830548926014,REPUBLICAN,0.7708830548926014
2024,29111,0.19438252340615247,0.794694605439144,DEMOCRAT,0.19438252340615247
2000,29113,0.4374410859046063,0.5372337082888204,DEMOCRAT,0.4374410859046063
2004,29113,0.42179545339986896,0.5703916528050809,REPUBLICAN,0.5703916528050809
2008,29113,0.4345647558386412,0.5487898089171974,REPUBLICAN,0.5487898089171974
2012,29113,0.3414268055800812,0.6327035140384955,DEMOCRAT,0.3414268055800812
2016,29113,0.22333947600352536,0.727465747936864,DEMOCRAT,0.22333947600352536
2020,29113,0.2276862636983941,0.7529119856640706,REPUBLICAN,0.7529119856640706
2024,29113,0.21498148321040675,0.7738462017240842,DEMOCRAT,0.21498148321040675
2000,29115,0.44026622296173046,0.540099833610649,DEMOCRAT,0.44026622296173046
2004,29115,0.4136995591726009,0.5801966768396066,REPUBLICAN,0.5801966768396066
2008,29115,0.4447816557073006,0.5294216826842016,REPUBLICAN,0.5294216826842016
2012,29115,0.36774774774774777,0.6025225225225225,DEMOCRAT,0.36774774774774777
2016,29115,0.2219437981027385,0.7316985860032218,DEMOCRAT,0.2219437981027385
2020,29115,0.22266852951449528,0.7619629758994062,REPUBLICAN,0.7619629758994062
2024,29115,0.20801828732196237,0.7802004571830491,DEMOCRAT,0.20801828732196237
2000,29117,0.3863926067558955,0.5909815168897387,DEMOCRAT,0.3863926067558955
2004,29117,0.35896627797037506,0.6348881184998424,REPUBLICAN,0.6348881184998424
2008,29117,0.37164224664224665,0.6094322344322345,REPUBLICAN,0.6094322344322345
2012,29117,0.3148331681532871,0.6617112652791542,DEMOCRAT,0.3148331681532871
2016,29117,0.19700981155583241,0.7598504905777916,DEMOCRAT,0.19700981155583241
2020,29117,0.20864160994377035,0.7793725954424386,REPUBLICAN,0.7793725954424386
2024,29117,0.20689655172413793,0.7849556234540958,DEMOCRAT,0.20689655172413793
2000,29119,0.28580180732118243,0.683106141828764,DEMOCRAT,0.28580180732118243
2004,29119,0.2867313915857605,0.7045954692556634,REPUBLICAN,0.7045954692556634
2008,29119,0.30165949600491704,0.6759680393362016,REPUBLICAN,0.6759680393362016
2012,29119,0.24561852373033133,0.7284124344377638,DEMOCRAT,0.24561852373033133
2016,29119,0.16124727008007766,0.8006551807813638,DEMOCRAT,0.16124727008007766
2020,29119,0.15895283331492324,0.8245885341875622,REPUBLICAN,0.8245885341875622
2024,29119,0.1523880916684515,0.8399014778325123,DEMOCRAT,0.1523880916684515
2000,29121,0.39261324041811846,0.5898257839721255,DEMOCRAT,0.39261324041811846
2004,29121,0.37727873183619554,0.6173051519154558,REPUBLICAN,0.6173051519154558
2008,29121,0.3724913031843725,0.6135937918116136,REPUBLICAN,0.6135937918116136
2012,29121,0.3224860335195531,0.6565642458100559,DEMOCRAT,0.3224860335195531
2016,29121,0.20312294974412806,0.7607925469098543,DEMOCRAT,0.20312294974412806
2020,29121,0.21209800918836141,0.7753956100051046,REPUBLICAN,0.7753956100051046
2024,29121,0.1889271590764128,0.8036739380022963,DEMOCRAT,0.1889271590764128
2000,29123,0.4180196661330894,0.5625428767436542,DEMOCRAT,0.4180196661330894
2004,29123,0.40097600650671006,0.590687271248475,REPUBLICAN,0.590687271248475
2008,29123,0.40612569610182975,0.5761734287987271,REPUBLICAN,0.5761734287987271
2012,29123,0.32210953346855986,0.6545638945233265,DEMOCRAT,0.32210953346855986
2016,29123,0.1888742717534298,0.770907724112009,DEMOCRAT,0.1888742717534298
2020,29123,0.17952783650458068,0.8076109936575053,REPUBLICAN,0.8076109936575053
2024,29123,0.17138884060490178,0.8206153311315835,DEMOCRAT,0.17138884060490178
2000,29125,0.40321743642968344,0.5749870264660093,DEMOCRAT,0.40321743642968344
2004,29125,0.3533001808318264,0.6385623869801085,REPUBLICAN,0.6385623869801085
2008,29125,0.35158311345646437,0.6273087071240105,REPUBLICAN,0.6273087071240105
2012,29125,0.2862494490965183,0.6974438078448656,DEMOCRAT,0.2862494490965183
2016,29125,0.17644444444444443,0.7913333333333333,DEMOCRAT,0.17644444444444443
2020,29125,0.17061412701739678,0.8157618947809684,REPUBLICAN,0.8157618947809684
2024,29125,0.15775177601337234,0.8330547430004179,DEMOCRAT,0.15775177601337234
2000,29127,0.42631489071038253,0.5592554644808743,DEMOCRAT,0.42631489071038253
2004,29127,0.3668192403436923,0.6275596241869429,REPUBLICAN,0.6275596241869429
2008,29127,0.3746514777344061,0.6137974986059109,REPUBLICAN,0.6137974986059109
2012,29127,0.33155124198058894,0.6516696825135713,DEMOCRAT,0.33155124198058894
2016,29127,0.23141134642139435,0.7280105116710466,DEMOCRAT,0.23141134642139435
2020,29127,0.23988612526221156,0.7428079112975726,REPUBLICAN,0.7428079112975726
2024,29127,0.23051775260396867,0.7595985706682886,DEMOCRAT,0.23051775260396867
2000,29129,0.30130293159609123,0.6786102062975027,DEMOCRAT,0.30130293159609123
2004,29129,0.3203082003302146,0.6642817831590534,REPUBLICAN,0.6642817831590534
2008,29129,0.29691075514874143,0.6687643020594966,REPUBLICAN,0.6687643020594966
2012,29129,0.21329305135951662,0.7583081570996979,DEMOCRAT,0.21329305135951662
2016,29129,0.12378223495702005,0.8515759312320917,DEMOCRAT,0.12378223495702005
2020,29129,0.12478920741989882,0.8662169758291175,REPUBLICAN,0.8662169758291175
2024,29129,0.13113839285714285,0.8621651785714286,DEMOCRAT,0.13113839285714285
2000,29131,0.34384352287302267,0.6354211201368106,DEMOCRAT,0.34384352287302267
2004,29131,0.27319730403471515,0.7198781275967131,REPUBLICAN,0.7198781275967131
2008,29131,0.30801907238838316,0.6759427828348504,REPUBLICAN,0.6759427828348504
2012,29131,0.24058444504946003,0.7350031763317906,DEMOCRAT,0.24058444504946003
2016,29131,0.15329362298528382,0.8133321653819201,DEMOCRAT,0.15329362298528382
2020,29131,0.16459376514294943,0.821838152156356,REPUBLICAN,0.821838152156356
2024,29131,0.15886557528245332,0.8320651756206286,DEMOCRAT,0.15886557528245332
2000,29133,0.5284755512943432,0.4592521572387344,DEMOCRAT,0.5284755512943432
2004,29133,0.4480936202340506,0.5479426198565497,REPUBLICAN,0.5479426198565497
2008,29133,0.41952949962658703,0.5664675130694549,REPUBLICAN,0.5664675130694549
2012,29133,0.3776422764227642,0.6091463414634146,DEMOCRAT,0.3776422764227642
2016,29133,0.2820661636680209,0.6964596633778294,DEMOCRAT,0.2820661636680209
2020,29133,0.24768713204373424,0.7436921783010934,REPUBLICAN,0.7436921783010934
2024,29133,0.22814115531580131,0.7651157563497415,DEMOCRAT,0.22814115531580131
2000,29135,0.3587798845836768,0.6206100577081616,DEMOCRAT,0.3587798845836768
2004,29135,0.28590644148856675,0.7088626513226722,REPUBLICAN,0.7088626513226722
2008,29135,0.3126781695423856,0.6702175543885972,REPUBLICAN,0.6702175543885972
2012,29135,0.24957318019556107,0.7300946763929846,DEMOCRAT,0.24957318019556107
2016,29135,0.18111273792093704,0.7828696925329429,DEMOCRAT,0.18111273792093704
2020,29135,0.1827581388850077,0.802570909598994,REPUBLICAN,0.802570909598994
2024,29135,0.1804810996563574,0.8078350515463918,DEMOCRAT,0.1804810996563574
2000,29137,0.45432340009770394,0.5312652662432829,DEMOCRAT,0.45432340009770394
2004,29137,0.3824007429765498,0.611098212212677,REPUBLICAN,0.611098212212677
2008,29137,0.3947612424663885,0.5871580899397311,REPUBLICAN,0.5871580899397311
2012,29137,0.3445895982252896,0.6319940842987429,DEMOCRAT,0.3445895982252896
2016,29137,0.20524542829643888,0.7601058710298364,DEMOCRAT,0.20524542829643888
2020,29137,0.20878875752844078,0.775596698639304,REPUBLICAN,0.775596698639304
2024,29137,0.19575148469620832,0.7939698492462312,DEMOCRAT,0.19575148469620832
2000,29139,0.3944936828210447,0.5857062040354516,DEMOCRAT,0.3944936828210447
2004,29139,0.37274305555555554,0.6185763888888889,REPUBLICAN,0.6185763888888889
2008,29139,0.40078551912568305,0.5853825136612022,REPUBLICAN,0.5853825136612022
2012,29139,0.32663788248545145,0.6551529941805895,DEMOCRAT,0.32663788248545145
2016,29139,0.20611530668631423,0.7601768281451464,DEMOCRAT,0.20611530668631423
2020,29139,0.20928620928620928,0.7735620235620235,REPUBLICAN,0.7735620235620235
2024,29139,0.1950650216738913,0.7962654218072691,DEMOCRAT,0.1950650216738913
2000,29141,0.4104809034386499,0.565918030706763,DEMOCRAT,0.4104809034386499
2004,29141,0.3480788963630145,0.6449663664348421,REPUBLICAN,0.6449663664348421
2008,29141,0.3896600721390316,0.5958028199803257,REPUBLICAN,0.5958028199803257
2012,29141,0.3191758747697974,0.6598756906077348,DEMOCRAT,0.3191758747697974
2016,29141,0.20043079015984583,0.7663530211994105,DEMOCRAT,0.20043079015984583
2020,29141,0.2028038368293454,0.784441867819121,REPUBLICAN,0.784441867819121
2024,29141,0.19661016949152543,0.7935285053929122,DEMOCRAT,0.19661016949152543
2000,29143,0.5144508670520231,0.4701348747591522,DEMOCRAT,0.5144508670520231
2004,29143,0.46996332363728344,0.525357278360946,REPUBLICAN,0.525357278360946
2008,29143,0.41646070192782997,0.5675976272862086,REPUBLICAN,0.5675976272862086
2012,29143,0.38813793103448274,0.5908965517241379,DEMOCRAT,0.38813793103448274
2016,29143,0.2627429658828327,0.7163245888269675,DEMOCRAT,0.2627429658828327
2020,29143,0.24110344827586208,0.7513103448275862,REPUBLICAN,0.7513103448275862
2024,29143,0.22918807810894143,0.7639113199236529,DEMOCRAT,0.22918807810894143
2000,29145,0.30464984406010776,0.6725262262546073,DEMOCRAT,0.30464984406010776
2004,29145,0.27477081501946504,0.7194524676629411,REPUBLICAN,0.7194524676629411
2008,29145,0.29323781783830594,0.6942060930488861,REPUBLICAN,0.6942060930488861
2012,29145,0.2561495833831679,0.7248335526053502,DEMOCRAT,0.2561495833831679
2016,29145,0.18755168007216416,0.7724949259565511,DEMOCRAT,0.18755168007216416
2020,29145,0.20482309452561168,0.7787361380038725,REPUBLICAN,0.7787361380038725
2024,29145,0.201635907481871,0.787813176616146,DEMOCRAT,0.201635907481871
2000,29147,0.39264007072604706,0.5703392640070726,DEMOCRAT,0.39264007072604706
2004,29147,0.3784958988042297,0.6152781895444214,REPUBLICAN,0.6152781895444214
2008,29147,0.43967120070456994,0.5448674038555632,REPUBLICAN,0.5448674038555632
2012,29147,0.3533868092691622,0.6231060606060606,DEMOCRAT,0.3533868092691622
2016,29147,0.26739268344258826,0.6745612180164939,DEMOCRAT,0.26739268344258826
2020,29147,0.2883857272819165,0.6939249974729607,REPUBLICAN,0.6939249974729607
2024,29147,0.27598307358860563,0.7130766849004025,DEMOCRAT,0.27598307358860563
2000,29149,0.3704228679423577,0.5955587054098748,DEMOCRAT,0.3704228679423577
2004,29149,0.3901134175048149,0.5925529638347956,REPUBLICAN,0.5925529638347956
2008,29149,0.3944674362883903,0.5776519276846003,REPUBLICAN,0.5776519276846003
2012,29149,0.3209681067631758,0.6527934856367338,DEMOCRAT,0.3209681067631758
2016,29149,0.18530419880034277,0.7864181662382177,DEMOCRAT,0.18530419880034277
2020,29149,0.17366533023844694,0.8117746359991559,REPUBLICAN,0.8117746359991559
2024,29149,0.15087795360936485,0.841968350314329,DEMOCRAT,0.15087795360936485
2000,29151,0.3136937520233085,0.6723858853998058,DEMOCRAT,0.3136937520233085
2004,29151,0.25078698845750264,0.7457652525858193,REPUBLICAN,0.7457652525858193
2008,29151,0.26938833168526627,0.715072750388473,REPUBLICAN,0.715072750388473
2012,29151,0.2128920364214482,0.7701980054921231,DEMOCRAT,0.2128920364214482
2016,29151,0.14076163610719322,0.8259520451339916,DEMOCRAT,0.14076163610719322
2020,29151,0.1375513993898395,0.8522350444356015,REPUBLICAN,0.8522350444356015
2024,29151,0.13058107933221172,0.8615245243949786,DEMOCRAT,0.13058107933221172
2000,29153,0.3336439888164026,0.6204566635601119,DEMOCRAT,0.3336439888164026
2004,29153,0.33163373698746546,0.6549819417888252,REPUBLICAN,0.6549819417888252
2008,29153,0.3544600938967136,0.6227059325650875,REPUBLICAN,0.6227059325650875
2012,29153,0.28317987873343814,0.6916685380642263,DEMOCRAT,0.28317987873343814
2016,29153,0.16071032186459488,0.8077691453940067,DEMOCRAT,0.16071032186459488
2020,29153,0.15460526315789475,0.8355263157894737,REPUBLICAN,0.8355263157894737
2024,29153,0.14602510460251045,0.8460251046025105,DEMOCRAT,0.14602510460251045
2000,29155,0.5354785478547854,0.4537953795379538,DEMOCRAT,0.5354785478547854
2004,29155,0.49676755803702616,0.4992653540993241,REPUBLICAN,0.4992653540993241
2008,29155,0.42982829572867887,0.5610898254576415,REPUBLICAN,0.5610898254576415
2012,29155,0.42162588792423045,0.5679558011049723,DEMOCRAT,0.42162588792423045
2016,29155,0.3230462916874067,0.6577069852331177,DEMOCRAT,0.3230462916874067
2020,29155,0.27201394943330426,0.7183958151700087,REPUBLICAN,0.7183958151700087
2024,29155,0.252561669829222,0.7432637571157495,DEMOCRAT,0.252561669829222
2000,29157,0.3020425901781834,0.6760828625235404,DEMOCRAT,0.3020425901781834
2004,29157,0.31781253789256697,0.6769734448890505,REPUBLICAN,0.6769734448890505
2008,29157,0.347519370880074,0.6391812189198566,REPUBLICAN,0.6391812189198566
2012,29157,0.27344434706397897,0.7097783898835608,DEMOCRAT,0.27344434706397897
2016,29157,0.17391304347826086,0.7903890160183067,DEMOCRAT,0.17391304347826086
2020,29157,0.17614057372710915,0.8105218587911507,REPUBLICAN,0.8105218587911507
2024,29157,0.17884771986970685,0.8129071661237784,DEMOCRAT,0.17884771986970685
2000,29159,0.37162805458584575,0.6050777530942558,DEMOCRAT,0.37162805458584575
2004,29159,0.33156149977137633,0.6631801554641061,REPUBLICAN,0.6631801554641061
2008,29159,0.3807117750439367,0.6051186291739895,REPUBLICAN,0.6051186291739895
2012,29159,0.34375545851528383,0.6312663755458515,DEMOCRAT,0.34375545851528383
2016,29159,0.23874993098117167,0.7073049527911214,DEMOCRAT,0.23874993098117167
2020,29159,0.2504581871498141,0.7254542598313871,REPUBLICAN,0.7254542598313871
2024,29159,0.2490731913992162,0.7365215549200297,DEMOCRAT,0.2490731913992162
2000,29161,0.3878359965316487,0.5849126718691936,DEMOCRAT,0.3878359965316487
2004,29161,0.3564705882352941,0.6349732620320856,REPUBLICAN,0.6349732620320856
2008,29161,0.3803889289021504,0.602222450869431,REPUBLICAN,0.602222450869431
2012,29161,0.31874656404617924,0.6539307311709731,DEMOCRAT,0.31874656404617924
2016,29161,0.2568856788659516,0.6850105104295802,DEMOCRAT,0.2568856788659516
2020,29161,0.28807236304170075,0.6888798037612428,REPUBLICAN,0.6888798037612428
2024,29161,0.27870466321243526,0.7076683937823834,DEMOCRAT,0.27870466321243526
2000,29163,0.48387974425248265,0.4962590123792681,DEMOCRAT,0.48387974425248265
2004,29163,0.4564676616915423,0.5365671641791044,REPUBLICAN,0.5365671641791044
2008,29163,0.44245654104809035,0.5415556401471895,REPUBLICAN,0.5415556401471895
2012,29163,0.35268405955470566,0.6251878158721487,DEMOCRAT,0.35268405955470566
2016,29163,0.2446491465727445,0.7144405310214034,DEMOCRAT,0.2446491465727445
2020,29163,0.22313190383365822,0.7619233268356075,REPUBLICAN,0.7619233268356075
2024,29163,0.20679959100204498,0.7861707566462167,DEMOCRAT,0.20679959100204498
2000,29165,0.4500205555881835,0.522258765490104,DEMOCRAT,0.4500205555881835
2004,29165,0.4386943054562783,0.5552060995949488,REPUBLICAN,0.5552060995949488
2008,29165,0.4616824440619621,0.5262478485370051,REPUBLICAN,0.5262478485370051
2012,29165,0.4209474885844749,0.5623902353354409,DEMOCRAT,0.4209474885844749
2016,29165,0.4102894548429989,0.5304899253349699,DEMOCRAT,0.4102894548429989
2020,29165,0.4745765671381177,0.5049240440020953,REPUBLICAN,0.5049240440020953
2024,29165,0.47678018575851394,0.508172336855942,DEMOCRAT,0.47678018575851394
2000,29167,0.35030114629881487,0.6246357101224014,DEMOCRAT,0.35030114629881487
2004,29167,0.30313980566931664,0.6894724162852325,REPUBLICAN,0.6894724162852325
2008,29167,0.3324085566182376,0.6538658100313938,REPUBLICAN,0.6538658100313938
2012,29167,0.2728866529461087,0.7052366796249714,DEMOCRAT,0.2728866529461087
2016,29167,0.19116471699484125,0.7584102303276902,DEMOCRAT,0.19116471699484125
2020,29167,0.19151619755708976,0.7866436537440255,REPUBLICAN,0.7866436537440255
2024,29167,0.18627574876785039,0.8019082522431442,DEMOCRAT,0.18627574876785039
2000,29169,0.36083942645522743,0.6201690247839712,DEMOCRAT,0.36083942645522743
2004,29169,0.2905654201783815,0.7051796088699779,REPUBLICAN,0.7051796088699779
2008,29169,0.3499333333333333,0.6368,REPUBLICAN,0.6368
2012,29169,0.3094097708348685,0.6699579986736424,DEMOCRAT,0.3094097708348685
2016,29169,0.2166370106761566,0.7322064056939501,DEMOCRAT,0.2166370106761566
2020,29169,0.2594699597613431,0.7165949771055918,REPUBLICAN,0.7165949771055918
2024,29169,0.2421377580551804,0.7446781143481896,DEMOCRAT,0.2421377580551804
2000,29171,0.3033419023136247,0.6825192802056556,DEMOCRAT,0.3033419023136247
2004,29171,0.31574642126789365,0.6789366053169734,REPUBLICAN,0.6789366053169734
2008,29171,0.29713552800342025,0.6802052159042326,REPUBLICAN,0.6802052159042326
2012,29171,0.25422260718925943,0.7245560848852317,DEMOCRAT,0.25422260718925943
2016,29171,0.1504688832054561,0.8252344416027281,DEMOCRAT,0.1504688832054561
2020,29171,0.15290131300296483,0.8403218975010589,REPUBLICAN,0.8403218975010589
2024,29171,0.1457983193277311,0.8491596638655462,DEMOCRAT,0.1457983193277311
2000,29173,0.4476001761338617,0.5385292822545135,DEMOCRAT,0.4476001761338617
2004,29173,0.4034564958283671,0.5931664680174811,REPUBLICAN,0.5931664680174811
2008,29173,0.4014555468135326,0.5875295043273013,REPUBLICAN,0.5875295043273013
2012,29173,0.34471803018268465,0.6415806195393169,DEMOCRAT,0.34471803018268465
2016,29173,0.21610330421572352,0.7537030003797949,DEMOCRAT,0.21610330421572352
2020,29173,0.21282232426704345,0.7764040974920523,REPUBLICAN,0.7764040974920523
2024,29173,0.1997576596849576,0.7919335295135884,DEMOCRAT,0.1997576596849576
2000,29175,0.4480731548007838,0.5273241889832354,DEMOCRAT,0.4480731548007838
2004,29175,0.3516375759952932,0.6423808589919592,REPUBLICAN,0.6423808589919592
2008,29175,0.375,0.6077748493975904,REPUBLICAN,0.6077748493975904
2012,29175,0.30480691874497184,0.6704545454545454,DEMOCRAT,0.30480691874497184
2016,29175,0.22145697933844213,0.7303327189834126,DEMOCRAT,0.22145697933844213
2020,29175,0.23129188384214444,0.746276991809382,REPUBLICAN,0.746276991809382
2024,29175,0.23313384113166485,0.7546245919477693,DEMOCRAT,0.23313384113166485
2000,29177,0.5099004821996512,0.46342464348004514,DEMOCRAT,0.5099004821996512
2004,29177,0.46662958843159064,0.5258620689655172,REPUBLICAN,0.5258620689655172
2008,29177,0.47416990862209357,0.506016466117796,REPUBLICAN,0.506016466117796
2012,29177,0.4123661618597473,0.5609144400501591,DEMOCRAT,0.4123661618597473
2016,29177,0.2842947833287331,0.6536019873033397,DEMOCRAT,0.2842947833287331
2020,29177,0.26688986179071167,0.7163705039059147,REPUBLICAN,0.7163705039059147
2024,29177,0.25098610872920596,0.7376093294460642,DEMOCRAT,0.25098610872920596
2000,29179,0.4145640370488662,0.5627595017566273,DEMOCRAT,0.4145640370488662
2004,29179,0.4307372175980975,0.5636147443519619,REPUBLICAN,0.5636147443519619
2008,29179,0.4313964101003955,0.542135686035899,REPUBLICAN,0.542135686035899
2012,29179,0.3613366645846346,0.6030605871330419,DEMOCRAT,0.3613366645846346
2016,29179,0.17774851876234365,0.7919684002633312,DEMOCRAT,0.17774851876234365
2020,29179,0.16040024257125532,0.8286840509399637,REPUBLICAN,0.8286840509399637
2024,29179,0.15429879045439687,0.8368747956848643,DEMOCRAT,0.15429879045439687
2000,29181,0.35932872655478776,0.6161895360315893,DEMOCRAT,0.35932872655478776
2004,29181,0.33734300371484166,0.6532814434813373,REPUBLICAN,0.6532814434813373
2008,29181,0.3347007272049226,0.6352787618870035,REPUBLICAN,0.6352787618870035
2012,29181,0.26524795743872315,0.7111913357400722,DEMOCRAT,0.26524795743872315
2016,29181,0.1502534395365677,0.8186097031136857,DEMOCRAT,0.1502534395365677
2020,29181,0.1457057897498688,0.8464229490991779,REPUBLICAN,0.8464229490991779
2024,29181,0.13146106133700897,0.8618194348725017,DEMOCRAT,0.13146106133700897
2000,29183,0.41811852105124103,0.5603872993177191,DEMOCRAT,0.41811852105124103
2004,29183,0.4089290957134469,0.5861347621843805,REPUBLICAN,0.5861347621843805
2008,29183,0.44652546823035183,0.543948145908587,REPUBLICAN,0.543948145908587
2012,29183,0.38687059076956215,0.5966072486402068,DEMOCRAT,0.38687059076956215
2016,29183,0.34141439267679907,0.6052088256511032,DEMOCRAT,0.34141439267679907
2020,29183,0.4032574082164879,0.578284545778026,REPUBLICAN,0.578284545778026
2024,29183,0.4077801261020666,0.5773989016916778,DEMOCRAT,0.4077801261020666
2000,29185,0.3937539565309137,0.5762819160160372,DEMOCRAT,0.3937539565309137
2004,29185,0.3707955689828802,0.6239677744209466,REPUBLICAN,0.6239677744209466
2008,29185,0.3781074578989575,0.5976343223736968,REPUBLICAN,0.5976343223736968
2012,29185,0.3156074362300043,0.6526156506701254,DEMOCRAT,0.3156074362300043
2016,29185,0.2021598272138229,0.7561555075593952,DEMOCRAT,0.2021598272138229
2020,29185,0.19863289103337353,0.7905106554081223,REPUBLICAN,0.7905106554081223
2024,29185,0.19218436873747494,0.797995991983968,DEMOCRAT,0.19218436873747494
2000,29186,0.4924086992203529,0.4794145807687047,DEMOCRAT,0.4924086992203529
2004,29186,0.525534004419347,0.4653817824699239,REPUBLICAN,0.4653817824699239
2008,29186,0.5641926345609065,0.42288951841359773,REPUBLICAN,0.42288951841359773
2012,29186,0.4724907063197026,0.5024783147459727,DEMOCRAT,0.4724907063197026
2016,29186,0.3001535010036604,0.648955012398158,DEMOCRAT,0.3001535010036604
2020,29186,0.2860607338675664,0.6990721214677351,REPUBLICAN,0.6990721214677351
2024,29186,0.2689238952536825,0.7192103109656302,DEMOCRAT,0.2689238952536825
2000,29187,0.48166233214797516,0.49503741839605114,DEMOCRAT,0.48166233214797516
2004,29187,0.468669602755854,0.5270570793180134,REPUBLICAN,0.5270570793180134
2008,29187,0.47006109979633404,0.5156822810590631,REPUBLICAN,0.5156822810590631
2012,29187,0.3909751129217961,0.5866619431405544,DEMOCRAT,0.3909751129217961
2016,29187,0.25274991912002587,0.7064056939501779,DEMOCRAT,0.25274991912002587
2020,29187,0.2515624441984215,0.7325095532302418,REPUBLICAN,0.7325095532302418
2024,29187,0.23802201642495194,0.7520880656998078,DEMOCRAT,0.23802201642495194
2000,29189,0.5147653239786069,0.46148363881335186,DEMOCRAT,0.5147653239786069
2004,29189,0.5438181305860404,0.4511540876970366,REPUBLICAN,0.4511540876970366
2008,29189,0.5950176295962876,0.39600502988279085,REPUBLICAN,0.39600502988279085
2012,29189,0.5619642276176713,0.4251034660169934,DEMOCRAT,0.5619642276176713
2016,29189,0.556860338190336,0.3931841400929965,DEMOCRAT,0.556860338190336
2020,29189,0.6117130149166925,0.37187899620837883,REPUBLICAN,0.37187899620837883
2024,29189,0.6079409155464676,0.37391643360955407,DEMOCRAT,0.6079409155464676
2000,29195,0.4901122394441475,0.4887226082308926,DEMOCRAT,0.4901122394441475
2004,29195,0.4506489586477513,0.5422074655397927,REPUBLICAN,0.5422074655397927
2008,29195,0.4784727863525589,0.5038586515028433,REPUBLICAN,0.5038586515028433
2012,29195,0.41611769872639437,0.5603864734299517,DEMOCRAT,0.41611769872639437
2016,29195,0.30073323269355184,0.6444899719646323,DEMOCRAT,0.30073323269355184
2020,29195,0.30507406240151275,0.6776972371047378,REPUBLICAN,0.6776972371047378
