STCOFIPS10,YEAR,VOTER_TURNOUT_PCT,REG_VOTER_TURNOUT_PCT,PARTISAN_INDEX_DEM
19185,2014,0.451659739017,0.572593390942,0.376676261425
19185,2016,0.620124459267,0.755561172962,0.3211997449398
19185,2018,0.505730748177,0.642233371735,NA
19185,2020,0.65263646841,0.806177616119,0.2503518760204
19185,2022,0.501771628857,0.617594242096,0.2334320545197
19187,2010,0.457423686981,0.499849259853,0.4274120032787
19187,2012,0.634350776672,0.685538589954,0.4702820777893
19187,2014,0.466290563345,0.512081801891,0.4613650143147
19187,2016,0.620345532894,0.628815472126,0.4147419035435
19187,2018,0.486664831638,0.54892206192,NA
19187,2020,0.613998472691,0.691824615002,0.3889018893242
19187,2022,0.41441565752,0.479696035385,0.3720538914204
19189,2010,0.537057042122,0.570863127708,0.3905462622643
19189,2012,0.715195178986,0.717608749866,0.4437002837658
19189,2014,0.526736319065,0.542267799377,0.4432330429554
19189,2016,0.720835864544,0.719950914383,0.3881224393845
19189,2018,0.554402291775,0.582622885704,NA
19189,2020,0.7174898386,0.747730970383,0.3893504738808
19189,2022,0.529348611832,0.550564587116,0.3642095327377
19191,2010,0.502540826797,0.559356272221,0.44712215662
19191,2012,0.675015151501,0.708174645901,0.5127878785133
19191,2014,0.509939014912,0.545958995819,0.5091948509216
19191,2016,0.701890230179,0.758550226688,0.4687995314598
19191,2018,0.609531998634,0.651903271675,NA
19191,2020,0.743996560574,0.77361613512,0.4765520095825
19191,2022,0.597157537937,0.64466637373,0.4721596240997
19193,2010,0.449967801571,0.497814714909,0.4038122296333
19193,2012,0.648278832436,0.677932620049,0.4380734264851
19193,2014,0.432828634977,0.492251247168,0.4300054907799
19193,2016,0.624975264072,0.687820196152,0.3974977135658
19193,2018,0.454180687666,0.563087642193,NA
19193,2020,0.582462668419,0.697624742985,0.4274498820305
19193,2022,0.36735934019099997,0.448495328426,0.3958915472031
19195,2010,0.555555582047,0.571403264999,0.5057249069214
19195,2012,0.723858714104,0.711720883846,0.5103428959846
19195,2014,0.536130130291,0.547856509686,0.5151201486588
19195,2016,0.737157523632,0.724259734154,0.4483150541782
19195,2018,0.605509281158,0.611645460129,NA
19195,2020,0.754293501377,0.782363295555,0.3971771299839
19195,2022,0.556537985802,0.582073628902,0.3826271295547
19197,2010,0.513780534267,0.523194253445,0.4002319276333
19197,2012,0.655746221542,0.65053653717,0.4042154252529
19197,2014,0.49315649271,0.538961052895,0.3895325064659
19197,2016,0.64636605978,0.691565454006,0.3416942358017
19197,2018,0.511484205723,0.596086919308,NA
19197,2020,0.649706482887,0.76358795166,0.3357379734516
19197,2022,0.444947987795,0.538653373718,0.3170454502106
20001,2010,0.464370071888,0.549307227135,0.3336573243141
20001,2012,0.544586598873,0.632776737213,0.3718181550503
20001,2014,0.472148001194,0.535244107246,0.3718181550503
20001,2016,0.584378182888,0.66894119978,0.3093474805355
20001,2018,0.463447153568,0.524118721485,NA
20001,2020,0.608940839767,0.660255670547,0.2886756360531
20001,2022,0.428381025791,0.472945451736,0.267399340868
20003,2010,0.469507098198,0.506854236126,0.3073236644268
20003,2012,0.570258975029,0.636516213417,0.3096789717674
20003,2014,0.445641011,0.489209979773,0.3096789717674
20003,2016,0.590427339077,0.646937608719,0.2576867938042
20003,2018,0.479508191347,0.513721168041,NA
20003,2020,0.654713094234,0.66713064909,0.2263394445181
20003,2022,0.500512301922,0.529443621635,0.2034773081541
20005,2010,0.380896240473,0.455785512924,0.4341753125191
20005,2012,0.541352212429,0.63127976656,0.4409185349941
20005,2014,0.391182363033,0.448611885309,0.4409185349941
20005,2016,0.54997998476,0.615612387657,0.3574512898922
20005,2018,0.437495052814,0.483062684536,NA
20005,2020,0.590021371841,0.620643794537,0.339037835598
20005,2022,0.393769264221,0.437686771154,0.3015996813774
20007,2010,0.556315779686,0.586570501328,0.2120375037193
20007,2012,0.628684222698,0.733271956444,0.2214709818363
20007,2014,0.477358490229,0.588959097862,0.2214709818363
20007,2016,0.620215654373,0.78425359726,0.1729623228312
20007,2018,0.570099473,0.615944564342,NA
20007,2020,0.757138252258,0.801086246967,0.1374326646328
20007,2022,0.566891252995,0.606591165066,0.1187163293362
20009,2010,0.426939815283,0.495423734188,0.225698441267
20009,2012,0.53997439146,0.611933350563,0.236417606473
20009,2014,0.423474669456,0.479031413794,0.236417606473
20009,2016,0.54058945179,0.606896162033,0.1941443383694
20009,2018,0.447506964207,0.493146002293,NA
20009,2020,0.57824921608,0.681986987591,0.2234006375074
20009,2022,0.420099109411,0.50015360117,0.1900917738676
20011,2010,0.449130624533,0.474472492933,0.3169091641903
20011,2012,0.573071777821,0.584485292435,0.3411673605442
20011,2014,0.473284542561,0.459413856268,0.3411673605442
20011,2016,0.577493131161,0.546967089176,0.2786646485329
20011,2018,0.471486091614,0.42045930028,NA
20011,2020,0.631051599979,0.565020561218,0.2515502870083
20011,2022,0,0,0.2396333068609
20013,2010,0.416000008583,0.475585192442,0.2893255352974
20013,2012,0.554305076599,0.612618029118,0.3018659949303
20013,2014,0.454861104488,0.556688785553,0.3018659949303
20013,2016,0.57902777195,0.685352623463,0.2437057346106
20013,2018,0.491696238518,0.568427979946,NA
20013,2020,0.638892829418,0.716491580009,0.2695457339287
20013,2022,0.483321487904,0.522800564766,0.234649181366
20015,2010,0.447588026524,0.535671174526,0.2844842076302
