state,year,county_fips,d_inc_vote,d_gas,d_unemp,d_income,d_lfpr,d_age,d_edu,d_white,d_black,d_asian,d_native,d_manufacturing,d_edu_health,d_homeowner,d_home_value,d_family_hh,d_married,d_hh_size,d_commute,d_pop,d_pop_density,d_percent_car,d_percent_pt,incumbent_party,lag_incumbent_party,same_party_incumbent,incumbent_vote_pct,d_partisan_lean
IN,2016,18039,-0.04357744579451406,-0.47428692018855667,-1,8974.262979094106,1.3000000000000114,0.9000000000000057,0.011441815206751,0.02835336125237098,-0.005354145377901201,-6.607133185310005e-4,0.00423185747907675,-0.9,5433,34.099999999999994,104119.224738676,-2.5,-0.39999999999999947,-0.010000000000000231,-0.6000000000000014,4162,8.98582717438103,5.790734603683401e-4,0.0038287355882311905,DEMOCRAT,DEMOCRAT,TRUE,0.3160140179795825,-0.056936945132008865
IN,2012,18089,-0.026716102220488813,0.2638956705481621,3.3,-7365.144333083503,-1,0.4000000000000057,0.007853987913444022,-0.01762136408100401,-0.004119708675999034,0.0019553089034675016,4.1634698684040036e-4,-225105.6,209451.7,2.6000000000000014,-24628.546961051004,0.4000000000000057,0.19999999999999973,0.10999999999999988,-1.3000000000000007,-182,-0.36474735894000787,0.004144721403092411,-0.0038285108126617715,DEMOCRAT,REPUBLICAN,FALSE,0.6487822044231207,-0.03317756924109877
IN,2016,18089,-0.06760877433937529,-0.47428692018855667,-3.9,4430.975341173005,-0.7999999999999972,0.8999999999999986,0.02181962051157299,-0.0029821632603220793,-0.009756132474911972,-0.001263558914442001,-1.0232374072621005e-4,-0.10000000000000003,11353,38,26152.172619046993,-2.4000000000000057,0.7000000000000002,-0.16000000000000014,1.5,-7772,-15.575914690547961,-0.010307076515127966,0.0020601301312804104,DEMOCRAT,DEMOCRAT,TRUE,0.5811734300837454,-0.1042955516854368
IN,2012,18097,-0.04335817046693813,0.2638956705481621,2.0999999999999996,-6836.386942253805,-1.1999999999999886,-2.1000000000000014,0.002271295958499009,-0.04917845111901609,0.015723829584984972,0.0036387635799290975,0.0023292784206438207,-429393.7,432091.8,6.600000000000001,-48086.492979976,1,0.40000000000000036,0.0900000000000003,0.20000000000000284,38597,97.38573831264011,-0.004695205210663467,9.542050652913969e-4,DEMOCRAT,REPUBLICAN,FALSE,0.6025921355732029,-0.06147540866181567
IN,2016,18097,-0.015077095779841398,-0.47428692018855667,-3.6,2082.6858449477004,-1.4000000000000057,0.3999999999999986,0.01631821355236701,-0.009734389990465941,0.009113449622163039,0.009611512268701501,-8.924353306111205e-4,-0.19999999999999998,28110,6.699999999999996,-100056.01988966399,-3.1999999999999957,-0.8000000000000003,0.019999999999999574,0.5,22252,56.144971084089775,0.01076810582999066,-0.007971847082020709,DEMOCRAT,DEMOCRAT,TRUE,0.5875150397933615,0.005420463818150312
IN,2016,18105,0.0010386589273456703,-0.47428692018855667,-1.6000000000000005,4463.333957607501,0.7999999999999972,0.5,0.012162564718015967,-0.008619155721424021,-2.7779818801399944e-4,7.153596502866982e-4,-0.00240066152551794,-0.20000000000000007,5748,9.600000000000001,181797.2546457611,-1.3000000000000043,-0.40000000000000013,0.04999999999999982,-0.5,4477,11.347860780995006,0.05698148179801665,-0.011351986384232383,DEMOCRAT,DEMOCRAT,TRUE,0.58534916344476,0.04162815951445836
IN,2012,18141,-0.08024042231475559,0.2638956705481621,0.5,-1052.784514072402,-2.3999999999999915,0.29999999999999716,0.01822625572687503,-0.010252788542503999,0.01591323273772599,0.0029177271650340005,2.47791841027e-4,-125462.5,121223.4,1.8999999999999986,-6943.4067810738925,0.7000000000000028,-0.09999999999999964,-0.06000000000000005,0.5,-336,-0.733867074221962,-0.0051294387785305595,0.00430653984422661,DEMOCRAT,REPUBLICAN,FALSE,0.5100086717733776,-0.13555747640038812
IN,2016,18141,-0.035249449530964316,-0.47428692018855667,-2.4,1421.1217624855053,-2.700000000000003,0,-0.003435994334968051,-0.016708110524652042,0.0013668782893259956,0.0056558660945468,0.0037675428550625095,-0.2,162,36.2,69163.9743031359,-1.6000000000000085,-0.8000000000000003,0.14000000000000012,1.5,2797,6.109006567253914,-0.004192440955084309,0.0041740274528175286,DEMOCRAT,DEMOCRAT,TRUE,0.4747592222424133,-0.03296762842598794
IN,2012,18157,-0.09476458480071631,0.2638956705481621,1.1000000000000005,-7206.520996753599,-2.5999999999999943,0.1999999999999993,-0.037904891074169,-0.0028395097334600328,0.019371048013779295,0.0108326943644763,-0.0022803478440300996,-82245.7,84894.3,1.1999999999999957,522.830400535102,-1.2000000000000028,0.30000000000000004,-0.029999999999999805,0.8000000000000007,13276,26.562457944096025,-0.0252163174449318,0.007131665940315071,DEMOCRAT,REPUBLICAN,FALSE,0.46947061304836896,-0.1522587881242619
IN,2016,18157,-0.033063350791310675,-0.47428692018855667,-2.1000000000000005,9079.3474375726,0.5,0.3000000000000007,0.033137764336890974,-0.051026894455503014,0.0055598668479305,0.018321124247718104,5.5754258536294e-4,0.09999999999999987,8721,12.100000000000001,146230.6286295002,2.5,1.2,0.08000000000000007,0.1999999999999993,10546,21.100307432845,0.011408706738361807,0.0020124878941836094,DEMOCRAT,DEMOCRAT,TRUE,0.4364072622570583,-0.019802268265515066
IN,2012,18163,-0.07878013378305543,0.2638956705481621,1.8000000000000003,-3243.2896798649017,0.3999999999999915,-0.09999999999999432,0.022019869742854997,-0.017528154115196037,0.0014628900312949056,9.547050962068603e-4,0.00291205736035347,-85695.6,88457.2,0.5,-4150.589994958806,-0.6000000000000014,1.3000000000000003,0.020000000000000018,0.20000000000000284,6129,26.249394073395024,-0.011929947815797592,0.01009642721507991,DEMOCRAT,REPUBLICAN,FALSE,0.4381663996464284,-0.13045903542379067
IN,2016,18163,-0.04468714936714502,-0.47428692018855667,-1.1000000000000005,3592.7698315910966,0.10000000000000853,0.5,0.022569157269602985,-0.013094134501452026,0.0017358712235161916,8.047717748819998e-4,-0.0024022835699383602,0.4,1914,26.5,97948.8516260159,-1.7000000000000028,-0.9000000000000004,0.009999999999999787,1.3999999999999986,863,3.696072293251973,0.00815113868317996,5.864392441970699e-4,DEMOCRAT,DEMOCRAT,TRUE,0.3934792502792834,-0.059181836208005004
IA,2012,19013,-0.026171564233638644,0.3038730729095924,3.4,832.3578618118045,0.5999999999999943,-0.19999999999999574,0.032767152693048,-0.005795946324140044,0.010914390478691596,0.003275126159593,-0.0012421226268644302,-66457.8,65361.8,2.3000000000000007,-4284.550409565498,-2.5,0,0.029999999999999805,-0.9000000000000004,3473,6.138560873619014,0.007768653958286409,-0.003591763709537789,DEMOCRAT,REPUBLICAN,FALSE,0.5930951281631194,-0.02184115410594273
IA,2016,19013,-0.09262156244617192,-0.4815991242817268,-2.8,-1099.9737950058043,2.1000000000000085,0.5,0.006642999127876026,-0.016783355559201962,0.0027994763073373036,0.0085000816877044,0.00562478134531746,-1.1,5834,34.10000000000001,136594.2719221832,-0.8999999999999986,1.7999999999999998,0,0.9000000000000004,1084,1.9159804166430092,-0.0023337733412419626,1.3334395847847992e-4,DEMOCRAT,DEMOCRAT,TRUE,0.5004735657169475,-0.12848955267465756
IA,2012,19103,-0.04904299886323127,0.3038730729095924,-0.30000000000000004,-9379.806334366906,-2.3999999999999915,0.6000000000000014,0.0063348674696830365,-0.03831529670545708,0.018067013946171405,0.009243604252995204,1.8730948898321002e-4,-74236.1,77961.4,2.6999999999999957,378.53910696680396,0.10000000000000142,0.30000000000000004,-0.10000000000000009,0.8000000000000007,8223,13.391642191566007,0.003367626394886414,-0.007062139058059344,DEMOCRAT,REPUBLICAN,FALSE,0.6668597075430722,-0.060192647778591846
IA,2016,19103,-0.014403247964179577,-0.4815991242817268,0.7,4715.984117305401,-0.5,0.1999999999999993,0.010819640319280954,-0.03190174106410293,0.0161756131258316,0.009593888723883205,-6.0887490188311e-4,0,3921,17.5,266576.6470673639,0.6000000000000014,0.5,0.08000000000000007,-0.5,10230,16.660160479110004,-0.006938987640937588,-0.002252708624938038,DEMOCRAT,DEMOCRAT,TRUE,0.6524564595788926,0.02399510798280763
IA,2012,19113,-0.036166031789907405,0.3038730729095924,1.6,-794.2650519250019,-1.4000000000000057,-0.19999999999999574,0.05156210307291398,-0.005548389658630026,0.0093184307393206,-3.5589592678329784e-4,0.00147662887400231,-112311.9,111505.7,0.3000000000000007,-7334.525791335604,-0.6999999999999957,0.2999999999999998,0.13000000000000034,-0.1999999999999993,6721,9.375153366045993,-0.015886087326457243,-0.0011921736348479792,DEMOCRAT,REPUBLICAN,FALSE,0.5789722505972833,-0.038410629817145325
IA,2016,19113,-0.07567586637210444,-0.4815991242817268,-1.2999999999999998,5996.836505516898,-0.09999999999999432,0.8999999999999986,0.019399203666630005,-0.011412343108499923,0.012040557847082897,0.0032983856362210975,-0.00145318733807594,-0.30000000000000004,6097,46,115039.5158246222,0.5,0,-0.06000000000000005,0.3999999999999986,6366,8.879962256845033,0.033397600728465315,-0.0031063662216964903,DEMOCRAT,DEMOCRAT,TRUE,0.5032963842251789,-0.08688660049221197
IA,2012,19153,-0.020473329623721948,0.3038730729095924,1.5,-3871.397322996403,-2.700000000000003,-1.1000000000000014,0.021776478340576,-0.016069540916110014,0.0047208455993701035,0.0032277059856205964,8.032157286458302e-4,-232840.1,233238.4,2,-11709.161236407002,1.5,0.30000000000000027,0.050000000000000266,-0.1999999999999993,18932,32.993728088310945,0.002659964650709279,-0.007549480459900049,DEMOCRAT,REPUBLICAN,FALSE,0.561271747013745,-0.0046507536209320355
IA,2016,19153,-0.043882789746573114,-0.4815991242817268,-0.8999999999999999,4707.587405633007,-0.09999999999999432,0.5,0.002648875220813973,-0.015524901585310946,0.0085580889638429,0.0107025893054149,1.9573767351018997e-4,0.29999999999999993,20652,36.2,59811.617305458,-3.3000000000000043,-0.9000000000000004,0.05999999999999961,0.40000000000000213,30335,52.866297356797986,-0.004830743416068817,0.002215815089990081,DEMOCRAT,DEMOCRAT,TRUE,0.5173889572671719,-0.02779046700586442
IA,2012,19163,-0.0178073122150626,0.3038730729095924,1.4999999999999996,-3462.306476984595,-4.599999999999994,0.20000000000000284,0.02893110074120203,-0.008477615389796078,0.010758156562451701,7.952485183809997e-4,6.054104776866201e-4,-86921,82216.5,2.3000000000000007,-5521.9330595344945,0.8000000000000043,-0.20000000000000018,0.020000000000000018,-0.6999999999999993,4109,8.969869682784008,-0.011103277880312401,-0.00203953390622982,DEMOCRAT,REPUBLICAN,FALSE,0.5611601652947498,-0.008054923629752075
IA,2016,19163,-0.0921274582662181,-0.4815991242817268,-2.6999999999999997,-796.7059378629056,-3.4000000000000057,0.29999999999999716,-0.007143496632004032,-0.010056372926450008,0.012509585398950099,0.005298450397830903,4.6324689181960997e-4,0.10000000000000009,536,37.300000000000004,149845.00435540068,2.6000000000000014,0,0.06999999999999984,0.6999999999999993,3675,8.022455849166988,-0.00996054442289196,0.0035551589279037097,DEMOCRAT,DEMOCRAT,TRUE,0.46903270702853167,-0.12241408828475314
KS,2012,20091,-0.058661065687237,0.2934816034286851,1.1,-10870.541098354006,-4.3999999999999915,0.30000000000000426,2.6554544223700294e-4,-0.00884415902453295,0.0059732567572235995,0.0042150864395675974,0.0020594534357136897,-302573.5,294174.4,3.1999999999999993,-12016.834763623017,-1,0.30000000000000004,-0.010000000000000231,0.7000000000000028,25820,54.54047159359993,0.008134202331601226,-9.6380775864131e-4,DEMOCRAT,REPUBLICAN,FALSE,0.40284292821606255,-0.08439814688384983
KS,2016,20091,0.044783670425738276,-0.4795977701342524,-1.6,5253.588262195,-0.29999999999999716,0.8999999999999986,0.036672367111107995,-0.00518693364201106,-2.288167830677007e-4,0.003427987827494504,-0.00206800113984893,-0.09999999999999998,23163,37.6,109356.32549361204,0.5,0.9000000000000001,0.040000000000000036,0.1999999999999993,24538,51.83245902261001,-0.02278287955730285,-0.0015391439984595605,DEMOCRAT,DEMOCRAT,TRUE,0.4476265986418008,0.14816407148051008
KS,2012,20173,-0.05206854297573943,0.2934816034286851,1.1000000000000005,-6707.241411991403,-3.4000000000000057,-0.10000000000000142,-0.003941490173771989,0.01368883376825003,0.0079959730621159,0.004639384370070901,0.0038531242789884906,-239587.8,235534,2.6999999999999957,-20157.97519990799,0.7999999999999972,0.10000000000000009,0.13999999999999968,0.5,21026,21.078256305423963,-0.007333264783731197,5.253561278391605e-4,DEMOCRAT,REPUBLICAN,FALSE,0.3935427431039667,-0.061610256812732245
KS,2016,20173,-0.024722457379086793,-0.4795977701342524,-1.3000000000000003,3589.2221181764908,0.20000000000000284,0.6000000000000014,0.030767642395280015,-0.01822738044227301,-0.0108802856626522,-3.4158909895304346e-5,-8.241954488732908e-4,-0.5,13723,27,7807.252468060993,-3.5,-0.3999999999999999,-0.009999999999999787,1.1999999999999993,8106,8.126145991237081,-0.003954148083371689,-0.0019507451047087003,DEMOCRAT,DEMOCRAT,TRUE,0.3688202857248799,0.004844735295572666
KS,2016,20177,-0.05736518673659646,-0.1861161667055673,-0.7999999999999998,3299.127641662795,-6.399999999999999,0.19999999999999574,0.007243495367852015,-0.013329891117682013,-0.004306667138751802,-2.6216148805559975e-4,0.00302098472412828,-90424.6,86065.7,28.400000000000006,106004.6133302369,-1.7000000000000028,-0.8999999999999999,0.1900000000000004,-0.8999999999999986,3437,6.3178208820179975,-0.016260743657899646,0.00544853183961462,DEMOCRAT,REPUBLICAN,FALSE,0.4499111476540328,-0.023766165864018703
KS,2012,20209,-0.035215756031160006,0.2934816034286851,1.0999999999999996,-4147.645586298,-0.7999999999999972,-0.7999999999999972,0.020831076854278013,0.010079489233103978,-0.006387935600163014,0.0083470199097938,-0.0019310115650437408,-71087.2,70672.7,3.6999999999999957,-6692.6472481473975,0.4000000000000057,-0.20000000000000018,0.10000000000000009,-0.3000000000000007,4842,31.93886264820003,0.026180406463256256,0.01036938004994431,DEMOCRAT,REPUBLICAN,FALSE,0.6760613346998305,-0.03794634997887886
KY,2016,21037,-0.05846765605884424,-0.18211488892315275,-0.7999999999999998,9345.898970428898,-1,-0.5999999999999943,0.10952883387829399,-0.015544411088131094,0.0189915364417789,-1.7153960141002948e-4,3.4153631539997993e-4,-43243.1,46600.2,42.8,179488.25166434472,6.599999999999994,0.19999999999999996,0.16999999999999993,-0.1999999999999993,5173,34.18639055665699,-0.025512148118653766,-0.00873525155379879,DEMOCRAT,REPUBLICAN,FALSE,0.3448129851799577,-0.035412307091966355
KY,2012,21067,-0.03761010120089198,0.30969940175305677,1,-10163.080751111404,-3.1000000000000085,-1.2999999999999972,0.02460755765219702,-0.013938870620292976,0.011214836547154994,0.0026482578535421963,-2.981064984174599e-4,-152440.9,155708.3,5.300000000000004,-16162.598422346098,-0.5,-0.5,0.16999999999999993,-0.7999999999999972,23375,82.40807332540498,-0.007668393359998027,-0.00582572838150436,DEMOCRAT,REPUBLICAN,FALSE,0.493222951392751,-0.03803617204755255
KY,2016,21067,0.018664955293967223,-0.4918142906762095,-0.5,6336.051785714291,1.2999999999999972,0.3999999999999986,0.022228739428146016,-0.020158715877410027,0.00459911374570901,0.0023892278266679015,0.00171870988852015,-0.7000000000000002,11112,10,145900.0566202091,1.1999999999999957,-0.20000000000000018,0.020000000000000018,2,12960,45.690208782770014,-0.02991987344421243,0.00963319703600614,DEMOCRAT,DEMOCRAT,TRUE,0.5118879066867182,0.08430710733175874
KY,2012,21111,-0.016690432608326145,0.30969940175305677,1.5999999999999996,-5343.174752310602,-1.1000000000000085,-0.7000000000000028,0.024676067079966002,-0.015886162610951993,0.004520830868393,0.0046566427574238,-4.027437632834986e-5,-347317.7,354453,4.700000000000003,-24987.85197929002,0,0.6000000000000001,0.010000000000000231,0.3999999999999986,36951,97.12922408737018,-0.005942208489297607,-0.006449367663573569,DEMOCRAT,REPUBLICAN,FALSE,0.5482700638143112,-0.00884034857224758
KY,2016,21111,-0.007809739655930681,-0.4918142906762095,-2.5999999999999996,5299.7313661441,0.4000000000000057,0.29999999999999716,0.011498629438841002,-0.01326094543853995,0.008423136205894993,0.0035717424068384025,7.4580481128883e-4,0,28130,21.6,-43341.46051103299,-2.700000000000003,-0.40000000000000036,0,0.5,14524,38.177717805879865,-0.009876073908648642,-0.001611521353952712,DEMOCRAT,DEMOCRAT,TRUE,0.5404603241583805,0.022109104810954128
LA,2016,22017,-0.01383050548474929,-0.53348748336284,-1.0999999999999996,-7382.860104529602,-1.1000000000000014,0.6999999999999957,-0.013369918464816,-0.02688955093293699,0.01910200887132696,1.3373428430120057e-4,-0.00125136677492373,-2.4000000000000004,-1833,18,119808.6106271777,-5.5,-0.7999999999999998,-0.07000000000000028,-0.1999999999999993,-8242,-9.381692543056033,0.015344857788271216,0.0012234345763010995,DEMOCRAT,DEMOCRAT,TRUE,0.5054912857736947,-0.007638936234875049
LA,2012,22033,0.0013741635669488605,0.16451618857609063,1.4,-2513.2124822588084,-2.6999999999999886,0,0.024850168318170995,-0.026407949618179993,0.010139703001392997,0.0026040447345958007,-8.060818369943999e-4,-214474.8,214307.1,1.1000000000000014,-14894.92806306202,-1.8999999999999986,-0.5000000000000002,0.16999999999999993,0.10000000000000142,16166,35.502509980473064,0.003775707744212653,0.0042942151110845605,DEMOCRAT,REPUBLICAN,FALSE,0.5180172679150834,0.03070200925256944
LA,2016,22033,0.005304410940436655,-0.53348748336284,-0.7000000000000002,482.59860627180024,-0.4000000000000057,0.5999999999999943,-0.004836980168476002,-0.01716340067681299,0.0034228524842389585,0.004244194949110297,-6.891689498461201e-4,-0.6,3004,16.699999999999996,97628.78121370502,0,-0.30000000000000004,0.08000000000000007,-0.10000000000000142,2511,5.514462610476926,0.004880571871026196,-0.0033142343813061907,DEMOCRAT,DEMOCRAT,TRUE,0.5233216788555201,0.040163982521667585
LA,2012,22051,0.024081547739419007,0.16451618857609063,1.4,-6501.845367900896,-1,-1.3999999999999986,0.01844120059295401,-0.008780335061756017,-0.0017492513747559557,0.0024691313946936036,7.416371155672015e-5,-210823.4,205461.2,4,-10398.384047216998,-0.6999999999999957,0.5,-0.16999999999999993,0,-2505,-8.473386110900037,0.0017124969902679865,0.0011530430844022797,DEMOCRAT,REPUBLICAN,FALSE,0.3991312385521399,0.08321569326078876
LA,2016,22051,0.006453465173381634,-0.53348748336284,-1.0999999999999996,2748.1583478514003,0,0.6000000000000014,0.024926786415797986,-0.012143410882505923,3.4449341039699544e-4,0.003990099711259298,-9.785767829509602e-4,0,5206,20.6,86433.16565040598,-0.3999999999999986,0.20000000000000018,-0.040000000000000036,0.5,2847,9.630231639810063,0.0020700338026530263,-0.006037007728530259,DEMOCRAT,DEMOCRAT,TRUE,0.4055847037255215,0.03517747336337784
LA,2012,22055,-0.029120683999013797,0.16451618857609063,1.1999999999999997,-5649.464509249694,-0.20000000000000284,-0.09999999999999432,0.006131445392934032,-0.005847328590279033,-0.015624248642445021,4.112477380880993e-4,-3.301783006079001e-4,-105156.9,114604.4,0.5,1006.6492949632084,-0.5,0.8000000000000003,0.020000000000000018,1.4000000000000021,20079,74.71405246098709,-0.004450294859732251,-0.00891702160867228,DEMOCRAT,REPUBLICAN,FALSE,0.3220534863445591,-0.02408521570398886
LA,2012,22071,-0.005326814324914109,0.16451618857609063,0.7999999999999998,-8078.0774122406,2.3000000000000043,-3.700000000000003,0.086034114284334,-0.00305099297897804,-0.013123217279942923,-3.042740041045988e-4,7.472398572352201e-4,-134138.3,160461.8,5.5,31096.559622866393,-3.3999999999999986,1,-1.06,0.10000000000000142,57397,338.79024396917,0.008467245982171967,-0.0075294390507599646,DEMOCRAT,REPUBLICAN,FALSE,0.8029883469676136,0.023980107938303075
LA,2016,22071,0.005131692595264914,-0.53348748336284,-2.4000000000000004,3621.439191347199,0.5,0.9000000000000057,0.043906424705102975,0.00171210159676205,-5.029473022549746e-4,7.583078469324996e-4,-0.00223604647715068,-1,21479,-6.5,189744.68060394918,-1.1000000000000014,-0.10000000000000009,0.08000000000000007,0.8999999999999986,22245,131.3028377283499,-0.04066184140367568,0.007313647977701163,DEMOCRAT,DEMOCRAT,TRUE,0.8081200395628785,0.03607261410888507
ME,2012,23005,-0.03525901529989217,0.3808938021193824,1.2999999999999998,-2671.4979877765873,0.7000000000000028,0.5,0.05860272068502398,-0.00728567369244304,-0.0018087467146112972,0.0057470216262702,-2.8406306251254005e-4,-144729.8,150533.9,-0.20000000000000284,-4794.573141400004,0.29999999999999716,0.20000000000000018,0.03000000000000025,-0.1999999999999993,7874,9.426339046224996,-0.012743770222499173,-0.0013729636880229212,DEMOCRAT,REPUBLICAN,FALSE,0.6224585739928932,-0.029269743970003093
ME,2016,23005,-0.02309762228818235,-0.5149861601149914,-2.9,10346.954115853689,-1,0.5,0.02929832667203902,-0.008332879579954988,0.006722319633333498,-0.0013354470199723016,0.00107180131837046,-0.5,10334,34.4,244079.030197445,-2.3999999999999986,-0.40000000000000013,0.06999999999999984,0.8999999999999986,8120,9.72083731970497,-7.968538822701321e-4,0.0038827135480037703,DEMOCRAT,DEMOCRAT,TRUE,0.5993609517047108,-0.005942733173739945
ME,2012,23019,-0.031988758951316476,0.3808938021193824,1.6999999999999997,-5662.229551464596,-4.500000000000007,1.2000000000000028,0.01169222455529001,-5.971786301570692e-4,0.00453933589555373,9.715369952759696e-4,-0.0021067784929067,-76707.4,72831.3,2.5,-4380.584702934502,-3.1999999999999957,0.20000000000000018,0.020000000000000018,-1.8000000000000007,5095,1.4997020119431994,0.01075117656558211,-0.009278620559155201,DEMOCRAT,REPUBLICAN,FALSE,0.5020438258349934,-0.02190247281467278
ME,2012,23031,-0.04206762393416108,0.3808938021193824,0.6000000000000001,-8454.962357038501,-1.1000000000000085,1.5999999999999943,0.010192862224644994,-0.006564318831047022,8.946011967684107e-4,0.0037346575867758507,5.547504280878405e-4,-104790.1,102325.7,3.3999999999999986,-10926.105678042702,-1.7999999999999972,0.10000000000000009,0.040000000000000036,0.5,-2681,-2.7060350177470127,9.065846150962953e-4,0.003362382510877091,DEMOCRAT,REPUBLICAN,FALSE,0.5696160359810101,-0.04194412595668118
ME,2016,23031,-0.08093094575926235,-0.5149861601149914,-1.3000000000000003,7968.7989909987955,-2.3999999999999915,1.1000000000000014,0.016121572071094048,-0.005877717748256961,0.00694383120392379,0.009474600790539401,-0.0037241364707742905,-0.5,874,44.8,231210.00798490102,-0.5999999999999943,0,-0.03000000000000025,2,3338,3.3691700444749983,0.01630232280909294,-0.001645063318743381,DEMOCRAT,DEMOCRAT,TRUE,0.4886850902217477,-0.11573534282997738
MD,2012,24003,-0.013723600284022253,0.368719710063123,1.5,496.26582853299624,0.4000000000000057,1,0.010802263811381996,-0.039065869258890995,0.001934440476872995,0.004881283389886599,0.0019697253595997305,-268474.6,281013.7,1.2000000000000028,-3751.0252143920225,0,0.8,0.040000000000000036,0.8999999999999986,37698,90.8635724922899,-0.013700130489231577,4.901218138752758e-4,DEMOCRAT,REPUBLICAN,FALSE,0.4867675039880072,0.017219101379750128
MD,2016,24003,-0.011284223046363784,-0.39863821688561485,-1.0999999999999996,4277.898584494993,-1,-0.6000000000000014,0.044600859279131044,-0.013032293600452993,0.008493584599783,5.88405999547098e-4,-0.0023969447374105305,-0.30000000000000004,13816,47.699999999999996,266781.65650406503,0.5999999999999943,-0.10000000000000009,0.010000000000000231,1,17858,43.04317676181995,-0.010994776851597443,0.004281860935664475,DEMOCRAT,DEMOCRAT,TRUE,0.47548328094164344,0.02303203991740071
MD,2012,24005,-0.01077086746250111,0.368719710063123,1.7000000000000002,-6680.242304312502,-2.700000000000003,0.4000000000000057,0.011058387960164007,-0.035562217334473956,0.014803603013175987,0.011280213536164305,5.389260687073899e-4,-414611.8,402327.2,0.6000000000000014,-20359.933767767972,-0.29999999999999716,0.5999999999999999,0.08999999999999986,0.7000000000000028,31837,53.20702148684995,-0.004403807121512449,0.011073620044640825,DEMOCRAT,REPUBLICAN,FALSE,0.5725891543783234,0.024475136139013087
MD,2016,24005,-0.013536011412944915,-0.39863821688561485,-2,9817.020702671303,0.7999999999999972,0.19999999999999574,0.024042241837489986,-0.02669697450020303,0.02209950692456103,0.005745646829783499,7.074404824033401e-4,0,23332,30.199999999999996,54499.179006968974,1.2000000000000028,-0.2999999999999998,0.040000000000000036,1.1999999999999993,13571,22.680293011210097,-0.004903426491790208,-0.0070938205339997895,DEMOCRAT,DEMOCRAT,TRUE,0.5590531429653784,0.006445097922711918
MD,2012,24013,-0.037801087746631656,0.368719710063123,2.4999999999999996,-5272.326350396004,0.5999999999999943,3.299999999999997,0.034340814747601034,8.173914236440094e-4,-0.009824969970203205,0.0018394949942780996,2.4474872974063005e-4,-90631.5,87800.6,2.799999999999999,-5290.2880066871,-5.3999999999999915,0.5999999999999999,-0.040000000000000036,-0.29999999999999716,-2136,-4.7721604365700045,0.0015155286094014064,7.991227881157092e-4,DEMOCRAT,REPUBLICAN,FALSE,0.31917154085176386,-0.017283831026678242
MD,2016,24013,-0.02992191102857772,-0.39863821688561485,-2.0999999999999996,8766.737725029001,-3.200000000000003,1.2000000000000028,0.014471356117638001,-0.012307729954898927,2.9456017948440577e-4,0.0017279366921179005,8.129214617296099e-4,-0.5,8,63,371986.1984610921,2.5999999999999943,-0.5999999999999999,-0.06999999999999984,2.8999999999999986,439,0.9807951459050059,-0.013837211357877521,-0.0057314547362768194,DEMOCRAT,DEMOCRAT,TRUE,0.28924962982318614,-0.015310469160852824
MD,2012,24017,0.015335010212143785,0.368719710063123,1,-2644.267297394006,-5.799999999999997,2.3999999999999986,-0.005213687164886016,-0.043777354667999036,0.02023372384498101,0.0115817871603911,0.001747105495801789,-77618.8,76770.2,3.1000000000000014,-3258.7484615503054,-3.1000000000000085,-1.0999999999999999,0.050000000000000266,-1.6000000000000014,9828,21.468817047307994,0.004189923339080304,0.008049843868882717,DEMOCRAT,REPUBLICAN,FALSE,0.6484007338278696,0.058390859587152955
MD,2016,24017,-0.01827162000081317,-0.39863821688561485,-2,967.7221617299947,-3.299999999999997,0.7000000000000028,0.012090385067463016,-0.046079059945086986,0.039683777582824986,-0.0077721983025809994,-0.0088258034089238,-0.2,2848,53.900000000000006,351027.7504355401,0,0.8999999999999999,-0.08000000000000007,2.8999999999999986,7113,15.538023571175017,0.008919167932723182,-0.0099779066675942385,DEMOCRAT,DEMOCRAT,TRUE,0.6301291138270564,-0.010669616102435275
MD,2012,24021,-0.032933923920241304,0.368719710063123,0.7000000000000002,-4372.359699658002,-2.200000000000003,2.6999999999999957,0.022472521178376004,-0.01292655997792902,9.92299450437703e-4,-0.0062988765201199975,-9.104130528041401e-4,-122493.5,126785.6,0.29999999999999716,-2148.3316650780034,2.200000000000003,0.8999999999999999,0.06000000000000005,2.3999999999999986,13861,20.99108673813504,-0.03728686498818101,0.010941722863370848,DEMOCRAT,REPUBLICAN,FALSE,0.4708705118900226,-0.02077703886642013
MD,2016,24021,-0.021130304851344095,-0.39863821688561485,-1.3000000000000003,7364.089641405997,-1,0,0.026408603244390982,-0.005040768654453021,0.019005083329820593,0.0150813132161806,8.017651272458201e-4,-0.8,5718,49.199999999999996,343289.899825784,1.2000000000000028,-0.10000000000000009,-0.020000000000000018,-1,8009,12.128822861678998,-0.002086115982888437,-0.004471311334510668,DEMOCRAT,DEMOCRAT,TRUE,0.4497402070386785,0.007312309030554912
MD,2012,24025,-0.023235516757124264,0.368719710063123,2.0000000000000004,-7615.810342224999,-3,1.3999999999999986,0.039891225336536995,-0.02445207343688205,0.007766987929641006,0.0037540299566711996,0.00113608428161462,-131180,127397.3,2.5,-8729.346506819289,-0.5999999999999943,-0.19999999999999973,0.06000000000000005,0,8271,18.922314956628952,-0.017026983044609367,-0.00152206346917008,DEMOCRAT,REPUBLICAN,FALSE,0.3948187433507471,0.004107161366962486
