STCOFIPS10,state,YEAR,VOTER_TURNOUT_PCT,REG_VOTER_TURNOUT_PCT,PARTISAN_INDEX_DEM,percent_car,percent_pt,NAME,percent_white,percent_black,percent_asian,percent_native,labor_force_participation,percent_manufacturing,percent_edu_health_services,percent_unemployment,median_income_adj2024,percent_homeowner,median_home_value_adj2024,percent_family_households,percent_married,avg_household_size,percent_upper_edu,median_age,total_population,mean_commute_time,pop_density_sq_mile,gas_price,d_turnout,d_partisan_index_dem,d_gas,d_unemp,d_income,d_age,d_edu,d_white,d_commute,d_pop,d_pop_density,d_black,d_asian,d_native,d_lfpr,d_manufacturing,d_edu_health,d_percent_car,d_percent_pt,d_homeowner,d_home_value,d_family_hh,d_married,d_hh_size,d_gas_lag,d_gas_future
36059,NY,2022,0.479471087456,0.490253359079,0.5481975078583,0.686356935235397,0.13041836656756683,"Nassau County, New York",0.568585832744344,0.115863256164877,0.125430179096151,0.00290158600763446,65.6,0.1,709002,2.6,147186.429791595,81.5,703353.946019816,59.3,0.9,180079,0.49273323667623,41.8,1383726,37.2,4859.8226281289,3.42558067299396,0.006905436515999952,-0.055345535278299995,0.16748280891629053,0.5,1516.9435311410052,0.09999999999999432,0.02975761219983597,-0.10771978373102298,-0.19999999999999574,25383,89.14834134054945,-0.0035800655881710053,0.025522423838458402,-0.0016797310823788896,0.5,0,14210,-0.06597248011209733,-0.0422702267642438,1.7000000000000028,55190.863582539954,-16.900000000000006,-0.4999999999999999,180076.01,0.14939182136980955,NA
36061,NY,2012,0.535641849041,0.137504443526,0.8578316569328,0.08669990062778749,0.5865798062477335,"New York County, New York",0.569259892902803,0.153753034111754,0.113371091168496,0.00288680678652823,67.8,0,867170,6,91910.4333623693,77.9,225545.537891986,39.6,1.3,2.09,0.589708802962795,36.5,1619090,31,71436.2152707372,3.5886272040302263,0.212228894234,0.011042237281799983,0.22973797087763126,-0.09999999999999964,-135.2521030136122,0.10000000000000142,0.008239078026101021,-0.006073283290776055,0.8999999999999986,32392,1429.1743417905964,-0.0023125813991999866,0.0016957755129650004,-7.342887268353996e-5,0.7000000000000028,-0.1,27756,5.2304429577654243e-05,-0.003253756157865162,0.20000000000000284,-7549.287876009999,-2.5,0.19999999999999996,-0.03000000000000025,NA,-0.12026374436064424
36061,NY,2014,0.220288693905,0.248510494828,0.8578316569328,0.07577225847813239,0.6038049537049163,"New York County, New York",0.556430242478616,0.149312948734559,0.117385416080984,0.00516296841348728,67.3,0.1,891619,4.4,101098.396704689,77.3,229522.551753274,42.4,0.8,2.07,0.598546027004662,36.6,1636268,31.3,72194.1294731106,3.468363459669582,-0.315353155136,0,-0.12026374436064424,-1.5999999999999996,9187.963342319708,0.10000000000000142,0.008837224041866931,-0.012829650424186934,0.3000000000000007,17178,757.9142023734021,-0.004440085377195008,0.0040143249124880015,0.0022761616269590503,-0.5,0.1,24449,-0.010927642149655095,0.017225147457182732,-0.6000000000000085,3977.0138612879964,2.799999999999997,-0.5,-0.020000000000000018,0.22973797087763126,-0.35965741696172193
36061,NY,2016,0.568525135517,0.311503887177,0.8737967014313,0.07963877343290916,0.5922218083293611,"New York County, New York",0.566973123388577,0.149717046675435,0.124371704910892,0.00277112963533029,67,0,903214,3.7,101634.60625,23,1314872.08333333,42.1,0.7,2.12,0.604364723085447,37.1,1643734,32.5,72523.5384517413,3.10870604270786,0.348236441612,0.015965044498500003,-0.35965741696172193,-0.7000000000000002,536.2095453109941,0.5,0.005818696080785002,0.010542880909960917,1.1999999999999993,7466,329.4089786307013,4.0409794087600814e-4,0.006986288829907997,-0.0023918387781569905,-0.29999999999999716,-0.1,11595,0.003866514954776773,-0.01158314537555516,-54.3,1085349.531580056,-0.29999999999999716,-0.10000000000000009,0.050000000000000266,-0.12026374436064424,0.14939182136980955
36061,NY,2018,0.39619499445,0.472912788391,0.9019520282745,0.07514303274613834,0.598929852945164,"New York County, New York",0.555395373368101,0.145119331295308,0.12292802669121,0.00758825591683188,66.9,0.1,901880,3.3,106544.233373158,24,1269272.40143369,42.5,1.1,2.08,0.613568318454072,37.6,1628701,32.4,71860.2642519347,3.2580978640776697,-0.172330141067,0.0281553268432001,0.14939182136980955,-0.40000000000000036,4909.627123158003,0.5,0.009203595368625028,-0.011577750020476008,-0.10000000000000142,-15033,-663.2741998066049,-0.004597715380127015,-0.0014436782196819986,0.00481712628150159,-0.09999999999999432,0.1,-1334,-0.004495740686770819,0.006708044615802877,1,-45599.68189964001,0.3999999999999986,0.40000000000000013,-0.040000000000000036,-0.35965741696172193,0.16748280891629053
36061,NY,2022,0.325876891613,0.406798243523,0.8761701583862,0.07276451260350315,0.4394680762963628,"New York County, New York",0.474600522592313,0.129832428412934,0.125081361396202,0.0060747754300173,66.3,0.2,871878,3.7,103006.002733174,24.3,1081033.31055688,27.1,0.8,230986,0.644640766139108,39.1,1596273,31.2,70429.5015464646,3.42558067299396,-0.07031810283700002,-0.025781869888300002,0.16748280891629053,0.40000000000000036,-3538.2306399840018,1.5,0.03107244768503603,-0.08079485077578796,-1.1999999999999993,-32428,-1430.7627054701006,-0.015286902882373998,0.002153334704991988,-0.0015134804868145802,-0.6000000000000085,0.1,-30002,-0.0023785201426351904,-0.15946177664880118,0.3000000000000007,-188239.09087681002,-15.399999999999999,-0.30000000000000004,230983.92,0.14939182136980955,NA
36063,NY,2014,0.331400066614,0.394759446383,0.5140469670296,0.931771542353252,0.00923461405611882,"Niagara County, New York",0.877068258986067,0.0726050813722047,0.010584240721227,0.0124154080318464,61,1.6,100220,3.8,66035.6991972962,27.5,83772.3299535277,61.8,2.8,2.41,0.227146832803087,42.8,213525,21.5,408.770488950008,3.468363459669582,-0.20804139971699998,0,-0.12026374436064424,-1.7000000000000002,-349.0046354563965,0.3999999999999986,-0.012554190432896989,-0.00596664181533102,0.3999999999999986,-1599,-3.0611123373430473,0.005578622213765802,-0.0019248238182944,0.0019423785232839004,-1.2999999999999972,0.6000000000000001,686,0.011506821637723985,-0.006152534844137461,-3.8000000000000007,-27.674401872995077,-1.1000000000000014,0.19999999999999973,0.040000000000000036,NA,-0.21026559559191238
36063,NY,2018,0.437384277582,0.52479881048200006,NA,0.913169525199692,0.01576247820621984,"Niagara County, New York",0.8712939510438,0.0740330651561305,0.0132631288818769,0.00710915113123892,60.6,0.6,100521,2.8,69270.159299084,69.3,166205.296694544,61.4,2.7,2.3,0.250807369563491,43.7,210433,23.7,402.851189796123,3.2580978640776697,0.10598421096799998,NA,-0.21026559559191238,-1,3234.4601017878012,0.9000000000000057,0.023660536760403972,-0.005774307942266965,2.1999999999999993,-3092,-5.919299153884992,0.001427983783925807,0.0026788881606499004,-0.00530625690060748,-0.3999999999999986,-1,301,-0.018602017153560024,0.00652786415010102,41.8,82432.9667410163,-0.3999999999999986,-0.09999999999999964,-0.11000000000000032,-0.12026374436064424,0.16748280891629053
36063,NY,2022,0.453335762024,0.524397432804,0.4525530040264,0.8515274323480743,0.00537053735099731,"Niagara County, New York",0.828551783004552,0.0700493171471927,0.0127940060698027,0.00690914264036419,62.2,0.8,103960,2.6,68166.0215237444,68.3,208234.028015032,43.7,1.8,31342,0.288205222435868,43.1,210880,22.6,403.70692288855,3.42558067299396,0.015951484442000008,NA,0.16748280891629053,-0.19999999999999973,-1104.1377753395936,-0.6000000000000014,0.03739785287237701,-0.04274216803924802,-1.0999999999999979,447,0.8557330924270445,-0.003983748008937804,-4.691228120742002e-4,-2.000084908747304e-4,1.6000000000000014,0.20000000000000007,3439,-0.0616420928516177,-0.01039194085522253,-1,42028.731320488005,-17.699999999999996,-0.9000000000000001,31339.7,-0.21026559559191238,NA
36065,NY,2012,0.49694737792,0.638708353043,0.4797869622707,0.8939640948118287,0.01317050518224303,"Oneida County, New York",0.867149634348936,0.0533448080974156,0.034719724605662,0.00271883402695713,60.1,0.5,103372,5.3,64006.7770034843,33.2,82848.0117595819,61.2,2.1,2.44,0.235358896029963,41.3,233556,20.1,192.638815321866,3.5886272040302263,0.10272386670099998,0.023052662610999974,0.22973797087763126,0,-4179.591634755008,0.3999999999999986,0.01677037319906899,-7.462118474910184e-4,0.20000000000000284,-1289,-1.0631772806090112,0.0043252420006284,0.004657343034838699,-8.579932420926702e-4,1.5,-0.8,2263,-0.029491973567685736,0.002173740710561471,2.3000000000000043,-6274.741564581302,-2.5999999999999943,0.8,-0.03000000000000025,NA,-0.12026374436064424
36065,NY,2014,0.296943694353,0.385866343975,0.4797869622707,0.8937760966743626,0.01632853563884659,"Oneida County, New York",0.866093244757827,0.0641814566863199,0.0362904784193824,0.00153303760451065,59.6,1.2,103922,4.4,64843.8677651035,34.8,78423.0397127165,63,2.7,2.43,0.230460021222146,41.6,232871,20.1,192.073821964832,3.468363459669582,-0.200003683567,0,-0.12026374436064424,-0.8999999999999995,837.0907616192053,0.30000000000000426,-0.0048988748078169775,-0.001056389591108986,0,-685,-0.564993357033984,0.010836648588904305,0.0015707538137203977,-0.00118579642244648,-0.5,0.7,550,-1.879981374660611e-4,0.003158030456603558,1.5999999999999943,-4424.972046865398,1.7999999999999972,0.6000000000000001,-0.009999999999999787,0.22973797087763126,-0.35965741696172193
36065,NY,2016,0.522138297558,0.70703715086,0.4963970780373,0.905720069580786,0.00893156872119874,"Oneida County, New York",0.855642545092781,0.0575846706172412,0.0424931874216013,0.00173017864094468,56.7,1.7,101094,2.6,69446.8416666667,69.6,163802.083333333,62.6,1.8,2.49,0.266168608550137,41.1,231190,19.7,190.687320018592,3.10870604270786,0.225194603205,0.016610115766599987,-0.35965741696172193,-1.8000000000000003,4602.9739015632,-0.5,0.03570858732799101,-0.01045069966504597,-0.40000000000000213,-1681,-1.3865019462400028,-0.006596786069078701,0.006202709002218899,1.971410364340299e-4,-2.8999999999999986,0.5,-2828,0.01194397290642335,-0.007396966917647848,34.8,85379.04362061649,-0.3999999999999986,-0.9000000000000001,0.06000000000000005,-0.12026374436064424,0.14939182136980955
36065,NY,2018,0.452177077532,0.610052525997,0.5117219090462,0.906106382128442,0.01481636894057467,"Oneida County, New York",0.852755284719288,0.0675895233407528,0.0427133380085984,0.00252638548286631,57.3,1,101457,2.3,68377.134607726,66.3,169211.270410195,63.5,3,2.44,0.257890233162402,41,229577,20.1,189.356905004145,3.2580978640776697,-0.06996122002600003,0.015324831008899975,0.14939182136980955,-0.30000000000000027,-1069.7070589407085,-0.10000000000000142,-0.008278375387735015,-0.0028872603734930724,0.40000000000000213,-1613,-1.3304150144469986,0.0100048527235116,2.20150586997106e-4,7.962068419216299e-4,0.5999999999999943,-0.7,363,3.863125476559759e-4,0.00588480021937593,-3.299999999999997,5409.187076861999,0.8999999999999986,1.2,-0.050000000000000266,-0.35965741696172193,NA
36067,NY,2012,0.598249614239,0.669070482254,0.6161168217659,0.8823135515192099,0.0294030114487133,"Onondaga County, New York",0.80886447953527,0.110334752769614,0.0307720648085475,0.00695937898948703,63.5,0.3,218358,5.1,71943.2447735192,35.3,164813.889372822,59.1,2,2.41,0.32827071160469,39,466852,19.3,599.75103452268,3.5886272040302263,0.17587700486200003,0.03387606143949995,0.22973797087763126,-0.10000000000000053,-771.0009853070078,0.5,0.004614689002211014,-0.005452178712519018,-0.09999999999999787,-352,-0.4522040478609597,0.003642601161323006,-0.0012246646715083007,-0.0018012480599389194,-0.7999999999999972,-0.3,-1927,-0.012520981928538566,0.010599146209747518,-0.6000000000000014,-5858.238091643987,-3,0.5,-0.020000000000000018,NA,-0.12026374436064424
36067,NY,2014,0.390283972025,0.452169150114,0.6161168217659,0.8667985812266209,0.03776630828340413,"Onondaga County, New York",0.800972242394211,0.113789951217012,0.0377534195080693,0.00564507172209929,63.3,0.5,220683,4.7,70349.9429657795,34.7,160852.068018589,61.5,3.2,2.43,0.343708455883519,38.6,468196,20.6,601.477631796331,3.468363459669582,-0.20796564221400005,0,-0.12026374436064424,-0.39999999999999947,-1593.3018077396991,-0.3999999999999986,0.015437744278828991,-0.007892237141058911,1.3000000000000007,1344,1.7265972736510093,0.003455198447398,0.006981354699521797,-0.0013143072673877402,-0.20000000000000284,0.2,2325,-0.01551497029258897,0.008363296834690833,-0.5999999999999943,-3961.8213542330195,2.3999999999999986,1.2000000000000002,0.020000000000000018,0.22973797087763126,-0.35965741696172193
36067,NY,2016,0.605088233948,0.744915246964,0.6431639194489,0.8819699664990113,0.02868804348807599,"Onondaga County, New York",0.79563443544962,0.113216815317228,0.0373514030639605,0.00379455763051434,63,0.8,225489,3.3,74681.95625,64.6,183196.25,60.1,2.5,2.44,0.349029043334198,38.7,466194,19.7,598.905721274122,3.10870604270786,0.21480426192300006,0.027047097682999954,-0.35965741696172193,-1.4000000000000004,4332.013284220506,0.10000000000000142,0.005320587450678982,-0.0053378069445910725,-0.9000000000000021,-2002,-2.5719105222090093,-5.731358997839997e-4,-4.0201644410879644e-4,-0.0018505140915849498,-0.29999999999999716,0.30000000000000004,4806,0.01517138527239037,-0.009078264795328143,29.89999999999999,22344.181981411006,-1.3999999999999986,-0.7000000000000002,0.009999999999999787,-0.12026374436064424,0.14939182136980955
36067,NY,2018,0.489104807377,0.574115335941,0.6414011716843,0.8818254544101505,0.02706461275139067,"Onondaga County, New York",0.796281579614083,0.121002405756492,0.0345662384232442,0.00703970689181025,61.7,0.3,218130,3.4,75002.8016726404,65.2,186370.37037037,62.2,2,2.39,0.356550859428317,39.3,461809,19.6,593.272440734718,3.2580978640776697,-0.11598342657100003,-0.0017627477645999479,0.14939182136980955,0.10000000000000009,320.8454226403992,0.5999999999999943,0.007521816094119005,6.471441644629872e-4,-0.09999999999999787,-4385,-5.633280539404041,0.007785590439263995,-0.002785164640716299,0.0032451492612959104,-1.2999999999999972,-0.5,-7359,-1.4451208886079314e-4,-0.001623430736685319,0.6000000000000085,3174.1203703699866,2.1000000000000014,-0.5,-0.04999999999999982,-0.35965741696172193,0.16748280891629053
36067,NY,2022,0.460783213377,0.529756724834,0.6193399429321,0.787506502861259,0.02340140773051253,"Onondaga County, New York",0.745334213207076,0.112931367712478,0.0397673032937604,0.00474533848443883,63,0.3,229350,2.7,76253.6248718825,65.2,195877.519644687,40.9,0.9,64541,0.391452911730871,39.8,468249,19.9,601.545719337628,3.42558067299396,-0.028321594000000005,-0.022061228752199957,0.16748280891629053,-0.6999999999999997,1250.8231992420915,0.5,0.034902052302554,-0.05094736640700692,0.29999999999999716,6440,8.273278602910068,-0.008071038044014003,0.005201064870516199,-0.00229436840737142,1.2999999999999972,0,11220,-0.09431895154889147,-0.0036632050208781387,0,9507.149274317024,-21.300000000000004,-1.1,64538.61,0.14939182136980955,NA
36071,NY,2012,0.567742168903,0.644569516182,0.5351845622063,0.8415810191555295,0.05021596334007346,"Orange County, New York",0.769110202076302,0.0981543982569317,0.0281139189131456,0.00473683086256248,65.9,1.1,168952,5.8,91032.4085365854,30.9,118474.451219512,73,2.3,2.89,0.268625092328796,37.3,374512,33.7,461.392843114108,3.5886272040302263,0.17286914587000002,0.04919314384459994,0.22973797087763126,0.2999999999999998,-3982.3530406727077,0.5999999999999943,-0.023448823370654015,0.011938073673040006,0.7000000000000028,1157,1.425405646503009,-0.006689517051555294,0.0037430118675724003,0.0020396659658823797,-0.29999999999999716,-0.19999999999999996,2473,0.0019089721959025807,0.0036683677517942576,0.09999999999999787,-5843.173723175001,1.7999999999999972,0.09999999999999964,-0.009999999999999787,NA,-0.12026374436064424
36071,NY,2014,0.344210714102,0.407834798098,0.5351845622063,0.8454993049119555,0.06171223354958295,"Orange County, New York",0.739286730355571,0.104355502141723,0.0256262313912028,0.00324116788398799,64.2,0.5,171085,3.7,93326.9117025771,29.4,116944.307139839,69.6,1.6,2.93,0.284362478684889,36.8,376099,33.2,463.348001939518,3.468363459669582,-0.223531454801,0,-0.12026374436064424,-2.0999999999999996,2294.5031659917004,-0.5,0.01573738635609301,-0.029823471720730965,-0.5,1587,1.955158825409967,0.006201103884791295,-0.0024876875219428003,-0.0014956629785744897,-1.7000000000000028,-0.6000000000000001,2133,0.003918285756425943,0.011496270209509489,-1.5,-1530.1440796730021,-3.4000000000000057,-0.6999999999999997,0.040000000000000036,0.22973797087763126,-0.35965741696172193
36071,NY,2016,0.591638982296,0.745655715466,0.542111158371,0.8322328350732591,0.04667061328111659,"Orange County, New York",0.734964795232193,0.102457741093326,0.0281796366129585,0.00494976398301733,64.4,0.9,177496,3,95693.1770833333,63.3,339135.833333333,69.2,1.9,2.97,0.289931747673216,37.2,379210,33.5,467.180704589708,3.10870604270786,0.247428268194,0.0069265961647000385,-0.35965741696172193,-0.7000000000000002,2366.265380756202,0.4000000000000057,0.005569268988326992,-0.0043219351233779735,0.29999999999999716,3111,3.832702650190015,-0.0018977610483969926,0.0025534052217557023,0.00170859609902934,0.20000000000000284,0.4,6411,-0.013266469838696393,-0.015041620268466359,33.9,222191.52619349404,-0.3999999999999915,0.2999999999999998,0.040000000000000036,-0.12026374436064424,0.14939182136980955
36071,NY,2018,0.427137613297,0.550311505795,0.5647408366203,0.833848670206807,0.05064305079429096,"Orange County, New York",0.731282284900419,0.112710792745666,0.0286293267984637,0.00208665509450165,64.1,1,180770,2.5,94969.982078853,67.2,353452.409398646,70.9,2.2,2.89,0.305162290001631,36.9,381951,34.1,470.55757310921,3.2580978640776697,-0.16450136899899998,0.022629678249299956,0.14939182136980955,-0.5,-723.1950044802943,-0.30000000000000426,0.015230542328414975,-0.003682510331774025,0.6000000000000014,2741,3.376868519502011,0.01025305165234,4.496901855052006e-4,-0.00286310888851568,-0.30000000000001137,0.09999999999999998,3274,0.0016158351335479049,0.003972437513174373,3.9000000000000057,14316.576065312955,1.7000000000000028,0.30000000000000027,-0.08000000000000007,-0.35965741696172193,0.16748280891629053
36071,NY,2022,0.419434785843,0.478339582682,0.5185835361481,0.7680498217937799,0.05115630611325995,"Orange County, New York",0.601151398848601,0.125385216078199,0.0298664091579811,0.0069566759701533,62.5,0.6,184772,2.8,95668.3857191664,67.3,399276.392210454,50.8,2.2,44969,0.309580182209656,36.9,405941,33,500.11287255571,3.42558067299396,-0.0077028274540000274,-0.0461573004721999,0.16748280891629053,0.2999999999999998,698.4036403133941,0,0.0044178922080250205,-0.130130886051818,-1.1000000000000014,23990,29.555299446499987,0.012674423332532991,0.001237082359517399,0.00487002087565165,-1.5999999999999943,-0.4,4002,-0.06579884841302708,5.132553189689873e-4,0.09999999999999432,45823.982811808004,-20.10000000000001,0,44966.11,0.14939182136980955,NA
36075,NY,2022,0.430816948414,0.516526579857,0.4157328903675,0.8702265494771935,0.00958478557357175,"Oswego County, New York",0.927371562386399,0.0095953063312113809,0.00313643933821975,0.00409174296414652,59.6,1.8,54041,4.2,63377.0686709942,71.2,150212.162623847,47.6,1.3,15406,0.204746062339639,41.1,118287,26.2,124.29776441515,3.42558067299396,-0.05251011252400001,-0.11920526623730004,-0.1630465310362661,-1,-948.8655624552994,2.1000000000000014,0.03784705074751099,-0.027114879684267068,2.8999999999999986,-3413,-3.5864318982550003,0.002791690883388871,-0.00277974800771287,-4.1371251136959435e-5,1.3999999999999986,1.2000000000000002,2095,-0.0392586736059477,0.006233116639599629,44,104831.5659339515,-22.1,-2.4000000000000004,15403.43,NA,NA
36081,NY,2012,0.456416934729,-1,0.7816976904869,0.38085440288867567,0.5181968061399467,"Queens County, New York",0.418185114118404,0.183061117904092,0.236642846991624,0.00457327201024652,64.7,0.2,1086224,6.2,74944.418554007,56.4,465758.610627178,67.1,2,2.88,0.29790628766983,37.5,2272771,41.6,20935.0590919003,3.5886272040302263,0.18899819254900002,0.04057943820949994,0.22973797087763126,-1,-1559.4007949154911,0.20000000000000284,0.0035682309571090087,-0.0019629626695140123,0.5,38930,358.59391485000015,-0.001281456164518996,0.0038688939663189814,8.612799750031905e-4,0.20000000000000284,0.1,38232,-0.019183650578407152,0.014064866531191211,0.19999999999999574,-22515.256864798022,-1.2000000000000028,-0.5,0.020000000000000018,NA,-0.12026374436064424
36081,NY,2014,0.173079103231,0.222431480885,0.7816976904869,0.38205127029468267,0.5229001508489264,"Queens County, New York",0.408157375580424,0.185139861645948,0.24898043573773,0.00379956753590227,63.9,0.1,1119419,4.9,76055.3210815378,56.9,449781.504013519,67.5,2.1,2.92,0.297743494718364,37.8,2321580,42.8,21384.6509334086,3.468363459669582,-0.283337831498,0,-0.12026374436064424,-1.2999999999999998,1110.902527530794,0.29999999999999716,-1.6279295146603978e-4,-0.010027738537980002,1.1999999999999957,48809,449.5918415082997,0.002078743741856015,0.012337588746105993,-7.737044743442506e-4,-0.8000000000000043,-0.1,33195,0.0011968674060069961,0.0047033447089797065,0.5,-15977.106613659009,0.4000000000000057,0.10000000000000009,0.040000000000000036,0.22973797087763126,-0.35965741696172193
36081,NY,2016,0.488860040903,0.301961421967,0.8132858276367,0.3806824995391177,0.5207737094848679,"Queens County, New York",0.388272196014323,0.180581761073683,0.254139852742371,0.00407577364261607,64.5,0.1,1153909,3.9,81517.0895833333,44.1,665691.666666667,66.4,1.9,3.03,0.314271714745085,38.3,2333054,44.3,21490.3408018645,3.10870604270786,0.315780937672,0.03158813714980002,-0.35965741696172193,-1.0000000000000004,5461.768501795508,0.5,0.016528220026720997,-0.019885179566100974,1.5,11474,105.68986845589825,-0.004558100572264995,0.005159417004641009,2.762061067138003e-4,0.6000000000000014,0,34490,-0.001368770755564963,-0.0021264413640584845,-12.799999999999997,215910.162653148,-1.0999999999999943,-0.20000000000000018,0.10999999999999988,-0.12026374436064424,0.14939182136980955
36081,NY,2018,0.274837762117,0.413177371025,0.8250279426575,0.3854033163172948,0.5137404511060425,"Queens County, New York",0.372187356564948,0.184030846379798,0.258315612842302,0.00448416915835932,64.3,0,1139938,3.3,86822.5408203903,45.3,723187.176423736,68.5,1.4,2.86,0.334559337083415,39.2,2278906,45.2,20991.5701031411,3.2580978640776697,-0.214022278786,0.011742115020800026,0.14939182136980955,-0.6000000000000001,5305.451237057001,0.9000000000000057,0.020287622338330036,-0.016084839449375,0.9000000000000057,-54148,-498.7706987233978,0.003449085306114985,0.004175760099930981,4.0839551574324996e-4,-0.20000000000000284,-0.1,-13971,0.004720816778177095,-0.007033258378825402,1.1999999999999957,57495.509757069056,2.0999999999999943,-0.5,-0.16999999999999993,-0.35965741696172193,0.16748280891629053
36081,NY,2022,0.233794927597,0.337110847235,0.7426578998566,0.378661655212822,0.4209739138952656,"Queens County, New York",0.252445425409422,0.169736645143675,0.262487439799932,0.00751351277793215,63.6,0.1,1133349,3.4,86556.8038947728,44.6,734513.83669286,43.4,1,300813,0.354413303215657,40.9,2278029,44,20983.4918379646,3.42558067299396,-0.041042834520000016,-0.08237004280089999,0.16748280891629053,0.10000000000000009,-265.7369256175007,1.6999999999999957,0.019853966132241996,-0.119741931155526,-1.2000000000000028,-877,-8.078265176500281,-0.014294201236122989,0.00417182695763002,0.00302934361957283,-0.6999999999999957,0.1,-6589,-0.006741661104472774,-0.09276653721077688,-0.6999999999999957,11326.660269123968,-25.1,-0.3999999999999999,300810.14,0.14939182136980955,NA
36085,NY,2012,0.473850905895,-1,0.5049567818642,0.6529604782722997,0.2928249418225368,"Richmond County, New York",0.743465440764093,0.106507367311908,0.0773865162046872,9.8783161401063e-4,59.7,0,208219,4.3,97203.2382404181,32.7,150705.222125436,72.4,1.7,2.84,0.295049213492295,38.9,470728,41.3,8064.18975226662,3.5886272040302263,0.170070767402,0.046581357717499994,0.22973797087763126,-1,-4544.217055317902,0.19999999999999574,-0.011908106088809989,-0.013577615463176929,1.1999999999999957,1365,23.384245279320567,0.0031779612871470075,-0.0029542861167569934,-0.00152195292375651,1,-0.1,8892,0.007356347184240497,0.001140327490418036,2.3000000000000043,-13747.563294096006,-3.3999999999999915,0.3999999999999999,0.029999999999999805,NA,-0.12026374436064424
36085,NY,2014,0.241517066956,0.289229750633,0.5049567818642,0.6485317838194998,0.2920302388401967,"Richmond County, New York",0.749502935900389,0.101912402620864,0.0803500683529166,0.00270453580234914,58.4,0,208838,3.6,94497.484157161,31.8,149489.144486692,73.6,1.6,2.83,0.310720319648781,39.7,473279,42.7,8107.89173740035,3.468363459669582,-0.232333838939,0,-0.12026374436064424,-0.6999999999999997,-2705.7540832570958,0.8000000000000043,0.01567110615648598,0.006037495136295923,1.4000000000000057,2551,43.70198513372998,-0.004594964691044007,0.0029635521482293953,0.0017167041883385098,-1.3000000000000043,0,619,-0.0044286944527999195,-7.947029823401341e-4,-0.9000000000000021,-1216.0776387439982,1.1999999999999886,-0.09999999999999987,-0.009999999999999787,0.22973797087763126,-0.35965741696172193
36085,NY,2016,0.541741669178,0.311189115047,0.5297538042068,0.6349920745472886,0.30262260435179406,"Richmond County, New York",0.740585905906326,0.102769870697352,0.0856002436897997,5.2729430795248e-4,57.9,0.1,210209,2.9,101160.235416667,70.5,625199.791666667,74.1,1.2,2.86,0.32513920420962,39.7,476015,44.3,8154.76301585033,3.10870604270786,0.30022460222200004,0.02479702234259995,-0.35965741696172193,-0.7000000000000002,6662.751259505996,0,0.014418884560839007,-0.008917029994062964,1.5999999999999943,2736,46.8712784499794,8.574680764879966e-4,0.0052501753368831006,-0.00217724149439666,-0.5,0.1,1371,-0.013539709272211264,0.010592365511597368,38.7,475710.64717997494,0.5,-0.40000000000000013,0.029999999999999805,-0.12026374436064424,0.14939182136980955
36085,NY,2018,0.369578272104,0.454633206129,0.5280455350876,0.640386466137037,0.29598720585737737,"Richmond County, New York",0.730788211995909,0.0989081836872269,0.102301865474958,9.4712282566009e-4,58.5,0.1,215330,2.4,102912.015133413,69.2,696383.910792513,70.7,1.7,2.8,0.342668442301391,40.1,476179,47.1,8157.57255154689,3.2580978640776697,-0.17216339707400002,-0.0017082691191999677,0.14939182136980955,-0.5,1751.7797167460085,0.3999999999999986,0.017529238091770982,-0.00979769391041696,2.8000000000000043,164,2.809535696560488,-0.0038616870101250977,0.0167016217851583,4.1982851770761e-4,0.6000000000000014,0,5121,0.005394391589748415,-0.006635398494416689,-1.2999999999999972,71184.11912584607,-3.3999999999999915,0.5,-0.06000000000000005,-0.35965741696172193,0.16748280891629053
36085,NY,2022,0.368133336306,0.421663165092,0.4405207931995,0.6212458947201814,0.23308756611314085,"Richmond County, New York",0.592002573640949,0.0960697000608796,0.132575086585507,0.00771685062905567,60.8,0.1,230991,2.6,100102.760505637,68.7,680037.751964469,53.9,0.6,62200,0.340378713301291,40.8,491133,42.6,8413.75423939082,3.42558067299396,-0.0014449357980000355,-0.0875247418881,0.16748280891629053,0.20000000000000018,-2809.254627776012,0.6999999999999957,-0.0022897290000999937,-0.13878563835496005,-4.5,14954,256.1816878439304,-0.0028384836263472962,0.030273221110549017,0.006769727803395581,2.299999999999997,0,15661,-0.019140571416855545,-0.06289963974423651,-0.5,-16346.158828044077,-16.800000000000004,-1.1,62197.2,0.14939182136980955,NA
36087,NY,2012,0.639156162739,0.660961449146,0.5405761599541,0.8209163148392966,0.09399121497718452,"Rockland County, New York",0.7196001976353,0.122310444773837,0.0614840900436497,0.00137211768741523,65.2,0.4,143217,5.4,113248.765243902,31.5,91857.012195122,74.6,2.6,3.17,0.394867042346153,36.6,317757,29.8,1830.94467738141,3.5886272040302263,0.185273826122,0.023963630199499986,0.22973797087763126,0.6000000000000005,-7918.091702452992,-0.19999999999999574,-0.016410700881798024,-0.011288415774142968,0.10000000000000142,5574,32.11789396211998,-0.002494557420388996,-0.0029781004023387014,7.53345316800995e-6,0.5,0.30000000000000004,2876,-0.018441903890238476,0.016322583673975613,1,-6591.149198733998,-0.9000000000000057,0.30000000000000027,0.08999999999999986,NA,-0.12026374436064424
