STCOFIPS10,state,YEAR,VOTER_TURNOUT_PCT,REG_VOTER_TURNOUT_PCT,PARTISAN_INDEX_DEM,percent_car,percent_pt,NAME,percent_white,percent_black,percent_asian,percent_native,labor_force_participation,percent_manufacturing,percent_edu_health_services,percent_unemployment,median_income_adj2024,percent_homeowner,median_home_value_adj2024,percent_family_households,percent_married,avg_household_size,percent_upper_edu,median_age,total_population,mean_commute_time,pop_density_sq_mile,gas_price,d_turnout,d_partisan_index_dem,d_gas,d_unemp,d_income,d_age,d_edu,d_white,d_commute,d_pop,d_pop_density,d_black,d_asian,d_native,d_lfpr,d_manufacturing,d_edu_health,d_percent_car,d_percent_pt,d_homeowner,d_home_value,d_family_hh,d_married,d_hh_size,d_gas_lag,d_gas_future,d_gas_lead,d_percent_pt_lead
06059,CA,2014,0.317584604025,0.450351387262,0.4488385617733,0.8869365599115157,0.02302899930879867,"Orange County, California",0.630337480507961,0.016337547269684,0.190674023172676,0.00447621454674354,65.8,0.5,1542361,4.2,101386.721588509,42.6,777246.822982679,72.5,2.2,3.05,0.379556981168571,37.2,3145515,27,3978.44969954569,3.6664159378036927,-0.28773167729399995,-0.006817996501900014,-0.16462184557162152,-1.7999999999999998,2786.3143585438957,0.5,0.0066042409306700245,-0.008562411147152948,0.3000000000000007,55383,70.04845938102972,0.0012446645060998022,0.004367095183839015,9.491807501290301e-4,-0.7999999999999972,0,63692,0.008526467762328571,-0.0069322409478346815,-0.5,2015.2811708319932,0.7999999999999972,0.20000000000000018,-0.010000000000000231,0.21197349212821814,0.10758406219630734,0.10758406219630734,-0.0010687504319777802
06059,CA,2016,0.613254129887,0.655783712864,0.5441986918449,0.8817256556672575,0.02196024887682089,"Orange County, California",0.626059563780602,0.0168956530619707,0.200982054712135,0.00423730950546756,65.6,0.6,1586454,3.3,107240.56875,56.6,857536.666666667,72.1,2.2,3.03,0.399500670464732,37.7,3172532,27.9,4012.62082113711,3.774,0.295669525862,0.09536013007159999,0.10758406219630734,-0.9000000000000004,5853.847161491009,0.5,0.01994368929616097,-0.004277916727358999,0.8999999999999986,27017,34.17112159142016,5.581057922866978e-4,0.010308031539459,-2.3890504127598022e-4,-0.20000000000000284,0.09999999999999998,44093,-0.0052109042442581854,-0.0010687504319777802,14,80289.84368398797,-0.4000000000000057,0,-0.020000000000000018,-0.16462184557162152,0.3429576699029129,0.3429576699029129,-0.0014126632798035568
06061,CA,2012,0.695611476898,0.833958148956,0.4169973433018,0.8698063618443937,0.01292853553897885,"Placer County, California",0.840757903351563,0.0109681985832859,0.0661299152294004,0.00521729032686172,62.1,0.6,157891,6.7,94632.1733449477,30.5,126642.410714286,71.7,1.7,2.69,0.347852238185393,40.8,361682,26,257.092620009941,3.831037783375314,0.11114621162399996,0.002903848886499971,0.21197349212821814,-0.2999999999999998,-3256.4924047083914,0.7999999999999972,0.015027193324021026,0.008829139296347988,-1.3000000000000007,11634,8.269738447575008,-0.001852900237447299,0.007058016518366496,-0.00603830890524358,-0.3999999999999986,0.09999999999999998,6237,-0.008512000595917502,0.004653917046308471,1.6000000000000014,-7968.203682780004,3.4000000000000057,0,0.040000000000000036,NA,-0.16462184557162152,-0.16462184557162152,7.950154908979486e-4
06061,CA,2014,0.421295195818,0.579779624939,0.4003749489784,0.8835817979805379,0.0137235510298768,"Placer County, California",0.841891448341916,0.0158786528703719,0.0720915591857818,0.00630088190823635,60.8,0.4,167361,3.8,100169.645120406,29.5,127665.47528517101,69,1.5,2.7,0.365127383581672,41.9,371694,27.1,264.209400252086,3.6664159378036927,-0.27431628107999995,-0.016622394323400014,-0.16462184557162152,-2.9000000000000004,5537.471775458296,1.1000000000000014,0.017275145396279,0.0011335449903530082,1.1000000000000014,10012,7.116780242145012,0.004910454287085999,0.005961643956381407,0.00108359158137463,-1.3000000000000043,-0.19999999999999996,9470,0.013775436136144181,7.950154908979486e-4,-1,1023.0645708850061,-2.700000000000003,-0.19999999999999996,0.010000000000000231,0.21197349212821814,0.10758406219630734,0.10758406219630734,-0.0035672012800131887
06061,CA,2016,0.690924227238,0.762712538242,0.4921999275684,0.8690933571669007,0.01015634974986361,"Placer County, California",0.814390943182027,0.0152313477745571,0.0692952742352134,0.00602316237047704,60.5,0.5,174807,2.9,111943.654166667,71.2,579597.291666667,67.8,1.6,2.71,0.390554624243856,41.9,380531,27.1,270.490961079077,3.774,0.26962903141999994,0.09182497859,0.10758406219630734,-0.8999999999999999,11774.009046260995,0,0.025427240662183992,-0.027500505159889,0,8837,6.281560826990983,-6.473050958147996e-4,-0.0027962849505684118,-2.7771953775931023e-4,-0.29999999999999716,0.09999999999999998,7446,-0.014488440813637204,-0.0035672012800131887,41.7,451931.81638149597,-1.2000000000000028,0.10000000000000009,0.009999999999999787,-0.16462184557162152,0.3429576699029129,0.3429576699029129,8.888330417190799e-4
06065,CA,2012,0.506901502609,0.709798038006,0.4911284446716,0.9075358790779042,0.01373031336631601,"Riverside County, California",0.656671880915892,0.0620927607444167,0.0586552349872156,0.0101230483479469,60.5,1.7,882903,8.9,72078.8523519164,35.5,605664.538327526,73.1,3.5,3.26,0.205067917610758,34,2268783,32.1,314.832038684197,3.831037783375314,0.13362479209900002,0.01356756687159999,0.21197349212821814,-1.1999999999999993,-6215.9298580790055,0.29999999999999716,0.0023741976464769776,-0.01733548610823299,0.40000000000000213,65451,9.082433958612,7.030110380628965e-4,-0.0017505504323216958,6.219835969243602e-4,-1.3999999999999986,-0.10000000000000009,28075,4.950131012476655e-4,-0.0011179184578455504,3.8999999999999986,-55164.70743130008,-0.9000000000000057,0.5,0.019999999999999574,NA,-0.16462184557162152,-0.16462184557162152,0.002205361689301341
06065,CA,2014,0.240542724729,0.401271909475,0.4844631254673,0.903329002711346,0.01593567505561735,"Riverside County, California",0.633542425934981,0.0624118018040838,0.0634992665087059,0.009134188336179,60,1.7,943253,7,75743.0798479088,36.2,594213.669201521,73.8,3.4,3.28,0.207337864825802,34.8,2329271,31.9,323.225772397791,3.6664159378036927,-0.26635877788,-0.006665319204299969,-0.16462184557162152,-1.9000000000000004,3664.227495992396,0.7999999999999972,0.0022699472150440048,-0.023129454980911013,-0.20000000000000284,60488,8.393733713593974,3.1904105966710367e-4,0.004844031521490294,-9.888600117679003e-4,-0.5,0,60350,-0.004206876366558254,0.002205361689301341,0.7000000000000028,-11450.869126004982,0.7000000000000028,-0.10000000000000009,0.020000000000000018,0.21197349212821814,0.10758406219630734,0.10758406219630734,-0.006187068700902
06065,CA,2016,0.51716709137,0.623279511929,0.5686345696449,0.9049741235007756,0.00974860635471535,"Riverside County, California",0.588859511982246,0.0638398385754569,0.0624460525660028,0.00856123004965781,59.5,1.4,1003536,4.9,78800.5958333333,63.9,431913.333333333,72.5,2.7,3.29,0.218318743345232,35.3,2387741,33.8,331.339474458263,3.774,0.27662436664100004,0.08417144417759997,0.10758406219630734,-2.0999999999999996,3057.5159854244994,0.5,0.010980878519429998,-0.04468291395273505,1.8999999999999986,58470,8.113702060472008,0.001428036771373098,-0.0010532139427030934,-5.729582865211889e-4,-0.5,-0.30000000000000004,60283,0.0016451207894295772,-0.006187068700902,27.699999999999996,-162300.33586818795,-1.2999999999999972,-0.6999999999999997,0.010000000000000231,-0.16462184557162152,0.3429576699029129,0.3429576699029129,0.0018425151450590892
06067,CA,2012,0.55949562788,0.748065412045,0.5825071334839,0.8790208960412339,0.02354335222439303,"Sacramento County, California",0.594860015129772,0.100572986668009,0.149971623057662,0.00887443185775532,63.5,1,615013,9,72141.8619337979,44,396175.485627178,64.8,3.3,2.76,0.279768629304553,35.2,1450121,25.6,1502.81337654594,3.831037783375314,0.09961646795299994,0.016542017459900027,0.21197349212821814,-0.5,-3864.4677314932924,0.4000000000000057,0.009258365285117975,-0.008730524400551998,-0.3999999999999986,28162,29.185309577809903,-8.680534744990032e-4,0.007027979816190022,-0.0010372463270587294,-0.20000000000000284,0.30000000000000004,19435,0.00471407917267086,-0.01028484702597738,1.2000000000000028,-28298.574437013012,-0.5,0.3999999999999999,0.05999999999999961,NA,-0.16462184557162152,-0.16462184557162152,0.006524178364250982
06067,CA,2014,0.327669173479,0.384880721569,0.5771163105965,0.8769807465643793,0.03006753058864401,"Sacramento County, California",0.588312890597061,0.101419948098077,0.153900134005746,0.00696951335536623,61.9,0.9,646033,6.2,74196.4892268695,45.8,377002.722855936,66.4,2.6,2.78,0.28879598713448,35.7,1482026,26.4,1535.87769378478,3.6664159378036927,-0.23182645440099997,-0.005390822887400004,-0.16462184557162152,-2.8,2054.627293071593,0.5,0.00902735782992703,-0.006547124532711002,0.7999999999999972,31905,33.064317238839976,8.469614300680023e-4,0.003928510948083996,-0.0019049185023890906,-1.6000000000000014,-0.09999999999999998,31020,-0.0020401494768546025,0.006524178364250982,1.7999999999999972,-19172.762771242007,1.6000000000000085,-0.6999999999999997,0.020000000000000018,0.21197349212821814,0.10758406219630734,0.10758406219630734,-0.00787005614558011
06067,CA,2016,0,0,0.6500989794731,0.8726247932268751,0.0221974744430639,"Sacramento County, California",0.582889610818378,0.0981907742693765,0.152295207532718,0.00677799347622255,61.9,0.8,688935,4.1,78336.7083333333,55.2,428244.166666667,65.7,3.2,2.78,0.297580387629271,36,1514460,27.1,1569.49023305212,3.774,-0.327669173479,0.07298266887659999,0.10758406219630734,-2.1000000000000005,4140.219106463803,0.29999999999999716,0.008784400494791011,-0.0054232797786830655,0.7000000000000028,32434,33.612539267340026,-0.003229173828700499,-0.0016049264730280122,-1.9151987914367997e-4,0,-0.09999999999999998,42902,-0.004355953337504159,-0.00787005614558011,9.400000000000006,51241.443810731,-0.7000000000000028,0.6000000000000001,0,-0.16462184557162152,0.3429576699029129,0.3429576699029129,5.38077265020899e-4
06071,CA,2012,0.48262706399,0.385289609432,0.5133557915688,0.9157388840260088,0.01666018517228319,"San Bernardino County, California",0.625848683018844,0.0889275183501953,0.0656302055481324,0.010695171749756,59.9,0.8,799895,8.1,69543.4015679443,40.1,493200.653310105,76.2,3.8,3.39,0.184568777205542,32.2,2081313,30.3,103.769271925746,3.831037783375314,0.08212611079299997,0.013963311910699938,0.21197349212821814,-1.9000000000000004,-6315.844190881908,0.5000000000000036,-0.0015193571156930097,-0.01729449712687403,0.9000000000000021,38872,1.9380646439520035,0.001177125560391304,0.0026369538458800024,9.044360565340203e-4,-3.200000000000003,-0.09999999999999998,8530,0.00455866131159377,-0.0020204083918124206,2.700000000000003,-43994.47507137107,0.29999999999999716,0.19999999999999973,0.020000000000000018,NA,-0.16462184557162152,-0.16462184557162152,-0.0010383258833612484
06071,CA,2014,0.222350940108,0.347952991724,0.5103415846825,0.9108305860574394,0.01562185928892194,"San Bernardino County, California",0.608002673458868,0.0831034843481006,0.0680562846400605,0.00935805272981072,59.8,0.7,841608,6.6,69146.1533586819,42.5,471808.462188424,75.1,3.5,3.33,0.188864227642903,32.7,2112619,30.9,105.330113964837,3.6664159378036927,-0.260276123882,-0.0030142068862999416,-0.16462184557162152,-1.5,-397.2482092623977,0.5,0.004295450437361015,-0.01784600955997595,0.5999999999999979,31306,1.5608420390909998,-0.005824034002094705,0.0024260790919281017,-0.001337119019945281,-0.10000000000000142,-0.10000000000000009,41713,-0.004908297968569397,-0.0010383258833612484,2.3999999999999986,-21392.191121680953,-1.1000000000000085,-0.2999999999999998,-0.06000000000000005,0.21197349212821814,0.10758406219630734,0.10758406219630734,1.9198397629488842e-4
06071,CA,2016,0.504860877991,0.623143494129,0.5185261964798,0.8999478188745283,0.01581384326521683,"San Bernardino County, California",0.614337861479111,0.0854466341696821,0.0711510137862974,0.00704501106492419,60.1,0.8,888554,5.1,73824.94375,57.8,396532.083333333,76.5,3.5,3.29,0.200081377980525,33.2,2140096,31.9,106.700051251878,3.774,0.282509937883,0.008184611797300012,0.10758406219630734,-1.5,4678.790391318107,0.5,0.011217150337621995,0.00633518802024291,1,27477,1.3699372870409974,0.0023431498215815,0.003094729146236902,-0.0023130416648865296,0.30000000000000426,0.10000000000000009,46946,-0.010882767182911035,1.9198397629488842e-4,15.299999999999997,-75276.378855091,1.4000000000000057,0,-0.040000000000000036,-0.16462184557162152,0.3429576699029129,0.3429576699029129,-0.0024552151517740085
06073,CA,2012,0.588122189045,0.765100359917,0.5270659923553,0.8605404151560009,0.02787723065541448,"San Diego County, California",0.704327865075386,0.0514210766358741,0.114742767140595,0.0083539419898189,64.8,1,1412983,5.9,82638.4364111498,46.9,785606.206445993,66.3,2.4,2.86,0.347543387689652,34.9,3177063,24.6,755.244976596264,3.831037783375314,0.13255089521400004,0.008777201175600102,0.21197349212821814,-1.0999999999999996,-3770.474638827305,0.29999999999999716,0.010217978835080965,-0.011383298100014927,0.5,71074,16.895567216201016,0.0016530317393853994,0.0068254499833220045,0.002402536495465891,0.09999999999999432,0.09999999999999998,64906,-0.0021476024660957993,-0.004887055804437299,0.7999999999999972,-39794.06865717098,0.3999999999999915,0.19999999999999973,0.029999999999999805,NA,-0.16462184557162152,-0.16462184557162152,-7.320244534552295e-4
06073,CA,2014,0.316117942333,0.451128810644,0.5175162553787,0.8469902864928732,0.02714520620195925,"San Diego County, California",0.709081638312561,0.0495193555494202,0.115830854091905,0.0048874941740763,64.8,1,1500994,4.6,87948.3903675539,47.8,763094.987325729,67.6,2.4,2.88,0.370904594431046,35.3,3263431,25,775.776202492214,3.6664159378036927,-0.272004246712,-0.009549736976599998,-0.16462184557162152,-1.3000000000000007,5309.953956404104,0.3999999999999986,0.023361206741394025,0.004753773237174963,0.3999999999999986,86368,20.53122589595,-0.0019017210864539016,0.0010880869513099911,-0.0034664478157426003,0,0,88011,-0.013550128663127659,-7.320244534552295e-4,0.8999999999999986,-22511.219120264053,1.2999999999999972,0,0.020000000000000018,0.21197349212821814,0.10758406219630734,0.10758406219630734,0.0017307199373595115
