state,year,county_fips,d_inc_vote,d_gas,d_unemp,d_income,d_lfpr,d_age,d_edu,d_white,d_black,d_asian,d_native,d_manufacturing,d_edu_health,d_homeowner,d_home_value,d_family_hh,d_married,d_hh_size,d_commute,d_pop,d_pop_density,d_percent_car,d_percent_pt,incumbent_party,lag_incumbent_party,same_party_incumbent,incumbent_vote_pct,d_partisan_lean,d_gas_lag,d_percent_pt_lag
FL,2016,12057,-0.013268293007378529,-0.3918156885981521,-3.1000000000000005,7818.009756097592,-0.10000000000000853,0.6000000000000014,0.02417540602774798,-0.019174845410849017,-7.402945734770183e-4,0.0053301694713438,2.5445637739891e-4,0.3999999999999999,82155,15,-123187.38530778201,0,-0.30000000000000027,0,1.6000000000000014,98492,96.53917220803987,-0.015841678603602083,0.0018187955818552998,DEMOCRAT,DEMOCRAT,TRUE,0.5151691597229194,0.0017178603841680462,0.21603075800990412,-0.0029374224210531683
FL,2016,12069,-0.06780391182166456,-0.17578493058824796,-1,53.912720622407505,-0.5,1.7000000000000028,0.03037894962347601,-0.004527239592027943,0.018105937904068087,0.002877507018922403,0.00201744394133429,-123303.8,136067.6,53.8,73405.48807865,-1.4000000000000057,0.6000000000000001,0.040000000000000036,-0.5,28153,29.983571894768033,-0.007872096086099734,0.00190953381799292,DEMOCRAT,REPUBLICAN,FALSE,0.36863347842921,-0.09571398905160769,NA,NA
FL,2016,12071,-0.031205406805158153,-0.3918156885981521,-3.5,5942.456496806095,-0.7999999999999972,1.7000000000000028,0.04058159317556201,0.004658766754601973,0.0013185485873912078,-0.00211254660641,-8.111057787816003e-4,-0.09999999999999998,49242,38.300000000000004,47669.488240417995,-1.2000000000000028,-0.3999999999999999,0.1200000000000001,-0.5999999999999979,77043,98.22101214843701,0.008749244330032435,-0.00860509645715008,DEMOCRAT,DEMOCRAT,TRUE,0.3826603762024386,-0.038830435290778814,0.21603075800990412,0.005842687858397529
FL,2016,12073,-0.007414706849244723,-0.3918156885981521,-3.3,3355.073032810702,-3.1000000000000085,0.6000000000000014,0.02518473044085301,-0.006015336050055997,-0.001547624489436017,0.0036308590165296042,-5.368328603995798e-4,0,2078,5.799999999999997,178331.271051103,0.5,0.9,-0.040000000000000036,0.10000000000000142,4053,6.077695134493979,-7.064022948327642e-4,-0.0068529001273195615,DEMOCRAT,DEMOCRAT,TRUE,0.6051849709462835,0.014970605125326775,0.21603075800990412,0.005770337281495902
FL,2016,12081,-0.0352768779774747,-0.3918156885981521,-2.3000000000000003,2782.813617886197,-2.8000000000000043,1.2000000000000028,0.009679659791546003,-0.00358290764323399,0.0019099475537213,2.965213119788014e-4,-0.0012920005983889904,-0.9999999999999999,18702,38.49999999999999,159566.287020906,2.299999999999997,0.5,0.08999999999999986,2,41993,56.516292757874965,-0.008488091473998871,2.9876171978344013e-4,DEMOCRAT,DEMOCRAT,TRUE,0.3979928251321539,-0.04706676520673303,0.21603075800990412,0.0020765776093583004
FL,2016,12086,0.020297328570001327,-0.3918156885981521,-3.8000000000000003,3485.3658899535003,-1.0999999999999943,1.2999999999999972,0.0058946035647010064,-0.01463767260291704,-0.012533781841230995,-7.168684062990038e-5,4.926845091662801e-4,-0.19999999999999996,125352,4.899999999999999,-275918.95905923296,0.3999999999999915,0.5,0,3.1000000000000014,121910,64.23830946443991,-9.661701202057227e-4,-0.006112016431036968,DEMOCRAT,DEMOCRAT,TRUE,0.636751125275963,0.05866680057665971,0.21603075800990412,0.0045454050697309595
FL,2016,12087,-0.05020469545137518,-0.3918156885981521,-2.9999999999999996,12646.10983594651,1.2000000000000028,-0.4000000000000057,0.035458820584943984,-0.00389210587600497,0.009394666344251193,0.011798146574267379,-0.00393421656601162,0.4999999999999998,3942,18.1,584711.112804878,1,0.19999999999999996,0.04999999999999982,-1.6999999999999993,4268,4.34160848957751,-0.005878553505392792,-0.01534290834755048,DEMOCRAT,DEMOCRAT,TRUE,0.4466076557276708,-0.0734001197926603,NA,NA
FL,2016,12095,0.017085427783918194,-0.3918156885981521,-3.5,4775.692545005797,-2.4000000000000057,0.8999999999999986,0.035627174656802985,0.0012880557049789187,-0.0031709619937259903,0.006123652990986196,-2.6764896679166007e-4,0.09999999999999998,68772,9.200000000000003,-42638.76669570204,1.8000000000000043,0.6000000000000001,-0.029999999999999805,1.6000000000000014,112133,124.14716314452016,-0.0030731460346801187,-8.892193336074786e-4,DEMOCRAT,DEMOCRAT,TRUE,0.6038973044711913,0.06411284604314857,0.21603075800990412,0.0032280254909688687
FL,2016,12097,-0.009068014193230223,-0.3918156885981521,-4.5,8618.761091753804,-2.299999999999997,0.10000000000000142,0.020895562269940993,-0.009362795220238085,-8.604604449699987e-4,-6.984484868636995e-4,-0.00120342674176867,-0.2,29006,20.900000000000006,166201.0133565625,3.8999999999999915,-1.6,0.2799999999999998,2.900000000000002,48599,36.605020549876,0.028234555580070375,-0.012992635831378059,DEMOCRAT,DEMOCRAT,TRUE,0.609517424361297,0.005605359408666827,NA,NA
FL,2016,12099,-0.0163646331186581,-0.3918156885981521,-2.7,5214.545150987295,-0.29999999999999716,1.1000000000000014,0.020676052440517956,-0.009254102014490062,0.008861571275747993,0.0013037666154858997,-1.5219417664297003e-4,-0.6,70879,37.4,-146866.66013356595,-0.4000000000000057,-0.40000000000000013,0.08999999999999986,-0.3000000000000007,87265,44.30566287270494,-0.007813780851579355,-0.0020021868993984407,DEMOCRAT,DEMOCRAT,TRUE,0.5656876007802734,-0.015806645503613215,0.21603075800990412,0.005517910936279789
