year,county_fips,state,dem_vote_pct,rep_vote_pct,incumbent_party,incumbent_vote_pct,partisan_lean,percent_car,percent_pt,NAME,percent_white,percent_black,percent_asian,percent_native,labor_force_participation,percent_manufacturing,percent_edu_health_services,percent_unemployment,median_income_adj2024,percent_homeowner,median_home_value_adj2024,percent_family_households,percent_married,avg_household_size,percent_upper_edu,median_age,total_population,mean_commute_time,pop_density_sq_mile,cpi_adjustment,gas_price
2008,25011,MA,0.7242470621806013,0.24760694181431425,REPUBLICAN,0.24760694181431425,0.47664012036628706,0.8608474306623535,0.01614784960492125,"Franklin County, Massachusetts",0.948003066843243,0.00768104830278107,0.0140098975395553,8.3641179340628e-4,70.2,38976,3.8,5.4,76933.4486762657,29.7,31471.9112865769,60.8,3.7,2.31,0.308029168917355,42.7,71735,25.2,102.575884366434,1.4607524384579655,4.7656236775558645
2008,25013,MA,0.6138970183126854,0.3606431427257242,REPUBLICAN,0.3606431427257242,0.2532538755869612,0.9197449204572437,0.0218348863917196,"Hampden County, Massachusetts",0.784526082805312,0.084202760177068,0.0170102421664786,0.00241515493446749,63.5,209845,4.2,5.8,70967.7357176033,35.4,163715.290292615,64.7,2.8,2.53,0.234269128693123,37.9,460840,21.7,746.723656437278,1.4607524384579655,4.7656236775558645
2012,25013,MA,0.616864355610557,0.3662293724020579,DEMOCRAT,0.616864355610557,0.2506349832084991,0.9099636522316936,0.02044995859428849,"Hampden County, Massachusetts",0.784168199466435,0.085833925348179907,0.0217546676167521,0.00293825374579061,62.2,0.4,205210,6.8,66933.9830139373,37.7,150497.016550523,64.5,2.4,2.56,0.254752777660565,38.8,465923,22.5,754.95991272074,1.369773519163763,5.259321525358111
2016,25013,MA,0.5543110620972149,0.3873875648025522,DEMOCRAT,0.5543110620972149,0.16692349729466271,0.8970757840693478,0.01919714275084638,"Hampden County, Massachusetts",0.828261115510804,0.0872505427276628,0.0222854544717131,0.0021538336745171,61.7,0.5,219067,3.8,67544.1166666667,62.2,260379.791666667,64.3,2.3,2.54,0.263762501984442,38.9,468467,22.6,759.082091745947,1.3104166666666666,2.855252314814815
2024,25013,MA,0.5318066767655462,0.44329926559414007,DEMOCRAT,0.5318066767655462,0.08850741117140609,0.838774997207016,0.01158157375339813,"Hampden County, Massachusetts",0.612733787064985,0.0840911686067681,0.0286113786246286,9.5227630663297e-4,60.2,0.3,219719,2.4,71402,63.5,331300,36.7,1.4,64815,0.293161774891109,40,464151,24,752.088646512931,1,3.092222222222222
2024,25015,MA,0.6918909348441926,0.2745042492917847,DEMOCRAT,0.6918909348441926,0.41738668555240793,0.701652470389774,0.02618292407664801,"Hampshire County, Massachusetts",0.815512790282892,0.0280291900192867,0.0579205436550402,0.00599761788160751,62.1,0.7,87325,2.5,81732,66.4,413400,43.6,0.8,23126,0.546045944297621,37.4,165399,22.6,313.695149994792,1,3.092222222222222
2008,25017,MA,0.639757806484847,0.3385103390902041,REPUBLICAN,0.3385103390902041,0.3012474673946429,0.7787086469399441,0.10600994810243926,"Middlesex County, Massachusetts",0.828626124637263,0.0404599596081696,0.0858144269257284,0.00137607438356589,70.1,799148,3.7,3.3,114233.76219229,35.5,533647.923827218,63.5,0.9,2.52,0.492066378767131,39.1,1482478,27.9,1812.68455684824,1.4607524384579655,4.7656236775558645
2012,25017,MA,0.6255936990333745,0.3544572178686503,DEMOCRAT,0.6255936990333745,0.27113648116472416,0.7760550030766787,0.10688109132773577,"Middlesex County, Massachusetts",0.797541007601409,0.0484805313505268,0.0999417778254831,0.00132707526273163,70.1,0.2,819903,4.7,112630.99738676,37.3,500430.317944251,64.2,1.1,2.54,0.505189800831937,38.7,1537215,28.9,1879.61365433785,1.369773519163763,5.259321525358111
2016,25017,MA,0.6636957070739279,0.2803360568546772,DEMOCRAT,0.6636957070739279,0.38335965021925067,0.7425088982700108,0.12392163084365716,"Middlesex County, Massachusetts",0.76783869908553,0.0544762966308419,0.117908583232585,0.00154361563341708,70.5,0.2,882665,2.9,124815.877083333,61.8,625723.958333333,65.6,1.7,2.58,0.551038593045413,38.5,1589774,30.7,1943.87962497848,1.3104166666666666,2.855252314814815
2024,25017,MA,0.6804727845739981,0.28854782335499835,DEMOCRAT,0.6804727845739981,0.3919249612189997,0.6426304397480939,0.08392847431449113,"Middlesex County, Massachusetts",0.639928194631854,0.0479053971464796,0.142649057254955,0.00165612514649877,70.5,0.4,938767,2.7,133617,60.3,759800,50.5,1.1,199465,0.603267496761617,39,1668956,31.7,2040.69859199206,1,3.092222222222222
2008,25021,MA,0.5818083243456378,0.3964472509248629,REPUBLICAN,0.3964472509248629,0.1853610734207749,0.7720871829670743,0.13962208341308094,"Norfolk County, Massachusetts",0.840897760145717,0.053892279086965,0.0792124368662952,0.00258217420886819,69.7,351956,3.6,3.3,118969.521597771,30.4,258894.997677659,66.1,1.6,2.52,0.481135328705955,40.4,659909,30.2,1666.00930341149,1.4607524384579655,4.7656236775558645
2012,25021,MA,0.5685860379274268,0.4162227962852327,DEMOCRAT,0.5685860379274268,0.15236324164219411,0.7765078104933804,0.13062437247530764,"Norfolk County, Massachusetts",0.814350768869758,0.0627752641729425,0.0936781819915083,9.562290549905e-4,68.7,0.3,347914,5.5,109921.585365854,31.9,241088.358013937,65.5,1.3,2.57,0.480248579873944,41.2,681845,31.8,1721.38903013083,1.369773519163763,5.259321525358111
2016,25021,MA,0.6135019719992698,0.33112716491224187,DEMOCRAT,0.6135019719992698,0.28237480708702795,0.7529714788643285,0.13857059705143815,"Norfolk County, Massachusetts",0.783968582046843,0.0658379961588167,0.106891897512984,0.00120915515483067,67.1,0.1,363317,3,121470.383333333,68.6,584576.875,67.5,1.9,2.6,0.526465630652853,41,697181,34.6,1760.10636642586,1.3104166666666666,2.855252314814815
2024,25021,MA,0.6280602514704474,0.34285943479959735,DEMOCRAT,0.6280602514704474,0.28520081667085007,0.668331111618464,0.111304232550946,"Norfolk County, Massachusetts",0.681145157501681,0.0778625562602429,0.134341495287234,0.001551122234912,70.2,0.3,415544,2.3,139076,69,722600,53.2,0.8,99473,0.615455876753099,41.1,740754,34.8,1870.11096308623,1,3.092222222222222
2008,25023,MA,0.527655026658341,0.4519149174632147,REPUBLICAN,0.4519149174632147,0.07574010919512625,0.8964961963462713,0.044806961598565787,"Plymouth County, Massachusetts",0.868495283153073,0.0746769742270346,0.0130328045424801,0.00225376270662879,71.4,260039,4.2,4.5,107124.280074315,22.4,199998.920111472,69.5,2.2,2.71,0.313354629092114,39.8,492066,30.8,746.547745710076,1.4607524384579655,4.7656236775558645
2012,25023,MA,0.5139534793065945,0.47201312901754566,DEMOCRAT,0.5139534793065945,0.041940350289048856,0.8880985030282252,0.04446838728635095,"Plymouth County, Massachusetts",0.855916551777957,0.0878263322921648,0.0135685400362975,0.00195094035325027,68.1,0.6,248961,5.7,100535.897212544,22.3,193249.017857143,72.6,2.5,2.68,0.33402433291776,41.7,499759,32.3,758.219334089984,1.369773519163763,5.259321525358111
2016,25023,MA,0.5077998823366296,0.4323154577442358,DEMOCRAT,0.5077998823366296,0.07548442459239385,0.8683354525269011,0.05906666919704705,"Plymouth County, Massachusetts",0.837298102479725,0.0890968037152065,0.0121016813840507,0.00133965515562782,68.7,0.6,269452,3.8,107568.172916667,75.4,463887.5,69.5,1.9,2.72,0.361341679713742,42.4,513565,33,779.165382338132,1.3104166666666666,2.855252314814815
2024,25023,MA,0.5329774863475373,0.4449553358722416,DEMOCRAT,0.5329774863475373,0.08802215047529566,0.7939705835183595,0.03695057931295016,"Plymouth County, Massachusetts",0.76921913335424,0.0777527716799793,0.0159383128262835,7.9138150491615e-4,67,0.4,285474,2.9,113188,78,602600,50.5,1.1,78793,0.413107302072154,43.4,542090,34.9,822.442654993386,1,3.092222222222222
2008,25025,MA,0.7693567738029351,0.21244256577310092,REPUBLICAN,0.21244256577310092,0.5569142080298342,0.5129940011294499,0.3029136610158656,"Suffolk County, Massachusetts",0.588346408547205,0.211208379055637,0.0757748224336822,0.00383521408956658,69.2,385908,4.2,5.3,74802.2108685555,61.2,155225.397120297,49.3,1.5,2.53,0.375117543222911,34.1,732684,29.2,12577.1236842328,1.4607524384579655,4.7656236775558645
2012,25025,MA,0.7744640225805782,0.2075386201218964,DEMOCRAT,0.7744640225805782,0.5669254024586818,0.4708443961171608,0.33111549810239166,"Suffolk County, Massachusetts",0.559687598230046,0.227798330525801,0.0846692619548484,0.00325351344525849,68.3,0.2,385764,6.8,69925.568379791,64.6,140220.975609756,48.8,1.5,2.42,0.398263513280389,31.8,744426,29.8,12778.684775099,1.369773519163763,5.259321525358111
2016,25025,MA,0.7959778584638905,0.16331164309243024,DEMOCRAT,0.7959778584638905,0.6326662153714602,0.4835467637721578,0.3221843019669578,"Suffolk County, Massachusetts",0.550941688025197,0.228367953279013,0.0877892965074022,0.00346199456792013,69.4,0.1,426944,5,80978.5083333333,35.6,619171.875,49.2,1.7,2.39,0.448240771692778,32.7,784230,30.4,13461.9531843003,1.3104166666666666,2.855252314814815
2024,25025,MA,0.7429318199289422,0.22219771184486267,DEMOCRAT,0.7429318199289422,0.5207341080840795,0.4090128173248638,0.2514637068517305,"Suffolk County, Massachusetts",0.452361740112766,0.178587999152739,0.0989442018095075,0.00381519623170572,69.5,0.2,451450,3.3,97195,36.5,708600,28,0.9,84154,0.515307094996781,34.2,793144,32.4,13614.9693283968,1,3.092222222222222
2008,25027,MA,0.5558651228031574,0.4183448389669683,REPUBLICAN,0.4183448389669683,0.13752028383618908,0.9127304226783732,0.01354433453755235,"Worcester County, Massachusetts",0.891891616037642,0.034460057718364,0.0370984656917656,0.00199666754273379,69.7,409375,4.2,3.8,97692.2015791918,31.9,291087.059916396,67.4,2,2.58,0.330545406523749,38,783806,26.9,518.823788611434,1.4607524384579655,4.7656236775558645
2012,25027,MA,0.5370835952231301,0.44265697132577647,DEMOCRAT,0.5370835952231301,0.09442662389735362,0.9090605961129364,0.01610606064522466,"Worcester County, Massachusetts",0.850710092127771,0.0444078926966383,0.043493685520174,0.00251313940232931,66.9,0.4,396201,5.5,85617.693815331,35.7,264670.378919861,65.5,2,2.6,0.335637153001343,39.7,806163,28.5,533.622531466153,1.369773519163763,5.259321525358111
2016,25027,MA,0.5180490220351572,0.4109459089665238,DEMOCRAT,0.5180490220351572,0.10710311306863346,0.8707442821229118,0.02020569654577314,"Worcester County, Massachusetts",0.833495813145369,0.0486280318549907,0.0485011389855159,0.00186922957726373,67,0.5,422979,3.3,90805.3229166667,64.5,353419.375,63.5,2,2.59,0.358458764502979,40.1,819589,29.1,542.50958793918,1.3104166666666666,2.855252314814815
2024,25027,MA,0.5362595374500108,0.4367492711023878,DEMOCRAT,0.5362595374500108,0.09951026634762294,0.8014226503120216,0.0198555196926969,"Worcester County, Massachusetts",0.696926404371982,0.0543921801808344,0.0552455154508152,0.00143319474200225,66.7,0.5,462129,3,96602,65.5,465500,47.9,1.4,113122,0.401810677886803,40.4,881248,29.8,583.323457674793,1,3.092222222222222
2012,26017,MI,0.5222270096101609,0.4666641688990465,DEMOCRAT,0.5222270096101609,0.05556284071111439,0.9366242390702822,0.00745987825124515,"Bay County, Michigan",0.948267639220087,0.0125870856127554,0.00389021368120821,0.00422686678823584,58.9,1.7,45709,6.1,61020.6707317073,22.5,46664.074477351904,64.3,2,2.4,0.171080027761465,42.9,106935,21.2,241.769041195391,1.369773519163763,5.1063634823848245
2012,26021,MI,0.46160530780584025,0.5270424983102749,DEMOCRAT,0.46160530780584025,-0.0654371905044347,0.9049624971588756,0.0070762936586105,"Berrien County, Michigan",0.776538281635451,0.152767721555486,0.015967501137332,0.0038957627172945,59,1.6,66802,5.4,59620.762195122,27.8,59556.3828397212,66.8,2.1,2.5,0.255688488846648,41.4,156067,20.4,274.888249958806,1.369773519163763,5.1063634823848245
2016,26021,MI,0.40947647540642224,0.536532881675945,DEMOCRAT,0.40947647540642224,-0.1270564062695228,0.9112935522627152,0.0053063676411694,"Berrien County, Michigan",0.781689500681774,0.143127069670801,0.0193299136419713,0.00268164404908772,60.6,2,70952,3.2,61698.3479166667,69.5,201280,63.9,1.7,2.39,0.282583513937673,41.6,154010,19.5,271.265157760165,1.3104166666666666,2.822346296296297
2024,26021,MI,0.45359104251491333,0.5323241170343718,DEMOCRAT,0.45359104251491333,-0.07873307451945843,0.8618660493913237,0.00754395995147323,"Berrien County, Michigan",0.737045113717478,0.120174456297519,0.024158006064059,0.00227238495641867,60.6,1.4,72861,2.3,68984,75.1,244300,47.6,1.1,23657,0.311385044346,43,152703,21.6,268.963076329138,1,3.0754444444444444
2008,26025,MI,0.5383668764408998,0.4447784908717054,REPUBLICAN,0.4447784908717054,0.09358838556919435,0.9168389807897546,0.00757070437566702,"Calhoun County, Michigan",0.842265256401764,0.102685833314932,0.0165316021521997,0.00506399923451174,63.4,61672,4.5,6,60155.2461681375,30.3,53549.7236414306,63.5,3.2,2.54,0.185772919821777,37.3,135861,20.3,192.373421513218,1.4607524384579655,4.664020230169789
2012,26025,MI,0.5017744783719376,0.4857613112280762,DEMOCRAT,0.5017744783719376,0.016013167143861362,0.9220266404591004,0.00663379021077201,"Calhoun County, Michigan",0.832522816601159,0.111000081421772,0.0169431305931206,0.00756482283362571,61.6,1,58247,7,53681.4242160279,32.4,49210.4834494773,63.9,3.2,2.47,0.201206537238127,39.9,135099,19.5,191.294461788256,1.369773519163763,5.1063634823848245
2012,26037,MI,0.4636421562380528,0.5263157894736842,DEMOCRAT,0.4636421562380528,-0.06267363323563135,0.9173898437937406,0.0049549297351772,"Clinton County, Michigan",0.940513940606045,0.016039262641281,0.00952619044486257,0.00111840633675873,64.3,3.4,36119,4.3,78529.1158536585,19,32663.6193379791,67.6,2.2,2.56,0.294944660484595,39.3,76001,23.6,134.180505194102,1.369773519163763,5.1063634823848245
2012,26045,MI,0.5094728772723954,0.4781521501058626,DEMOCRAT,0.5094728772723954,0.031320727166532836,0.9465752332349892,0.00540228051989474,"Eaton County, Michigan",0.884453003481224,0.0562458336419524,0.0130823642693134,0.00194430042219095,66,0.9,51555,6.5,75610.1284843206,26.3,43190.3288327526,63.5,2,2.49,0.249280531798468,41.5,108008,24,187.781940753807,1.369773519163763,5.1063634823848245
2016,26045,MI,0.44357090766795326,0.4910798456092919,DEMOCRAT,0.44357090766795326,-0.04750893794133865,0.938348559518476,0.00944737713539941,"Eaton County, Michigan",0.87132649322096,0.0550384756320997,0.0187706119457677,0.00524001465738366,63.3,1,52697,3.6,73659.83125,68.8,187782.708333333,63.2,1.8,2.41,0.255909138766056,40.9,109160,22.8,189.784799761921,1.3104166666666666,2.822346296296297
2008,26049,MI,0.6545230472587041,0.3294784807363481,REPUBLICAN,0.3294784807363481,0.325044566522356,0.9443937280029396,0.00994425019090434,"Genesee County, Michigan",0.766398470113575,0.187590662095665,0.00975302595676205,0.00462697357680916,60.2,178271,3.5,6.9,65165.6270320483,30.1,172460.815141663,66.4,2.2,2.5,0.190912203541791,37.7,428790,25.7,673.177709164805,1.4607524384579655,4.664020230169789
2012,26049,MI,0.6355693751139538,0.3538507783357069,DEMOCRAT,0.6355693751139538,0.28171859677824695,0.9343209398399174,0.01067647818228763,"Genesee County, Michigan",0.746933615036041,0.209267031223112,0.00836504082139921,0.00567627770023518,56.4,0.5,158154,8.4,55233.3776132404,30.5,158258.153310105,63.4,2.2,2.48,0.194148821732333,39.8,418408,25.1,656.878516141299,1.369773519163763,5.1063634823848245
2016,26049,MI,0.5234492806781595,0.428816685006317,DEMOCRAT,0.5234492806781595,0.09463259567184257,0.9349868539594404,0.01153419502718074,"Genesee County, Michigan",0.746352923901472,0.199153237154779,0.0100608151927854,0.00425094526632649,57.2,0.4,166593,6,57599.3645833333,68,140083.541666667,63.7,3.1,2.41,0.200870354491869,39.9,408615,26.5,641.504022086281,1.3104166666666666,2.822346296296297
2024,26049,MI,0.5135980077754089,0.47164394360141176,DEMOCRAT,0.5135980077754089,0.04195406417399711,0.8950284835463599,0.00824842030079085,"Genesee County, Michigan",0.716855714566259,0.184165715834036,0.0115715709743735,0.00297554682198176,59.1,1.1,177793,4.5,63594,70.8,200400,40.1,2.3,57872,0.23713558644171,40.5,402279,26.9,631.556835898945,1,3.0754444444444444
2008,26065,MI,0.6585487182002256,0.3256731287965305,REPUBLICAN,0.3256731287965305,0.33287558940369516,0.8568836487931216,0.03403050699432323,"Ingham County, Michigan",0.7970042662362,0.0971037156611225,0.0441324839295495,0.00296186330748609,65,135121,7.7,4.5,66153.0956804459,36.1,100138.961913609,55.7,1.9,2.39,0.340712884039393,32.2,277528,20.4,499.042622417197,1.4607524384579655,4.664020230169789
2012,26065,MI,0.6320616058165898,0.3542021734031741,DEMOCRAT,0.6320616058165898,0.27785943241341565,0.8412282675065077,0.0279670276697625,"Ingham County, Michigan",0.767668951416817,0.113778427746403,0.0523847893143265,0.00443343284005921,62.4,1,128318,7,59361.875,42.5,85886.1694250871,56.2,2.5,2.4,0.361851129882319,31.5,281723,19.8,506.585947058459,1.369773519163763,5.1063634823848245
2016,26065,MI,0.6032576369930912,0.3345178361725816,DEMOCRAT,0.6032576369930912,0.26873980082050963,0.8657416853703326,0.03483254146384119,"Ingham County, Michigan",0.7426497391087,0.116743215611124,0.0660334454662542,0.00344730620619265,64.9,0.7,141831,4.9,64392.5645833333,58.3,169174.791666667,53.4,1.6,2.41,0.382393811663347,31.8,288051,19.8,517.964769067971,1.3104166666666666,2.822346296296297
2024,26065,MI,0.6383616585978488,0.3414156555323732,DEMOCRAT,0.6383616585978488,0.2969460030654756,0.758913152192032,0.03468578096349391,"Ingham County, Michigan",0.67388018331629,0.106274554363059,0.0676934307072001,0.0129326818787509,65.6,0.4,152389,2.6,65235,59.5,218300,35.9,0.4,31598,0.413855765052456,32.9,290427,20.7,522.237221832605,1,3.0754444444444444
2012,26075,MI,0.4651239812228206,0.5226794919793797,DEMOCRAT,0.4651239812228206,-0.05755551075655907,0.9198665491627848,0.00917474505854211,"Jackson County, Michigan",0.873806211753551,0.0863457447803929,0.00496541055087363,0.00697403140185517,57.1,0.9,64622,6.5,58424.949912892,28.5,59167.3671602787,65,2.8,2.5,0.192948466044616,39.9,160309,23.1,228.468892391874,1.369773519163763,5.1063634823848245
2016,26075,MI,0.37020824662370655,0.5711066779568581,DEMOCRAT,0.37020824662370655,-0.20089843133315155,0.9324233408584628,0.00780420709554921,"Jackson County, Michigan",0.872668181244478,0.0850814085573646,0.00795153351003408,0.00426606083554209,56.9,0.5,68244,3.6,65532.6270833333,73.5,162098.541666667,66,2.8,2.49,0.2189935699799,41.2,158460,24.4,225.83373789629,1.3104166666666666,2.822346296296297
2008,26077,MI,0.5891605049663178,0.3942009924989104,REPUBLICAN,0.3942009924989104,0.1949595124674074,0.9056637287906214,0.01074213793920119,"Kalamazoo County, Michigan",0.840170467484303,0.102040567357429,0.0214426298838609,0.0040624288363317,67.9,120477,2.6,6.2,67825.6572224803,33.1,95858.9572689271,61.3,3,2.41,0.327418775510204,34.5,245912,19.4,437.406471145214,1.4607524384579655,4.664020230169789
2012,26077,MI,0.5605789994966633,0.4275276429232493,DEMOCRAT,0.5605789994966633,0.13305135657341405,0.9047358896438692,0.01742240584559702,"Kalamazoo County, Michigan",0.816026396417629,0.1101814753712,0.0245777358787022,0.00407730379448503,64.3,1.1,120299,5.7,60689.1855400697,35.7,88727.0797038327,58.5,2.7,2.45,0.343266989647353,34.2,254580,19.2,452.824341325956,1.369773519163763,5.1063634823848245
2016,26077,MI,0.5316589996753736,0.4040728746862604,DEMOCRAT,0.5316589996753736,0.12758612498911315,0.8904822091998927,0.01862959132866061,"Kalamazoo County, Michigan",0.811449471439382,0.107512210782178,0.0260955307390676,0.00142554671436324,66.1,1.1,133405,2.7,69632.9208333333,64.6,203769.791666667,58.3,2.1,2.48,0.37940479261088,34.7,261654,19.7,465.406945578214,1.3104166666666666,2.822346296296297
2024,26077,MI,0.5799258801729462,0.4026559604694256,DEMOCRAT,0.5799258801729462,0.17726991970352063,0.8480870757368034,0.01141467774554433,"Kalamazoo County, Michigan",0.746906866077498,0.11186645517033,0.0317811012916383,0.00497016390966085,63.9,1.1,132807,2.6,71069,64.9,260600,41.7,1.3,31320,0.411567852282167,35.5,264780,20.7,470.96719733006,1,3.0754444444444444
2008,26081,MI,0.4943657559318681,0.489178360017808,REPUBLICAN,0.489178360017808,0.005187395914060089,0.9051076424026504,0.01835743099934846,"Kent County, Michigan",0.814447145054716,0.0872221845862531,0.020786070358700202,0.00463142728262612,69.3,295259,1.9,5.3,73811.820715281,28,235575.545750116,67.8,1.8,2.65,0.297742257325876,34.7,605213,21.1,713.945198029017,1.4607524384579655,4.664020230169789
2012,26081,MI,0.4553407171015581,0.5321944809461235,DEMOCRAT,0.4553407171015581,-0.07685376384456544,0.9125663558906189,0.01464547853449133,"Kent County, Michigan",0.826124316882085,0.0960954460975618,0.0223040643685045,0.00458612574902923,69,1,296401,6.3,69383.1380662021,31.9,215602.351916376,66.8,1.7,2.61,0.315562938334855,34.7,614462,20.8,724.855867721456,1.369773519163763,5.1063634823848245
2016,26081,MI,0.4500006489629572,0.48081665498533344,DEMOCRAT,0.4500006489629572,-0.03081600602237622,0.898499361826045,0.0235969466783975,"Kent County, Michigan",0.801520773997038,0.092988960918631,0.029351903614758,0.00300542065767324,68.5,1.6,328418,2.9,78189.9416666667,69.8,213728.958333333,67.3,2.6,2.64,0.347450396731351,35.1,642173,20.8,757.545409060757,1.3104166666666666,2.822346296296297
2024,26081,MI,0.517998532048921,0.46436723511683115,DEMOCRAT,0.517998532048921,0.053631296932089845,0.8127975887535485,0.01759237268008007,"Kent County, Michigan",0.718428771385523,0.0996074305871305,0.0337948475636031,0.0050282168552248,69.3,1.1,357797,2.7,80685,69.5,325400,47.9,2,73099,0.42277038432075,36.4,673002,21.5,793.913128376166,1,3.0754444444444444
2008,26093,MI,0.4250286035448323,0.5579397418655533,REPUBLICAN,0.5579397418655533,-0.132911138320721,0.93474596416917,0.00168564821818338,"Livingston County, Michigan",0.959819252362043,0.00701081747227167,0.00986991647268246,0.0042941257017664,71.5,94399,2.5,5.8,104423.348815606,13.7,84896.0102183,76,2.4,2.7,0.295433789954338,38.8,182575,31.2,323.024942743754,1.4607524384579655,4.664020230169789
2012,26093,MI,0.37845368477785574,0.6109907766151093,DEMOCRAT,0.37845368477785574,-0.23253709183725352,0.923805634026525,0.00450404456394722,"Livingston County, Michigan",0.966773865389033,0.00396525886303722,0.00822039182226889,0.00341285728349687,67,1.1,90350,4.7,103717.881097561,15.9,76948.3972125436,76,2.4,2.72,0.343150250243013,41.3,182838,32.3,323.490261434383,1.369773519163763,5.1063634823848245
2008,26099,MI,0.5338155032250678,0.44765228426395937,REPUBLICAN,0.44765228426395937,0.0861632189611084,0.9509692717502324,0.00839162992655399,"Macomb County, Michigan",0.869326068453753,0.072445745145745,0.0306550309812764,0.00336478210778619,66.8,399132,2.9,6.3,80924.2243381328,21.9,371793.632141198,66.9,1.5,2.52,0.220291192633507,38.8,830663,26.3,1733.74548936435,1.4607524384579655,4.664020230169789
2012,26099,MI,0.5147815069069456,0.47493107902773174,DEMOCRAT,0.5147815069069456,0.039850427879213834,0.9552298792456548,0.00713324465395595,"Macomb County, Michigan",0.8404322484638,0.0967224973831196,0.0319737356071576,0.002030958846236,64.7,0.2,395039,6.7,71481.631097561,26.2,333994.616724739,65.9,2.1,2.54,0.224254795784151,40.6,847383,27.2,1768.64318503898,1.369773519163763,5.1063634823848245
2016,26099,MI,0.4204911855611097,0.5357943488380967,DEMOCRAT,0.4204911855611097,-0.11530316327698703,0.9511040778349232,0.00760228776844891,"Macomb County, Michigan",0.814214098855635,0.116037246608968,0.0377675083263227,0.00203058555080497,62.7,0.3,417535,3.4,78812.3895833333,73.4,206652.708333333,66.4,2,2.51,0.248392513883394,41,867730,27.5,1811.11109256838,1.3104166666666666,2.822346296296297
2024,26099,MI,0.4222255829300484,0.5590864810508454,DEMOCRAT,0.4222255829300484,-0.13686089812079694,0.858788931225039,0.00650794051324871,"Macomb County, Michigan",0.731887042627021,0.130913194346489,0.0581341157220639,0.00147262109628459,63.8,0.5,441686,3,77702,74.4,266500,45.2,1,127258,0.282768528160797,41.4,886175,26.4,1849.60917849652,1,3.0754444444444444
2008,26121,MI,0.638665733170367,0.34584851253693444,REPUBLICAN,0.34584851253693444,0.2928172206334326,0.9337671611225632,0.00630532314781132,"Muskegon County, Michigan",0.813598403156977,0.134504198595879,0.00652732528793649,0.00823085394392695,64.1,76804,3.3,7.6,59638.1398049234,23.7,73987.111007896,68.9,0.4,2.52,0.153262981778889,37,174344,21.3,348.672577562217,1.4607524384579655,4.664020230169789
2012,26121,MI,0.5834329004897391,0.40549873298058114,DEMOCRAT,0.5834329004897391,0.17793416750915791,0.9451685591834932,0.00108985404792412,"Muskegon County, Michigan",0.809803622004677,0.137129661186259,0.00561751536590239,0.00776815409385246,59.6,1.1,69308,7.9,55523.7695993031,25.9,64791.6572299652,69,1.9,2.56,0.173035131401825,38.6,170182,22,340.348945731962,1.369773519163763,5.1063634823848245
2016,26121,MI,0.4777174469828911,0.46264470853396167,DEMOCRAT,0.4777174469828911,0.015072738448929424,0.9454987366802152,0.00523179171701636,"Muskegon County, Michigan",0.803082902749585,0.140996955157778,0.00650489020114412,0.00720266654364274,58.5,0.6,74177,4.5,58004.2833333333,72.5,139559.375,64.8,2.7,2.55,0.166246273790415,39.1,173408,21.3,346.800660360603,1.3104166666666666,2.822346296296297
2008,26125,MI,0.565292200501314,0.4202237098448112,REPUBLICAN,0.4202237098448112,0.1450684906565028,0.934493093078904,0.0039605530936864,"Oakland County, Michigan",0.792597411023695,0.122195289533795,0.0535845892524709,0.0025861480950345,68.6,607193,2.8,4.8,98627.0831398049,25.5,517426.267998142,66.2,1.6,2.49,0.422990237509034,40.3,1202174,26.3,1385.87393606577,1.4607524384579655,4.664020230169789
2012,26125,MI,0.5356019809486393,0.455050360109698,DEMOCRAT,0.5356019809486393,0.0805516208389413,0.9285337674237656,0.00363107090996889,"Oakland County, Michigan",0.766560958565756,0.13736209270909,0.0586913440876512,0.00306064684837755,67.1,0.4,599088,5.9,86768.3035714286,29.9,470619.93684669,65.4,1.8,2.47,0.43573958409529,40.9,1220657,25.9,1407.18125760184,1.369773519163763,5.1063634823848245
2016,26125,MI,0.5161943624419588,0.4351443093284222,DEMOCRAT,0.5161943624419588,0.08105005311353664,0.9292470990260618,0.00633330257627485,"Oakland County, Michigan",0.751338054776241,0.134578004292708,0.07045668303898,0.00242449576758282,66.4,0.1,638219,3.2,94245.1666666667,69.9,294057.5,62.3,1.4,2.46,0.462064123352491,41,1243970,26.9,1434.05663427069,1.3104166666666666,2.822346296296297
2024,26125,MI,0.5433163460230915,0.4374709413387382,DEMOCRAT,0.5433163460230915,0.10584540468435333,0.8146613805886351,0.00312014349066801,"Oakland County, Michigan",0.679791161611488,0.129429835112978,0.0960283386074973,0.00283756191745162,66.1,0.2,678151,2.7,98709,73.1,365500,50.3,1.2,175790,0.521775539041685,41.3,1296888,26.4,1495.06084576481,1,3.0754444444444444
2008,26139,MI,0.3730002641852819,0.6115155429007544,REPUBLICAN,0.6115155429007544,-0.23851527871547246,0.9255627486630202,0.00613146904216716,"Ottawa County, Michigan",0.892039606089936,0.0132660429245211,0.022733557634696,0.00204329323562397,71.2,133349,1.8,5,81011.8694844403,18.6,111157.417556897,73.5,1.7,2.69,0.282246090959353,33.8,260364,19.3,462.001240117097,1.4607524384579655,4.664020230169789
