state,year,county_fips,d_inc_vote,d_gas,d_unemp,d_income,d_lfpr,d_age,d_edu,d_white,d_black,d_asian,d_native,d_manufacturing,d_edu_health,d_homeowner,d_home_value,d_family_hh,d_married,d_hh_size,d_commute,d_pop,d_pop_density,d_percent_car,d_percent_pt,incumbent_party,lag_incumbent_party,same_party_incumbent,incumbent_vote_pct,d_partisan_lean,d_gas_lag,d_percent_pt_lag
MA,2016,25005,-0.07162645478621821,-2.404069210543296,-3.1000000000000005,12981.110779616705,0.8999999999999915,0.5,0.03747864629570796,-0.0457999175551741,0.005175811647290897,0.0034949562878499006,-0.00200943226439106,0.6000000000000001,23300,24.199999999999996,204041.920005807,0.6000000000000085,0.10000000000000009,-0.020000000000000018,0.5,7242,13.092742214309055,-0.01865276726695675,0.0014081585903932617,DEMOCRAT,DEMOCRAT,TRUE,0.5203266401294993,-0.10696948450044907,0.49369784780224624,-0.00103048709023559
MA,2016,25009,0.011193897734555147,-2.404069210543296,-2.4000000000000004,3849.9174143437995,-1.0999999999999943,0.5999999999999943,0.021977857861262995,0.016488066129943912,-0.004564324389192999,0.002730823710336401,5.4801300850732e-4,0.09999999999999998,22982,26.6,262574.16884436697,-0.6999999999999886,0.8,0.029999999999999805,2.3999999999999986,23400,47.50892873764997,-0.010807700654165586,0.0034831235334773017,DEMOCRAT,DEMOCRAT,TRUE,0.5852296060736888,0.06308982287314141,0.49369784780224624,0.008327626627654863
MA,2016,25013,-0.06255329351334205,-2.404069210543296,-3,610.1336527294043,-0.5,0.10000000000000142,0.009009724323877033,0.044092916044368935,0.0014166173794828985,5.307868549609997e-4,-7.844200712735097e-4,0.09999999999999998,13857,24.5,109882.77511614401,-0.20000000000000284,-0.10000000000000009,-0.020000000000000018,0.10000000000000142,2544,4.122179025206947,-0.012887868162345772,-0.0012528158434421122,DEMOCRAT,DEMOCRAT,TRUE,0.5543110620972149,-0.08371148591383637,0.49369784780224624,-0.0013849277974311083
MA,2016,25017,0.038102008040553415,-2.404069210543296,-1.8000000000000003,12184.879696573,0.4000000000000057,-0.20000000000000284,0.04584879221347604,-0.02970230851587896,0.005995765280315098,0.01796680540710191,2.165403706854501e-4,0,62762,24.5,125293.64038908202,1.3999999999999915,0.5999999999999999,0.040000000000000036,1.8000000000000007,52559,64.26597064063003,-0.033546104806667976,0.017040539515921396,DEMOCRAT,DEMOCRAT,TRUE,0.6636957070739279,0.11222316905452645,0.49369784780224624,0.00087114322529650845
MA,2016,25021,0.04491593407184302,-2.404069210543296,-2.5,11548.797967478997,-1.6000000000000085,-0.20000000000000284,0.04621705077890903,-0.030382186822914936,0.003062731985874201,0.013213715521475697,2.5292609984017e-4,-0.19999999999999998,15403,36.699999999999996,343488.516986063,2,0.5999999999999999,0.03000000000000025,2.8000000000000007,15336,38.71733629503001,-0.023536331629051888,0.007946224576130506,DEMOCRAT,DEMOCRAT,TRUE,0.6135019719992698,0.13001156544483383,0.49369784780224624,-0.008997710937773296
MA,2016,25023,-0.00615359696996487,-2.404069210543296,-1.9000000000000004,7032.2757041229925,0.6000000000000085,0.6999999999999957,0.027317346795981967,-0.018618449298231976,0.0012704714230416941,-0.0014668586522467997,-6.112851976224499e-4,0,20491,53.10000000000001,270638.48214285704,-3.0999999999999943,-0.6000000000000001,0.040000000000000036,0.7000000000000028,13806,20.946048248147918,-0.019763050501324098,0.0145982819106961,DEMOCRAT,DEMOCRAT,TRUE,0.5077998823366296,0.033544074303345,0.49369784780224624,-3.385743122148316e-4
MA,2016,25025,0.021513835883312238,-2.404069210543296,-1.7999999999999998,11052.9399535423,1.1000000000000085,0.9000000000000021,0.04997725841238898,-0.008745910204848939,5.696227532119846e-4,0.003120034552553802,2.084811226616399e-4,-0.1,41180,-28.999999999999993,478950.89939024404,0.4000000000000057,0.19999999999999996,-0.029999999999999805,0.5999999999999979,39804,683.2684092013005,0.012702367654996993,-0.008931196135433861,DEMOCRAT,DEMOCRAT,TRUE,0.7959778584638905,0.06574081291277833,0.49369784780224624,0.02820183708652607
MA,2016,25027,-0.01903457318797286,-2.404069210543296,-2.2,5187.629101335697,0.09999999999999432,0.3999999999999986,0.022821611501635974,-0.01721427898240202,0.004220139158352398,0.005007453465341899,-6.439098250655799e-4,0.09999999999999998,26778,28.799999999999997,88748.99608013901,-2,0,-0.010000000000000231,0.6000000000000014,13426,8.887056473027087,-0.038316313990024664,0.00409963590054848,DEMOCRAT,DEMOCRAT,TRUE,0.5180490220351572,0.012676489171279837,0.49369784780224624,0.0025617261076723106
MI,2016,26021,-0.05212883239941801,-2.2840171860885277,-2.2,2077.585721544703,1.6000000000000014,0.20000000000000284,0.026895025091024982,0.005151219046322986,-0.00964065188468502,0.0033624125046393012,-0.00121411866820678,0.3999999999999999,4150,41.7,141723.6171602788,-2.8999999999999986,-0.40000000000000013,-0.10999999999999988,-0.8999999999999986,-2057,-3.623092198641018,0.006331055103839689,-0.0017699260174411004,DEMOCRAT,DEMOCRAT,TRUE,0.40947647540642224,-0.06161921576508811,NA,NA
MI,2016,26045,-0.06590196960444217,-2.2840171860885277,-2.9,-1950.297234320591,-2.700000000000003,-0.6000000000000014,0.006628606967587963,-0.013126510260264013,-0.0012073580098527006,0.005688247676454299,0.00329571423519271,0.09999999999999998,1142,42.5,144592.3795005804,-0.29999999999999716,-0.19999999999999996,-0.08000000000000007,-1.1999999999999993,1152,2.002859008114001,-0.0082266737165132,0.00404509661550467,DEMOCRAT,DEMOCRAT,TRUE,0.44357090766795326,-0.07882966510787148,NA,NA
