state,year,county_fips,d_inc_vote,d_gas,s_d_gas,d_log_gas,d_unemp,d_income,d_lfpr,d_age,d_edu,d_white,d_black,d_asian,d_native,d_manufacturing,d_edu_health,d_homeowner,d_home_value,d_family_hh,d_married,d_hh_size,d_commute,d_pop,d_pop_density,d_percent_car,d_percent_pt,incumbent_party,lag_incumbent_party,same_party_incumbent,incumbent_vote_pct,d_partisan_lean,d_gas_lag,s_d_gas_lag,d_percent_pt_lag
FL,2018,12057,-0.030942786397006428,-0.16631185635974255,0.027659633565823637,-0.052822164382440695,-1.6,5753.620374534599,-0.7000000000000028,0.3999999999999986,0.04187333168903501,-0.0012315058370470089,0.002793623190655986,0.0029682655942539007,2.0472344736699802e-5,-0.19999999999999996,76388,15.700000000000003,-83513.67905928701,1,-0.20000000000000018,-0.029999999999999805,1.2999999999999972,120590,118.1990291248901,-0.0036819854726313217,-0.0017265243017058583,REPUBLICAN,REPUBLICAN,TRUE,0.4547250078906654,0.06188557279401286,0.04599841769174251,0.00211585443014401,-0.0025513413156298924
FL,2018,12071,0.004751346044417404,-0.16631185635974255,0.027659633565823637,-0.052822164382440695,-1.5,5122.2611233008065,-0.10000000000000142,1.5,0.027697913330748003,-0.012486810758876032,0.0011483984827783955,8.501424034036992e-4,-0.0012672367207357598,-0.6,43543,39.8,59860.361474152975,-0.4000000000000057,-0.7999999999999998,0.10999999999999988,1.6000000000000014,75097,95.74008474892298,0.0010513215439640344,-0.0046498850989335405,REPUBLICAN,REPUBLICAN,TRUE,0.6102742439274058,-0.00950269208883478,0.04599841769174251,0.00211585443014401,-0.0071803987507322
FL,2018,12073,-0.004503404447908255,-0.16631185635974255,0.027659633565823637,-0.052822164382440695,-3.1000000000000005,3921.6241692446056,-2,1.1999999999999993,-0.0013617378220009968,-0.01581676775382601,-0.007918501028291003,0.004104841369228701,1.4358628186213e-4,0.29999999999999993,8308,3.8999999999999986,189992.6067962563,1.3000000000000043,-0.40000000000000013,0.040000000000000036,0.6000000000000014,8514,12.767208580082979,-0.017330673073269187,-0.002685727625682501,REPUBLICAN,REPUBLICAN,TRUE,0.36005652242873415,0.009006808895816454,0.04599841769174251,0.00211585443014401,0.0173445330644254
FL,2018,12081,0.024152935483766957,-0.16631185635974255,0.027659633565823637,-0.052822164382440695,-0.8999999999999999,5961.3668754817045,0.8000000000000043,1.5,-0.0017988319324580004,-1.8009856794598544e-4,-0.006812260464405501,0.003651159792761899,4.9103683948149e-4,0.5999999999999999,24724,43.6,190953.39447874203,-1.0999999999999943,-0.10000000000000009,0.06999999999999984,1.7000000000000028,43109,58.01826172217295,-0.02603869637864431,-7.714618130371899e-4,REPUBLICAN,REPUBLICAN,TRUE,0.5796177156177156,-0.048305870967533915,0.04599841769174251,0.00211585443014401,-0.0049643612164617
FL,2018,12086,-0.00806332078325056,-0.16631185635974255,0.027659633565823637,-0.052822164382440695,-2.1,8351.011208477299,1.5,0.8000000000000043,0.04842439242402197,-0.015122389366970967,-0.015362689075122005,4.985757453077021e-4,0.00101625162961169,0,132587,4,-193384.8757558,1.0999999999999943,-0.19999999999999973,-0.07000000000000028,3.5000000000000036,98707,52.01190068334017,-0.016159610747394026,-0.004573257351459498,REPUBLICAN,REPUBLICAN,TRUE,0.3941374176353096,0.01612664156650101,0.04599841769174251,0.00211585443014401,2.7368224461202934e-4
FL,2018,12095,-0.06721331347104192,-0.16631185635974255,0.027659633565823637,-0.052822164382440695,-2.5,10859.503893893496,-0.5,0.7999999999999972,0.04269359444784404,-0.015719442791884086,4.3498204106198757e-4,5.237958152046959e-4,0.0011543756527118399,0,88518,7.700000000000003,11528.947384361003,1.4000000000000057,-0.09999999999999964,0.18999999999999995,0.3999999999999986,127644,141.32004398722984,0.013809707009903804,-0.01232081251858437,REPUBLICAN,REPUBLICAN,TRUE,0.37031573801502704,0.1344266269420838,0.04599841769174251,0.00211585443014401,0.00753605606031256
FL,2018,12099,0.019817950386522343,-0.16631185635974255,0.027659633565823637,-0.052822164382440695,-1.5,7905.9013647933025,-0.8000000000000043,0.6000000000000014,0.03868378276718498,-0.018694539094394003,0.003551412591238007,0.0016653345805086976,1.6410169431254002e-4,0.20000000000000007,53135,38.099999999999994,-107436.005575468,-0.19999999999999574,-0.30000000000000004,0.08999999999999986,1.6000000000000014,88231,44.796114604039985,0.0021254907993785155,-0.009243784252209961,REPUBLICAN,REPUBLICAN,TRUE,0.413814654247328,-0.039635900773044686,0.04599841769174251,0.00211585443014401,0.00667758720619941
FL,2018,12101,0.07327605730104614,-0.16631185635974255,0.027659633565823637,-0.052822164382440695,-0.6999999999999997,7640.340350367107,1.8999999999999986,-0.20000000000000284,0.031342226596088985,-0.02924945751544794,0.005573780599485004,0.0011972617017351993,0.00243887636231923,-0.30000000000000004,32937,45.9,39363.43058603001,-1.9000000000000057,-0.7000000000000002,0.029999999999999805,1.6999999999999957,54299,72.65641084749802,0.004865453851286228,-0.0012818001153470301,REPUBLICAN,REPUBLICAN,TRUE,0.5829620009945109,-0.14655211460209222,0.04599841769174251,0.00211585443014401,-9.99750420975539e-4
FL,2018,12103,0.045084866554930436,-0.16631185635974255,0.027659633565823637,-0.052822164382440695,-0.6000000000000001,5384.5885253175,1.3000000000000043,1.2000000000000028,0.024829047280652994,-0.013065009549750983,-0.0020001513672270044,0.0024243192002431045,1.5939395583089693e-5,0,37219,29.60000000000001,-65137.01211248402,0.8000000000000043,-0.30000000000000004,0.06000000000000005,-0.40000000000000213,37182,135.80242608829985,-0.010412362259748953,-0.0027402899526862284,REPUBLICAN,REPUBLICAN,TRUE,0.48466609878761713,-0.09016973310986094,0.04599841769174251,0.00211585443014401,0.0014663442144681876
FL,2018,12105,0.015075891316774337,-0.16631185635974255,0.027659633565823637,-0.052822164382440695,-2.2,7874.917738377,1.6000000000000014,-0.29999999999999716,1.811885249859979e-4,-0.01858217521372796,-0.0013077909800980059,0.002670007257412399,9.916011914426499e-4,-1.2,52479,38.099999999999994,3236.4412251489994,0.09999999999999432,0.30000000000000027,0.029999999999999805,4.100000000000001,73371,40.812689012755015,0.008236092894013947,0.00105538712752662,REPUBLICAN,REPUBLICAN,TRUE,0.5678121677299309,-0.030151782633548563,0.04599841769174251,0.00211585443014401,-0.0059975677794788
FL,2018,12111,0.03101914694794561,-0.16631185635974255,0.027659633565823637,-0.052822164382440695,-0.9999999999999996,11475.337995708702,1.5999999999999943,0.9000000000000057,0.070030895492763,-0.007296852197170023,0.008075594478923975,0.002567672885141401,-0.00241557513366411,0,20491,47.800000000000004,161264.132153127,3.4000000000000057,0.3999999999999999,0.03000000000000025,2.6000000000000014,30100,52.62877993851504,0.00733548956287855,-2.734943829328998e-5,REPUBLICAN,REPUBLICAN,TRUE,0.4811778620661528,-0.062038293895891106,0.04599841769174251,0.00211585443014401,-0.0022213769052926197
FL,2018,12115,0.027454593480429668,-0.16631185635974255,0.027659633565823637,-0.052822164382440695,-0.7999999999999998,8020.777945859503,0.29999999999999716,2,0.01953582934529602,-0.0034501928087239397,-0.0019722452424838013,0.0018986360161324968,-5.736991877850197e-4,-0.19999999999999996,17699,45.4,162494.747884971,0,-0.10000000000000009,0.06999999999999984,2,29756,53.543900599111,-0.01475664406835242,0.0015956141303185194,REPUBLICAN,REPUBLICAN,TRUE,0.5437686421994553,-0.05490918696085939,0.04599841769174251,0.00211585443014401,-0.008952786294558781
