state,year,county_fips,d_inc_vote,d_gas,s_d_gas,d_log_gas,d_unemp,d_income,d_lfpr,d_age,d_edu,d_white,d_black,d_asian,d_native,d_manufacturing,d_edu_health,d_homeowner,d_home_value,d_family_hh,d_married,d_hh_size,d_commute,d_pop,d_pop_density,d_percent_car,d_percent_pt,incumbent_party,lag_incumbent_party,same_party_incumbent,incumbent_vote_pct,d_partisan_lean
MI,2018,26099,-0.06832081553549291,-0.15437220942191,0.023830779041802034,-0.04846598343551878,-1.6000000000000005,4986.968494517598,1.1000000000000085,-0.19999999999999574,0.010646189823312002,-0.019213836024376985,0.012705249155432002,0.004985654393583797,7.265408152295899e-4,-0.19999999999999998,30219,45.8,-100941.51173619402,-0.6999999999999886,-0.4999999999999998,-0.029999999999999805,1,14647,30.570965822140124,-0.009998816374637398,0.00307631054641155,REPUBLICAN,REPUBLICAN,TRUE,0.4821345059256978,0.13664163107098576
MI,2014,26125,-0.04611218474208412,0.04148228861091896,0.001720780268399577,0.012794526036147724,-4.5,5165.129229914499,-1.0999999999999943,0.5,0.031954397361041,-0.018476309748844955,0.005529032019861019,0.008968158217071295,1.951714663865501e-4,0,58203,1.3999999999999986,-39004.25853188796,-0.7999999999999972,-0.3999999999999999,0.020000000000000018,0.9000000000000021,34856,40.18222147169013,0.0020899338798655576,-8.134015808585002e-4,REPUBLICAN,DEMOCRAT,FALSE,0.5643151637674132,0.09222436948416815
MI,2018,26125,-0.15109751431187918,-0.15437220942191,0.023830779041802034,-0.04846598343551878,-1.4999999999999996,8372.208275981,-0.10000000000000853,-0.10000000000000142,0.025890030941233988,-0.011309768436697065,-4.804732014400126e-4,0.012556680658866698,-1.0971168571104976e-4,0.09999999999999998,34092,40.8,-133458.961005038,-1.2999999999999972,-0.10000000000000009,-0.010000000000000231,0,21333,24.592819906340083,-0.01940853761329797,-0.0023880885170177095,REPUBLICAN,REPUBLICAN,TRUE,0.413217649455534,0.30219502862375835
MI,2014,26139,-0.053760254376445604,0.04148228861091896,0.001720780268399577,0.012794526036147724,-3.3,3670.2020183529967,1.1999999999999886,0,0.030182604397993973,0.0023588404647700845,0.0040717671387387,-2.799219184903001e-4,-3.323661602619198e-4,1,17588,2.1999999999999993,-4977.716867472991,-1.2999999999999972,-0.6000000000000001,-0.06000000000000005,-0.1999999999999993,12237,21.71386664559202,-0.018514656315072764,0.004075521678816221,REPUBLICAN,DEMOCRAT,FALSE,0.7500682997905473,0.10752050875289121
MI,2018,26139,-0.12889312728852853,-0.15437220942191,0.023830779041802034,-0.04846598343551878,-1.7000000000000002,7437.208533403595,-1.6999999999999886,0.5,0.02310790778215599,-0.008248135885021046,0.0038548540315785015,6.574453269476005e-4,9.8266319468837e-4,-1,8567,57.7,166360.729156729,-2.299999999999997,0,-0.029999999999999805,0.3999999999999986,14202,25.20064836975598,-0.0010304164016734507,-1.6231860517644005e-4,REPUBLICAN,REPUBLICAN,TRUE,0.6211751725020188,0.257786254577057
MI,2018,26145,-0.001543460501872873,-0.15437220942191,0.023830779041802034,-0.04846598343551878,-2.1,1660.2432869518962,-1.1000000000000014,0.6000000000000014,-0.015590226985324002,0.006310373159426064,0.007188530052721992,-5.660774044287005e-4,-2.1011769377326985e-4,-0.10000000000000009,82,44.5,55797.66322477719,-0.20000000000000284,-0.30000000000000027,-0.08000000000000007,0.8999999999999986,-4212,-5.261975221431982,0.021052475479395816,-0.0010036198400046798,REPUBLICAN,REPUBLICAN,TRUE,0.4595754376637679,0.0030869210037458017
MI,2014,26161,-0.0677035026344811,0.04148228861091896,0.001720780268399577,0.012794526036147724,-3.0999999999999996,2922.369231564895,-1.6000000000000085,0.5,0.02624826941010605,0.002328634557681064,-0.008638474687290995,0.008571794562026405,-0.00387655145511141,0.3,12070,2.1999999999999957,-9084.84826323,1.1000000000000014,-0.09999999999999987,0.020000000000000018,1,11584,16.408809974368978,-0.03048143989329699,0.01657747898296901,REPUBLICAN,DEMOCRAT,FALSE,0.4246601892659414,0.13540700526896227
MI,2018,26161,-0.16046367654209598,-0.15437220942191,0.023830779041802034,-0.04846598343551878,-0.6000000000000001,6502.585013772099,-0.29999999999999716,0.10000000000000142,0.034031664438744946,-0.008309506170042003,-6.217237426930089e-4,0.009973809321766294,-1.0389840271473987e-4,0.09999999999999998,10732,21.200000000000003,241600.27983337198,-0.29999999999999716,0.5999999999999999,-0.009999999999999787,1,14089,19.957158471070954,-0.014058819030641101,-9.172499429776909e-4,REPUBLICAN,REPUBLICAN,TRUE,0.2641965127238454,0.3209273530841919
MI,2014,26163,-0.03454371588864591,0.04148228861091896,0.001720780268399577,0.012794526036147724,-5.300000000000001,-1772.1912861915043,-0.3999999999999986,0.20000000000000284,0.011997503617628996,0.011075967744160975,-0.013949996678146004,0.0049236104657981,4.1925161464513973e-4,-0.10000000000000003,53727,3.8999999999999986,-95991.46282940102,0.10000000000000142,0.3999999999999999,-0.029999999999999805,0.29999999999999716,-50930,-83.21701920385976,-0.012105119083424043,0.0030595463002974707,REPUBLICAN,DEMOCRAT,FALSE,0.3543522523546574,0.06908743177729182
MI,2018,26163,-0.07465640296979348,-0.15437220942191,0.023830779041802034,-0.04846598343551878,-2.8,3048.8583691832027,0.10000000000000142,0.3999999999999986,0.02967601031606598,-0.003325468249454011,-0.005750250225929954,0.003853623900873397,-5.614608348582999e-4,0,38607,23.5,-389161.34839406295,-3.1000000000000014,-0.5,-0.1200000000000001,0.20000000000000284,-10911,-17.828016817860316,-0.003510229246408092,-0.007661607536838519,REPUBLICAN,REPUBLICAN,TRUE,0.2796958493848639,0.14931280593958696
MN,2014,27003,0.029000743485943226,-0.028912601180784314,8.359385070390906e-4,-0.008641270761408526,-3.1000000000000005,-617.9468668516056,-1.7000000000000028,1.4000000000000057,0.005624595350156969,-0.024299466694072014,0.0091162414026979,0.0014648064064489985,-6.343537351878401e-4,0,13096,1.8000000000000007,-11010.704747012001,0.4000000000000057,0,0.03000000000000025,0.3999999999999986,10562,24.97072899790294,-0.004304460544031996,0.004283932520971267,DEMOCRAT,REPUBLICAN,FALSE,0.46771237602414834,0.05800148697188651
MN,2018,27003,0.03321406093871532,-0.11877498863068103,0.014107497924218408,-0.036303847625115404,-1.5,9096.5517426742,-0.7999999999999972,1.0999999999999943,0.042711879161837996,-0.017389306011337036,0.013351408395490996,0.004249107752813001,0.00282103446473783,0.19999999999999996,8971,60.8,176078.977411935,-0.9000000000000057,0.3999999999999999,0.020000000000000018,-1.6000000000000014,11949,28.249880779771047,-0.0017919695567841787,-0.006454479228060039,DEMOCRAT,DEMOCRAT,TRUE,0.5009264369628637,0.06642812187743058
MN,2014,27037,0.044903683419960594,-0.028912601180784314,8.359385070390906e-4,-0.008641270761408526,-3.4999999999999996,1032.681520727012,0.09999999999999432,1,0.019879442360759003,-0.02368413384784407,0.008673984763704602,0.0074481686621609006,-0.00202736006643631,0.30000000000000004,22788,0.5,-9541.183402689989,-0.7000000000000028,0.20000000000000018,0.020000000000000018,-0.29999999999999716,13429,23.877104417613964,0.004227902779368242,0.0022726332230517884,DEMOCRAT,REPUBLICAN,FALSE,0.4977135515245292,0.08980736683992124
MN,2018,27037,0.06309069619182,-0.11877498863068103,0.014107497924218408,-0.036303847625115404,-0.3999999999999999,6829.156055560001,-2.6999999999999886,0.5,0.021451969580887964,-0.007194044898326979,0.012076637085720196,6.112473888000014e-4,-2.999385500194098e-4,-0.19999999999999996,507,49,193540.13201230203,0.7000000000000028,0.3999999999999999,-0.009999999999999787,1.2999999999999972,12894,22.92586077598503,-0.009684970132603166,0.003018014003914528,DEMOCRAT,DEMOCRAT,TRUE,0.5608042477163492,0.12618139238363996
MN,2014,27053,0.03738929376272082,-0.028912601180784314,8.359385070390906e-4,-0.008641270761408526,-3.1999999999999997,192.97383672450087,0.29999999999999716,0.20000000000000284,0.030094745434005976,-0.02188094345635294,0.008833905064162997,0.008433628244137695,-0.0013142150317341705,0,65891,1.2000000000000028,-24604.56717450905,-0.29999999999999716,-0.30000000000000004,0.009999999999999787,0.6000000000000014,57441,103.75029211876017,-0.004556616803346625,-0.0060267186527232786,DEMOCRAT,REPUBLICAN,FALSE,0.622841424039214,0.07477858752544181
MN,2018,27053,0.07599412013966433,-0.11877498863068103,0.014107497924218408,-0.036303847625115404,-0.8999999999999999,9643.065576103909,0.6000000000000085,0.29999999999999716,0.036676339939894054,-0.023139700743312064,0.010317276327196007,0.00141468558209501,0.001459420386990951,-0.09999999999999998,43094,25.099999999999994,-48320.446476568,0.7999999999999972,0.19999999999999996,0.03000000000000025,0.10000000000000142,47364,85.54915192830003,-0.008800469054396132,-0.00514756934039802,DEMOCRAT,DEMOCRAT,TRUE,0.6988355441788784,0.15198824027932867
MN,2014,27109,0.02475452220426244,-0.028912601180784314,8.359385070390906e-4,-0.008641270761408526,0.10000000000000009,5090.984159194893,-1.4000000000000057,0.7999999999999972,0.03840333065935497,-0.014416112351010035,0.0123033036357061,0.016119529777112097,7.886338859060399e-4,-0.19999999999999996,1487,3.6999999999999993,-5960.060009565197,2.8999999999999915,-0.19999999999999973,0.020000000000000018,0.10000000000000142,5778,8.838968861696998,-0.018208453622951648,0.0327400584198291,DEMOCRAT,REPUBLICAN,FALSE,0.4768081266003442,0.049509044408524876
MN,2018,27109,0.08174821652131059,-0.11877498863068103,0.014107497924218408,-0.036303847625115404,-2.2,1695.6320554577978,-0.9000000000000057,0.7000000000000028,0.029537588718010988,-0.018882945734317036,0.006672475517659593,-0.0041170487954112,-1.1089365904397991e-4,0.6000000000000001,5539,42.2,230491.04962499556,-6.3999999999999915,-0.6000000000000001,-0.10000000000000009,0.8999999999999986,5990,9.163278553404012,0.004410637966316355,-0.011430952231535348,DEMOCRAT,DEMOCRAT,TRUE,0.5585563431216548,0.16349643304262124
MN,2014,27123,0.031929232181545864,-0.028912601180784314,8.359385070390906e-4,-0.008641270761408526,-2.1000000000000005,915.8668016032025,0.29999999999999716,0,0.03376774349797801,-0.038658762173495065,0.0016674013944910082,0.022365077261890992,0.00204240380250634,-0.09999999999999998,19672,2.1000000000000014,-15982.538477541006,-0.20000000000000284,0.3999999999999999,0.06999999999999984,1.3000000000000007,23335,153.30386965669004,-0.00883319117934911,0.006444892237044489,DEMOCRAT,REPUBLICAN,FALSE,0.6639944170116938,0.06385846436309162
MN,2018,27123,0.06412399246926148,-0.11877498863068103,0.014107497924218408,-0.036303847625115404,-1.3999999999999995,5593.4255965765915,-0.5,0.5,0.021387690598327014,-0.027316707181470945,0.006870303035085998,0.01013267860877301,-8.283034575666103e-4,0,12935,17.6,140541.700850857,-1.1000000000000014,-0.5,0.06000000000000005,-0.10000000000000142,17555,115.33102343359997,0.008166771684822272,-0.009040527480056015,DEMOCRAT,DEMOCRAT,TRUE,0.7281184094809553,0.12824798493852296
MN,2014,27137,-0.027396738663645448,-0.028912601180784314,8.359385070390906e-4,-0.008641270761408526,-2.4999999999999996,6210.448803440704,-0.10000000000000142,0,0.009002719124059033,-0.008790718904875039,7.531735622348969e-4,0.00166348705916765,-0.007123918870513602,0.7000000000000002,4119,-0.10000000000000142,-8462.811163237799,0.20000000000000284,-1.1,0.050000000000000266,0,794,0.1270895688454985,-0.011992486086120802,-0.002530068375279311,DEMOCRAT,REPUBLICAN,FALSE,0.6564291937014836,-0.05479347732729073
MN,2018,27137,-0.024774818472653615,-0.11877498863068103,0.014107497924218408,-0.036303847625115404,-0.8000000000000003,583.3360589829972,0.3999999999999986,-0.10000000000000142,0.01864560996183301,-0.002758619303415921,-0.0033644404528602994,-0.0022572381569103597,-0.0011718813515590003,-0.7000000000000002,1239,41,121521.0402290755,-3.1000000000000014,0,0.019999999999999574,-0.3999999999999986,-1195,-0.19127460298530252,-1.4556214375238685e-4,0.00843247438794454,DEMOCRAT,DEMOCRAT,TRUE,0.63165437522883,-0.049549636945307285
MN,2018,27145,-0.022250013606105012,-0.11877498863068103,0.014107497924218408,-0.036303847625115404,-0.7000000000000002,1527.6889897379006,-2.5,0.8999999999999986,-0.0031116027871569973,-0.041817379032654034,0.032223531151044205,-0.002203281449490401,-0.00389958909010608,0.2999999999999998,440,41.1,187819.4621005977,1.6000000000000014,-1.0999999999999996,0.06999999999999984,2.8000000000000007,6344,4.7240096497269946,0.010154691791436132,0.0067761668697381185,DEMOCRAT,DEMOCRAT,TRUE,0.4203377559532241,-0.044500027212210025
MN,2014,27163,0.036936085373537764,-0.028912601180784314,8.359385070390906e-4,-0.008641270761408526,-0.8999999999999999,-373.48690063800314,-2.200000000000003,0.7000000000000028,0.012208740768550996,-0.014744420306208927,0.005145959596866999,-0.0049236555855936975,0.0011607133609479198,0.7000000000000001,4951,3.3999999999999986,-7556.9542842925875,-2.5,-0.40000000000000013,-0.04999999999999982,1.3999999999999986,10439,27.156262010995988,-0.015513862699811032,0.00853258262656361,DEMOCRAT,REPUBLICAN,FALSE,0.486478500213411,0.07387217074707558
MN,2018,27163,0.054283583944688796,-0.11877498863068103,0.014107497924218408,-0.036303847625115404,-2.5999999999999996,8136.687949448999,0.10000000000000853,0.5,0.029527991488369987,-0.01886686490328504,0.013138999574711895,0.009575835671195,-8.236319090708698e-4,-0.19999999999999996,11801,62.099999999999994,277979.00996830664,-0.9000000000000057,0.4999999999999998,-0.03000000000000025,0.5,9918,25.80092026296097,-0.008100161374292703,-0.0031183744092022,DEMOCRAT,DEMOCRAT,TRUE,0.5407620841580998,0.10856716788937759
MO,2016,29019,0.006875392190931806,-0.17865398018953105,0.031917244637561355,-0.06073273403117496,-1.6999999999999997,359.25745471440314,-6.299999999999997,0.3000000000000007,0.009800262013719974,-0.036764983647808,0.017249731511719005,0.0216141603541978,0.00246762101245252,-84126.8,91620.3,7.399999999999999,182588.7595796563,0.7000000000000028,-0.4999999999999998,0.13000000000000034,-1.0999999999999979,22229,32.426014886362,0.01547173676952196,-0.0022238555559567696,DEMOCRAT,REPUBLICAN,FALSE,0.5710045030313703,0.013750784381863612
MO,2012,29077,-0.050165577509891146,0.2893891685624097,0.08374609088124278,0.09116428933630583,2.5,-8926.690598443798,-1.8999999999999915,0.20000000000000284,0.0044821634141100075,-0.01073144486489308,0.0028763949211791026,0.0058981495350541,0.00348962737280948,-137052.4,135661.8,2.200000000000003,-7667.9648029817035,-4.299999999999997,-1.0999999999999999,0.06000000000000005,-0.10000000000000142,13682,20.260028507828054,0.01653314218514157,-7.43255619685898e-5,DEMOCRAT,REPUBLICAN,FALSE,0.5094960124969169,-0.10033115501978213
MO,2016,29077,-0.09923816406500074,-0.46804314875194075,0.21906438909363135,-0.1518970233674808,-2.6,-172.16226771200309,-3.3000000000000043,0.29999999999999716,0.017924961489664992,-0.02154240724671197,0.006150033035915301,7.899115861496019e-4,8.940099189576403e-4,0,2636,15.700000000000003,92596.23330429771,0.09999999999999432,1.3,-0.03000000000000025,1.3000000000000007,8064,11.941007885332965,-0.021189843184237556,1.1284308470303935e-4,DEMOCRAT,DEMOCRAT,TRUE,0.41025784843191615,-0.1984763281300015
MO,2012,29095,-0.03789013970486821,0.2893891685624097,0.08374609088124278,0.09116428933630583,1,-8221.689226887102,-3.5,-0.7999999999999972,0.006110337776084995,-0.04327795574797899,0.02073707544905601,0.0025002375497619016,0.00271715196203861,-333064.7,318077.9,4.5,-37562.532575484016,-1.6999999999999957,-0.2999999999999998,0.04999999999999982,-0.5999999999999979,8960,14.824327094599994,-0.00501578713728279,-0.01154899213615486,DEMOCRAT,REPUBLICAN,FALSE,0.5611546864367322,-0.0757802794097363
MO,2016,29095,-0.06620409723849918,-0.46804314875194075,0.21906438909363135,-0.1518970233674808,-2.5,5769.508892276499,1.2999999999999972,0,0.03582074757432502,0.003727118743845903,-0.006215549535020015,0.001249826426119198,-0.0020983963478930804,0.2,28074,16.5,-37024.521631824,-1,0.09999999999999964,-0.04999999999999982,0.5999999999999979,14424,23.86451942105009,0.005994687202142801,-3.9649096078211987e-4,DEMOCRAT,DEMOCRAT,TRUE,0.494950589198233,-0.13240819447699842
MO,2016,29183,-0.06349295845492653,-0.46804314875194075,0.21906438909363135,-0.1518970233674808,-1.9000000000000001,9478.047415795896,-0.7000000000000028,0.29999999999999716,0.05285261463771601,-0.0048000977956979,-0.0020761863324625027,0.0012115455773008994,-6.8208408644747e-4,-0.39999999999999997,18626,60.900000000000006,127119.091898955,0.7999999999999972,-0.5,0.040000000000000036,0.9000000000000021,22252,39.704538540795056,-0.01036196484967078,8.302050528897525e-4,DEMOCRAT,DEMOCRAT,TRUE,0.4385069968533347,-0.1269859169098531
MO,2012,29189,-0.028668367819311036,0.2893891685624097,0.08374609088124278,0.09116428933630583,2,-7045.282175547996,-0.9000000000000057,-0.4000000000000057,0.01991342608052299,-0.032869178023516965,0.015897685181051002,0.0062877052069617995,-0.0012825279959397399,-504393.5,486924.9,2.5,-44075.30304829503,-1.1000000000000085,-0.30000000000000027,0.06000000000000005,-0.09999999999999787,8608,16.952554071250006,-0.005988585827453985,0.0010298110521413106,DEMOCRAT,REPUBLICAN,FALSE,0.636196939183312,-0.05733673563862196
MO,2016,29189,-0.035099406934069544,-0.46804314875194075,0.21906438909363135,-0.1518970233674808,-2.2,4864.814576074408,-1,0,0.028073944279348007,-0.012446499685965007,0.006005101905272009,0.0033205945380644017,6.691175041428101e-4,-0.09999999999999998,12004,37.99999999999999,-139081.32404181198,-0.19999999999999574,0.20000000000000018,-0.009999999999999787,1.0999999999999979,-1857,-3.6571669273100724,-0.006665012415493887,0.005952777293074359,DEMOCRAT,DEMOCRAT,TRUE,0.60109753224924245,-0.07019881386813914
MO,2012,29510,-0.008866626095058616,0.2893891685624097,0.08374609088124278,0.09116428933630583,2.4000000000000004,-5950.878305087703,-1.9000000000000057,-2.700000000000003,0.04406131407108804,-0.017498251241259033,-4.3664481848298964e-4,0.009805498297827599,3.481374365718699e-4,-163470.5,141000.4,6.900000000000006,-21528.953712589806,-2.6000000000000014,-0.7,-0.21999999999999975,-2.1999999999999993,-36189,-584.1343278143295,0.020366069073079474,-0.025759228128448677,DEMOCRAT,REPUBLICAN,FALSE,0.8582975039466888,-0.017733252190117454
MO,2016,29510,-0.02717933799471961,-0.46804314875194075,0.21906438909363135,-0.1518970233674808,-4.4,9041.427540650402,1.9000000000000057,1.2999999999999972,0.03640433977901997,0.014083623378761012,-0.009464501040096995,0.003982361673785597,-3.816766574325e-4,-0.2,14931,-12.100000000000001,80017.6030778168,-0.8000000000000043,0.09999999999999987,-0.040000000000000036,2,-6768,-109.24372407767987,-0.013849380892166252,0.009623906488341702,DEMOCRAT,DEMOCRAT,TRUE,0.8311181659519692,-0.05435867598943922
MT,2012,30111,-0.14537802731999783,0.27037695779372095,0.07310369930578756,0.07942643901405422,1.5999999999999999,-4588.0032783848,-1.6999999999999886,0.3999999999999986,-0.0011485025265560167,-0.007378460962284006,-0.007923641631202221,-5.289170060623089e-4,0.011799553126707302,-76492,77498,0.3000000000000007,262.67331784019916,3.6000000000000085,-0.20000000000000018,-0.020000000000000018,2.8999999999999986,9534,3.6205560055079005,0.006610384379184153,-0.00927690149101003,DEMOCRAT,DEMOCRAT,TRUE,0.4939465124683773,-0.29075605463999565
MT,2016,30111,0.002451845241182693,-0.3552292935315644,0.12618785098293434,-0.10571191928510171,-1.1,8152.960474738706,-1.6000000000000085,0.3999999999999986,0.04810712373804499,0.012092821974704071,0.0012555922114425898,-0.0024734769245443105,-0.0074170678699906,-0.7999999999999998,2948,37.5,233334.526713124,-1.2000000000000028,0.10000000000000009,-0.050000000000000266,-2.3999999999999986,6555,2.4892746608039005,0.013732122777732392,-0.0075734238739717,DEMOCRAT,DEMOCRAT,TRUE,0.49639835770956,0.00490369048236549
NE,2014,31055,-0.138022558620975,0.043109667060361456,0.0018584433940552136,0.012858476369939753,-1.6999999999999997,-2392.086405289592,-1.1999999999999886,0.3999999999999986,5.552126368910115e-4,-8.824522049899475e-5,-6.143054566380007e-4,0.009310900424956803,0.0010150220139390704,-0.09999999999999998,14480,2.799999999999997,-16544.444764062006,-0.7999999999999972,-0.2999999999999998,0.029999999999999805,0.5,24467,74.49192241526998,-0.00523263512238481,0.0024453974524727296,REPUBLICAN,REPUBLICAN,TRUE,0.5288156654383409,0.2760451172419501
NE,2018,31055,-0.058457709919758016,-0.16009847320897874,0.025631521123846084,-0.04860999888898476,-1.1,10885.10610348689,-0.6000000000000085,0.7999999999999972,0.03825204018448003,-0.012914263397287074,-0.002175201123389009,0.008253474265664897,-0.0012442083379961104,0,15371,21.900000000000006,53420.98191531401,0.10000000000000142,0.5,-0.020000000000000018,0.20000000000000284,23636,71.96187020098,-0.013380656506843613,-0.003241618327425441,REPUBLICAN,REPUBLICAN,TRUE,0.4703579555185829,0.11691541983951609
NE,2014,31109,-0.12252518161382753,0.043109667060361456,0.0018584433940552136,0.012858476369939753,-2.4,-3363.8914400145004,-0.5,0.7000000000000028,0.019417652924931972,-0.01724826537215496,0.007645676768154801,0.005568402939437098,-0.00268401233746316,-0.10000000000000009,11909,-0.6000000000000014,-3152.2593413911964,-1,0,0.06000000000000005,0.1999999999999993,15654,18.69030066418202,-0.001543225895039635,0.0030409294643893303,REPUBLICAN,REPUBLICAN,TRUE,0.4933743520990197,0.24505036322765517
NE,2018,31109,-0.05082203719678291,-0.16009847320897874,0.025631521123846084,-0.04860999888898476,-0.6999999999999997,3425.2289470057003,0.5999999999999943,0.8999999999999986,0.050108291265448024,-0.019476807690932074,-0.0018468773101939992,-0.0024997199917380017,0.00407989065171214,0.3999999999999999,12682,20,135404.1336446633,-2.5,0.09999999999999987,0,0.3999999999999986,15477,18.47896916951197,-0.014956640166764346,-9.981182133060092e-4,REPUBLICAN,REPUBLICAN,TRUE,0.4425523149022368,0.10164407439356574
NE,2018,31153,-0.18463210553801224,-0.11698880614861729,0.013686380764078753,-0.03575152251904501,-2.4,-2653.4833281022,-6.300000000000011,1.8000000000000043,0.007411464106129972,-0.02956982199161695,0.0015322817387182983,0.004180812601203898,-0.0014797916005638398,0,10752,39.4,199768.3645933139,-6.200000000000003,0,0.04999999999999982,0.5999999999999979,24750,103.559000737882,-0.006373911088641826,-0.0014838737391420298,REPUBLICAN,REPUBLICAN,TRUE,0.5910005920663114,0.3692642110760244
NV,2014,32003,0.18843066599865543,0.02413889459734353,5.826862323816607e-4,0.007023819398629172,-3.4000000000000004,-6124.776878200893,-2.6000000000000085,1.3999999999999986,0.010816850489725,-0.05465875982920798,0.0076042813225320055,0.006030870686439899,3.7463169862636016e-4,0.09999999999999998,76830,4.700000000000003,-65438.67319673498,-2,-0.20000000000000018,0.029999999999999805,0.3000000000000007,115421,14.626937347395028,-0.016053831137728514,0.010218768420539773,REPUBLICAN,REPUBLICAN,TRUE,0.6970735968552085,-0.3768613319973109
NV,2018,32003,-0.2670201261025794,0.32373164784360275,0.10480217981553443,0.0897198885583983,-2.3,3439.7349608489894,-0.6999999999999957,0.8000000000000043,0.018690109854988007,-0.048513422984874044,0.007323732958171,0.005216302748445201,0.00546781720810876,-0.09999999999999998,108776,4.5,-129856.26912308298,-0.29999999999999716,0,-0.06999999999999984,1.1999999999999993,161966,20.525437610211952,0.006482756931010081,-0.015114834272688372,REPUBLICAN,REPUBLICAN,TRUE,0.4300534707526291,0.5340402522051588
NV,2014,32031,0.19655077090238982,0.02413889459734353,5.826862323816607e-4,0.007023819398629172,-4.299999999999999,-2988.9004009161,-3,0.5,0.029114661726186986,-0.019787996553196074,-0.0036701909633589033,-0.0017240841114925035,-0.0015142442242369013,0.19999999999999996,15637,0.3999999999999986,-8983.557422701007,-1.2000000000000028,0.19999999999999973,0.06999999999999984,0.10000000000000142,17550,2.784668371623397,0.012828947702961502,8.123611102108103e-4,REPUBLICAN,REPUBLICAN,TRUE,0.8024639417580508,-0.39310154180477963
NV,2018,32031,-0.31492271991466586,0.32373164784360275,0.10480217981553443,0.0897198885583983,-2.2,9382.2764020818,2.700000000000003,0.7999999999999972,0.021223383089718995,-0.057953542570221006,0.003437511037793401,4.005902772684991e-4,7.787932491878993e-4,-0.4,31743,14.899999999999999,328229.042024976,-1.1999999999999957,0.3999999999999999,-0.13999999999999968,1.5,25657,4.071010621694711,0.0011467045321780223,-0.0017584662538592012,REPUBLICAN,REPUBLICAN,TRUE,0.48754122184338494,0.6298454398293316
NH,2018,33009,0.03190925989938448,-0.15236960759338336,0.023216497318161628,-0.04497411657997108,-0.8,7098.536447236693,1.3999999999999986,0.4000000000000057,0.04927120787823097,-0.003838559578370093,9.510825385679999e-4,-0.004411405166992004,-0.0023597952401385805,-0.30000000000000004,2453,35.4,261447.39749664228,-2.3999999999999986,0,0.010000000000000231,4.399999999999999,128,0.07490373414520235,0.011244670033640713,0.0016147667928148998,REPUBLICAN,DEMOCRAT,FALSE,0.4218726365148994,-0.06381851979876882
NH,2010,33011,-0.19434388781145617,0.13497325064334698,0.018217778389231765,0.041251786723109696,3.0000000000000004,-2611.824690200403,-1.3000000000000114,0.29999999999999716,8.851657858500173e-4,-0.011069086003384077,-0.0020444217632165015,0.003049025847254104,0.00194469476222029,-222680.4,210625.4,0.8999999999999986,-1026.8346205770213,0.19999999999998863,0,-0.08000000000000007,0.09999999999999787,-985,-1.1242356495989725,-0.012702836253436378,0.0037375632861373596,DEMOCRAT,DEMOCRAT,TRUE,0.5096921501012612,-0.3886877756229123
NH,2012,33011,0.025984805137302502,0.25111609437161286,0.06305929285245278,0.07249458854394097,-1.6000000000000005,-3869.5586916703905,-1.2999999999999972,0.5,0.021808728187471982,7.226597795070289e-4,0.003037341328431,2.058314805865949e-4,-9.540165235597099e-4,-0.19999999999999996,4139,0.6000000000000014,-6471.942475759977,-4.5,-0.20000000000000018,-0.009999999999999787,-0.5,1865,2.128628920305971,0.007411953154099593,-0.00483635791777918,DEMOCRAT,DEMOCRAT,TRUE,0.5356769552385637,0.051969610274604894
NH,2014,33011,-0.0448216566909575,-0.1263079571519139,0.015953700039889718,-0.035806924717191935,-0.5,261.1360079211008,-0.29999999999999716,0.29999999999999716,-0.021866535660849007,-0.006012819965399041,0.0016922275997656028,0.0016136639303685058,-4.920839076501e-4,0.4,4499,1.1000000000000014,-8155.398318598018,1.5,0.10000000000000009,0.04999999999999982,1.4000000000000021,2262,2.581747248113004,0.0046173427287423685,-0.00303321650420641,DEMOCRAT,DEMOCRAT,TRUE,0.49085529854760623,-0.08964331338191495
NH,2016,33011,-0.012408538567300564,-0.3731365299543574,0.13923086998637907,-0.1139492540716105,-1.4,5027.093826573691,-0.20000000000000284,0.10000000000000142,0.02137540561687601,-0.004699156532482984,7.322217517143972e-4,3.0602917774009974e-4,-3.009777861065501e-4,-0.5,5821,29.9,215089.366814533,-0.09999999999999432,-0.2999999999999998,-0.06999999999999984,-0.9000000000000021,2577,2.9412743847880165,-0.013088349434537516,0.00141203221830282,DEMOCRAT,DEMOCRAT,TRUE,0.47844675998030567,-0.024817077134601188
NH,2018,33011,0.027899783829591795,0.22076692236097406,0.04873803400873635,0.06897513749163942,0.30000000000000027,-1005.4324522102979,-0.29999999999999716,0.7000000000000028,0.012988238930209006,-0.018697823621256937,0.009497679659037299,0.0066537056386873,3.5262492788948004e-4,0.2,3506,2.5999999999999943,4675.228494623036,-2.5999999999999943,0.09999999999999964,0,1.8000000000000007,7486,8.544190936947984,-0.0017291213612391498,0.006854281536660831,REPUBLICAN,DEMOCRAT,FALSE,0.5494530238492861,-0.05579956765918337
