state,year,county_fips,d_inc_vote,d_gas,s_d_gas,d_log_gas,d_unemp,d_income,d_lfpr,d_age,d_edu,d_white,d_black,d_asian,d_native,d_manufacturing,d_edu_health,d_homeowner,d_home_value,d_family_hh,d_married,d_hh_size,d_commute,d_pop,d_pop_density,d_percent_car,d_percent_pt,incumbent_party,lag_incumbent_party,same_party_incumbent,incumbent_vote_pct,d_partisan_lean,d_gas_future,s_d_gas_future,d_percent_pt_future
IN,2012,18163,-0.10462231123071208,0.2638956705481621,0.06964092493406411,0.08166388343516373,1.8000000000000003,-3243.2896798649017,0.3999999999999915,-0.09999999999999432,0.022019869742854997,-0.017528154115196037,0.0014628900312949056,9.547050962068603e-4,0.00291205736035347,-85695.6,88457.2,0.5,-4150.589994958806,-0.6000000000000014,1.3000000000000003,0.020000000000000018,0.20000000000000284,6129,26.249394073395024,-0.011929947815797592,0.01009642721507991,REPUBLICAN,REPUBLICAN,TRUE,0.5263696360125653,0.20924462246142422,-0.47428692018855667,NA,5.864392441970699e-4
IA,2014,19103,0.03132917634255561,0.041802366536965785,0.0017474378480908368,0.012811756077299119,-1.9,9074.805443253703,-2.299999999999997,0.8999999999999986,0.039860535929129026,-0.022740978747036067,0.0079700787691648,0.007142323385655597,2.4970967188728006e-4,-0.19999999999999996,4587,-3.5999999999999943,1377.2480240398,3.8000000000000043,0.2999999999999998,0.11000000000000032,0.9000000000000021,11062,18.015121722377017,0.006827680844702533,-0.01193353104535829,REPUBLICAN,DEMOCRAT,FALSE,0.3919023365504667,-0.06265835268511119,-0.15610229028088352,NA,4.532826455886027e-4
IA,2014,19113,0.0557411968670084,0.041802366536965785,0.0017474378480908368,0.012811756077299119,-1.2999999999999998,5040.7773698301025,-1.5999999999999943,0.6000000000000014,0.02222134195473696,-0.012547023229249055,0.0011626059978386977,0.0072141058230475,-3.6012336390467013e-4,0.4,3274,-3,-2600.3081486673036,2.000000000000007,0.5,0.040000000000000036,-0.5,6250,8.718153331021028,0.03144355591307868,-0.006320017735199091,REPUBLICAN,DEMOCRAT,FALSE,0.5331850469972017,-0.1114823937340168,-0.15610229028088352,NA,-0.00304691409095811
IA,2014,19153,0.025691801180656282,0.041802366536965785,0.0017474378480908368,0.012811756077299119,-1.5999999999999996,3345.898434980205,-1,0.30000000000000426,0.03763398997205297,0.012310254254231046,0.004663638725976402,0.004731260647237202,-0.0024986687475145103,0,16971,3.599999999999998,-14600.48927277801,0.4000000000000057,0.5,0.04999999999999982,0.3000000000000007,27602,48.103363759432,0.0034156132740563727,-0.00383946782823516,REPUBLICAN,DEMOCRAT,FALSE,0.52744990217016,-0.05138360236131262,-0.15610229028088352,NA,0.0028513502099524503
KS,2014,20091,-0.14823881797740834,0.04172140007934111,0.0017406752245804442,0.012873607137599663,-1.3999999999999995,-1839.8354814510094,-2.200000000000003,0.5,0.011532716237963037,-0.009457744645413046,0.0033935902150774994,0.0029690345843734964,-0.0014640992386900499,0.09999999999999998,14023,2.3000000000000007,-15107.307173545007,1.7999999999999972,-0.6000000000000001,0.010000000000000231,0.40000000000000213,28396,59.981844747170044,0.0013710355644758199,4.434595520516702e-4,REPUBLICAN,DEMOCRAT,FALSE,0.5063326976597597,0.29647763595481663,-0.15461529432855015,NA,-6.594479751350704e-4
KS,2014,20173,-0.14584765739497074,0.04172140007934111,0.0017406752245804442,0.012873607137599663,-3.3,1820.8263148322003,-4.1000000000000085,0.30000000000000426,0.027171887784741,0.01429524774507096,0.0017031643528251927,0.0016722822993819053,0.0019754887479163903,0.29999999999999993,4029,1.6000000000000014,-17314.386375826987,0.5999999999999943,0.2999999999999998,0.020000000000000018,0.3999999999999986,9410,9.433386846476992,0.0012575697148163867,-0.0036049021730283695,REPUBLICAN,DEMOCRAT,FALSE,0.5115274513679926,0.29169531478994154,-0.15461529432855015,NA,5.526417774956993e-4
ME,2014,23005,-0.15348196365960343,0.1293318421094236,0.01672672538341688,0.036914529031180976,-1.4,-2078.4415527811943,-0.7000000000000028,0.8999999999999986,0.05923912577949997,-0.010033782961981985,0.0033758922964693995,-0.0033965148501896997,-3.7979713600160003e-4,0.2999999999999998,7016,2.6999999999999957,-12878.014971445999,0.5,0.6999999999999997,0.04999999999999982,0.09999999999999787,6340,7.589914853070013,-0.022080160684281203,0.009211650101337069,REPUBLICAN,DEMOCRAT,FALSE,0.4364606824867927,0.3069639273192068,-0.1566231186843674,NA,-0.006585339318750489
ME,2014,23019,-0.19832473396669548,0.1293318421094236,0.01672672538341688,0.036914529031180976,-1.6000000000000005,-5827.6903421587995,-4.400000000000006,2.299999999999997,0.009564112075330033,-0.005973619043369016,0.00591195318508652,0.00588191097423592,0.001036121861899211,-0.5,-2809,0.8000000000000007,-4635.431244838903,-3,0.8000000000000003,-0.040000000000000036,1.8000000000000007,-435,-0.12804129051919944,-0.005807578638098221,0.00584590684266657,REPUBLICAN,DEMOCRAT,FALSE,0.5587542087542088,0.39664946793339095,-0.1566231186843674,NA,-0.00940247695623956
MD,2014,24003,-0.11756452487758567,0.1171527823257219,0.013724774406657978,0.034684575705401954,-1.5000000000000004,-1574.0196733050107,-0.5999999999999943,-0.30000000000000426,0.032686296554800987,-0.007815730614529004,0.013554053936199989,0.001654732854529599,-7.774137140142501e-4,0.10000000000000003,16188,0.1999999999999993,-10998.357287183026,-0.8999999999999915,0.5,0.050000000000000266,-0.5,20935,50.459676644019964,-0.014627587952377952,-4.328991487151379e-4,DEMOCRAT,DEMOCRAT,TRUE,0.32732680195941216,-0.2351290497551713,-0.0626945410286166,NA,0.011209703535681417
MD,2014,24005,-0.10518634069603872,0.1171527823257219,0.013724774406657978,0.034684575705401954,-1.6000000000000005,505.17851777859323,-1.6000000000000085,-0.29999999999999716,0.015297256184446995,-0.025450712987499013,0.018844436920478047,0.007702112091248596,-5.537070624905297e-4,0.10000000000000003,12300,0.5,-29325.458339652978,0.4000000000000057,0.3999999999999999,0.10999999999999988,1.1000000000000014,21216,35.45686364496987,-0.005623064444658099,0.005771930902123246,DEMOCRAT,DEMOCRAT,TRUE,0.3971624077009317,-0.21037268139207743,-0.0626945410286166,NA,-0.006079002748086301
MD,2014,24021,-0.08450840223084344,0.1171527823257219,0.013724774406657978,0.034684575705401954,-1.4999999999999996,-6556.354958627009,-1.7000000000000028,0.7999999999999972,0.02014533651515299,-0.014260762576235986,0.0164471565684121,0.0040255218897303005,-0.00501210955556597,1,7196,1.5,-3772.3993627416057,-2.5,-0.3999999999999999,-0.06000000000000005,-0.8000000000000043,9553,14.467055162644044,0.001864688954234417,-0.0035551527243210396,DEMOCRAT,DEMOCRAT,TRUE,0.35310024618288965,-0.169016804461687,-0.0626945410286166,NA,-0.017004622153357296
MD,2014,24025,-0.1176429552187169,0.1171527823257219,0.013724774406657978,0.034684575705401954,-2.2,2242.5150960979954,-2.1000000000000085,1.1000000000000014,0.021285242416985983,-0.026534115169868033,0.0056703368456499925,0.0082426243782849,5.894619338127499e-4,0.19999999999999996,6010,1.2999999999999972,-6807.081863820989,-0.5,-0.10000000000000009,-0.03000000000000025,0.6999999999999993,4928,11.274231423802007,-0.004042348594899825,0.01206372251236375,DEMOCRAT,DEMOCRAT,TRUE,0.2206458797327394,-0.2352859104374338,-0.0626945410286166,NA,-0.012848510334314129
MD,2014,24027,-0.07468417251839721,0.1171527823257219,0.013724774406657978,0.034684575705401954,-0.20000000000000018,-3933.21972688401,-0.4000000000000057,0,0.008544361526151012,-0.024694180869121007,0.009620481484225007,0.018251776488899002,0.00122219166747489,0.09999999999999998,12247,1,-6102.209318408,2.5,0.10000000000000009,0.08999999999999986,0.3000000000000007,20908,83.31730638691988,-0.006586348754993643,0.01116664514307518,DEMOCRAT,DEMOCRAT,TRUE,0.4752558408959259,-0.14936834503679441,-0.0626945410286166,NA,-0.01228426654915371
MD,2014,24031,-0.06349386093079079,0.1171527823257219,0.013724774406657978,0.034684575705401954,-0.5,1337.5683762690023,-2,0,0.020141304010509953,-0.026422450486341065,0.006936548723354002,0.009953071538967989,-3.662713683166602e-4,0.09999999999999998,19547,0.7000000000000028,-25933.278861860977,0.6000000000000085,-0.10000000000000009,0.09999999999999964,0.29999999999999716,54244,110.33493537875029,-0.01196709996827594,0.011910749305600488,DEMOCRAT,DEMOCRAT,TRUE,0.6271656590269955,-0.12698772186158158,-0.0626945410286166,NA,-0.02911024061168435
MD,2014,24033,-0.036258956844217094,0.1171527823257219,0.013724774406657978,0.034684575705401954,-1.4000000000000004,-4916.615583136008,-2.200000000000003,1.2000000000000028,0.01625270380884497,-0.004296489329355002,-0.01828946981425894,0.0024159907420229013,5.774814616579102e-4,-0.1,18624,2.3000000000000043,-26539.757358311996,-0.10000000000000853,-0.19999999999999973,0.08999999999999986,1.7999999999999972,39159,81.12406237629011,0.006554963725973084,-0.009925013472573352,DEMOCRAT,DEMOCRAT,TRUE,0.8500751485735559,-0.07251791368843419,-0.0626945410286166,NA,-0.014010857846882219
MD,2014,24510,-0.06121486477340443,0.1171527823257219,0.013724774406657978,0.034684575705401954,-1.6000000000000005,1393.4956436188004,-0.3999999999999986,0.20000000000000284,0.05807411420112102,-8.186334364859715e-4,-0.006917822528324069,0.004253632079479302,-0.0013367324763067304,0.19999999999999998,7028,-0.10000000000000142,-11720.168295843003,-2.6999999999999957,-0.19999999999999973,-0.029999999999999805,-0.5,2210,27.30291983838015,-0.0144207861468858,0.009530811941137446,DEMOCRAT,DEMOCRAT,TRUE,0.7749492915408075,-0.12242972954680886,-0.0626945410286166,NA,-0.02438331048576811
MA,2014,25001,-0.03936028510139922,0.13506672944711795,0.01824302140354096,0.0396782315298847,-2.2,7140.914703491202,1.3999999999999986,1.8999999999999986,0.05255835382213503,-0.008894456452315902,0.006289081514062701,0.0035388335852755016,5.121560549047801e-4,-0.5,7929,-1.8999999999999986,-3583.8959059379995,-1.8999999999999986,-0.3999999999999999,-0.04999999999999982,-2.1000000000000014,-1023,-2.5983200155450277,9.171420415881038e-4,-0.0032301579288222717,DEMOCRAT,DEMOCRAT,TRUE,0.44281052721378605,-0.07872057020279846,-0.09228585543510048,NA,-1.5764079621334928e-4
MA,2014,25005,-0.04918561058469345,0.13506672944711795,0.01824302140354096,0.0396782315298847,-3.8000000000000007,3137.577999650195,-0.10000000000000853,1,0.0050319271675869914,-0.038355928120404004,0.004148246878235402,0.0019787654223321002,-1.8506690107878993e-4,0.4,22073,1.0999999999999943,-15575.011991453008,1.1000000000000085,0.3999999999999999,-0.010000000000000231,0.20000000000000284,5582,10.091644164637046,-0.004517552280842496,0.0018720302755366597,DEMOCRAT,DEMOCRAT,TRUE,0.4762196616817848,-0.09837122116938696,-0.09228585543510048,NA,0.0024402952941026575
MA,2014,25009,-0.028445256297496724,0.13506672944711795,0.01824302140354096,0.0396782315298847,-2,4394.644812410901,-0.9000000000000057,0,0.019925496447739,-0.034433337049774915,0.0015450024797613038,0.0030442244778665986,0.0024575619783354903,0,23956,0.8999999999999986,-22028.062062668992,2.4000000000000057,0.10000000000000009,0.04999999999999982,2.3999999999999986,24447,49.63464875424006,-0.0561951272472363,0.013234161526794512,DEMOCRAT,DEMOCRAT,TRUE,0.44780758828592526,-0.05689051259499345,-0.09228585543510048,NA,-0.004764046657794889
MA,2014,25013,-0.07696488372696081,0.13506672944711795,0.01824302140354096,0.0396782315298847,-1.0999999999999996,-1590.559713483599,2,0.20000000000000284,0.03281827937593698,0.014408743798062007,-0.0028790749379221936,0.0027905473905138027,-0.0012368063453539898,0,15046,1.9000000000000057,-19952.157258591003,-0.5,-0.10000000000000009,0.09999999999999964,-0.3000000000000007,4483,7.264044249214976,-0.011227617032042225,0.0037122715164567208,DEMOCRAT,DEMOCRAT,TRUE,0.4577804533406911,-0.15392976745392145,-0.09228585543510048,NA,1.586802326537587e-4
MA,2014,25017,-0.030474897186398175,0.13506672944711795,0.01824302140354096,0.0396782315298847,-2.0999999999999996,3306.184062264001,-0.7000000000000028,-0.20000000000000284,0.023851289031405987,-0.022481091302704037,0.0025789423040518053,0.015956125778559704,2.7346652742971014e-4,0,56778,0.5,-37710.25351448101,-0.6999999999999957,0,0.06000000000000005,1.6999999999999993,64307,78.63071546238007,-0.029881312707813135,0.013177301096555488,DEMOCRAT,DEMOCRAT,TRUE,0.525413014914455,-0.060949794372796295,-0.09228585543510048,NA,0.009998959973495605
MA,2014,25021,-0.05263414788778831,0.13506672944711795,0.01824302140354096,0.0396782315298847,-1.5,4259.65798063601,0.7000000000000028,0.6000000000000014,0.035449120278596036,-0.020683047140222066,0.0016963709736800975,0.009375095211464707,4.11919970974995e-6,0.1,25027,0.5,-18574.75936899401,0.5,-0.3999999999999999,0.04999999999999982,1.9000000000000021,19878,50.184090432490166,-0.024138032967596867,0.016904403722638073,DEMOCRAT,DEMOCRAT,TRUE,0.4472740538680618,-0.1052682957755765,-0.09228585543510048,NA,0.002217698061234341
MA,2014,25023,-0.03575495840338083,0.13506672944711795,0.01824302140354096,0.0396782315298847,-3.4000000000000004,-4367.104274791796,-1,1.6000000000000014,3.021350813900425e-4,-0.01712896754569304,0.007354986364947497,-8.282459229634002e-4,-0.0023169920129736997,-0.2,19999,2,-17245.097314693005,-0.5,0.3999999999999999,0,0.19999999999999574,11242,17.056024511494,-3.023123338714573e-4,-0.004292115944767569,DEMOCRAT,DEMOCRAT,TRUE,0.3992044149696529,-0.07150991680676155,-0.09228585543510048,NA,0.013825831874008494
MA,2014,25025,-0.060239321570973337,0.13506672944711795,0.01824302140354096,0.0396782315298847,-3.4000000000000004,397.5366673466051,-1.1999999999999886,1,0.01982057516178498,0.004541470785959012,-0.002571854751193009,0.00399443917065731,8.567357300582699e-4,-0.1,35350,-2.1000000000000085,1470.3401220009837,-0.3999999999999986,-0.8,0.06000000000000005,2.299999999999997,43931,754.1117597381999,-0.004366649279777812,0.006848734787003707,DEMOCRAT,DEMOCRAT,TRUE,0.6687733706499048,-0.12047864314194678,-0.09228585543510048,NA,-0.014099099360940615
MA,2014,25027,-0.059721724651037755,0.13506672944711795,0.01824302140354096,0.0396782315298847,-3,-1362.2760893277882,-0.4000000000000057,0.7999999999999972,0.018480709391854033,-0.01983088877610606,0.007614241154746702,0.006367305557666403,1.5516148826988027e-4,0,31038,1.5,-24948.998433295026,1.6000000000000085,0.30000000000000027,0.010000000000000231,1.1000000000000014,13922,9.215373172759996,-0.0028609253194668005,-0.0037057711190791494,DEMOCRAT,DEMOCRAT,TRUE,0.4023980077577713,-0.11944344930207551,-0.09228585543510048,NA,0.004535204513959001
MI,2014,26049,-0.09607169080098227,0.04148228861091896,0.001720780268399577,0.012794526036147724,-5.6,-594.6683594751012,-2.8000000000000043,1.4000000000000057,0.010249115454508989,3.0188642980100155e-5,0.001294682331410002,0.001257798702965331,8.856969435364105e-4,0,7312,4.199999999999996,-22062.916770541982,0,0.7000000000000002,-0.06999999999999984,0,-12031,-18.88803614580911,-5.516956424828079e-4,0.0019873168966298097,REPUBLICAN,DEMOCRAT,FALSE,0.3806261773909794,0.19214338160196454,-0.15437220942191,NA,0.009024199313042032
MI,2014,26065,-0.0868216131455401,0.04148228861091896,0.001720780268399577,0.012794526036147724,-2.9000000000000004,-1643.1972490845,-0.19999999999999574,0.3000000000000007,0.023648793622193964,-0.008965397929628027,0.008643036454577008,0.003882523342989601,-2.9284450928747027e-4,-0.7999999999999999,9241,2.8999999999999986,-9700.684218876195,-4.200000000000003,1,0.020000000000000018,-0.6000000000000014,3770,6.7791022401809755,-0.012321221520649295,0.0064439387130189665,REPUBLICAN,DEMOCRAT,FALSE,0.41445534815092394,0.17364322629107998,-0.15437220942191,NA,-0.004232774037933158
MI,2014,26081,-0.06627218738254748,0.04148228861091896,0.001720780268399577,0.012794526036147724,-3.8,1924.1257193564088,-0.20000000000000284,0.3999999999999986,0.03460151252183902,-0.022380084037313952,-6.924221512348006e-4,0.0025185035817991003,0.0010597224323004306,0.09999999999999998,33660,4.099999999999998,-26715.853043539973,0,-0.10000000000000009,0.08000000000000007,-0.09999999999999787,26018,30.692377993069044,-0.009289656962924275,0.0038764343307919093,REPUBLICAN,DEMOCRAT,FALSE,0.6348070076415422,0.13254437476509495,-0.15437220942191,NA,-0.00543663539212717
MI,2014,26099,-0.07483186026550714,0.04148228861091896,0.001720780268399577,0.012794526036147724,-5.699999999999999,1912.6939015311946,-1.7999999999999972,0.7999999999999972,0.01293835286557099,-0.02710963498415997,0.019838643714674697,0.006299248427588302,-6.037654254143999e-4,0.19999999999999998,39731,5.199999999999999,-47312.388335950964,-1.5,0.7999999999999998,0.010000000000000231,1.2000000000000028,18986,39.62725179894983,-0.0020078286884670504,-5.571346599168199e-4,REPUBLICAN,DEMOCRAT,FALSE,0.5504553214611907,0.14966372053101445,-0.15437220942191,NA,0.00307631054641155
MI,2014,26125,-0.04611218474208412,0.04148228861091896,0.001720780268399577,0.012794526036147724,-4.5,5165.129229914499,-1.0999999999999943,0.5,0.031954397361041,-0.018476309748844955,0.005529032019861019,0.008968158217071295,1.951714663865501e-4,0,58203,1.3999999999999986,-39004.25853188796,-0.7999999999999972,-0.3999999999999999,0.020000000000000018,0.9000000000000021,34856,40.18222147169013,0.0020899338798655576,-8.134015808585002e-4,REPUBLICAN,DEMOCRAT,FALSE,0.5643151637674132,0.09222436948416815,-0.15437220942191,NA,-0.0023880885170177095
MI,2014,26139,-0.053760254376445604,0.04148228861091896,0.001720780268399577,0.012794526036147724,-3.3,3670.2020183529967,1.1999999999999886,0,0.030182604397993973,0.0023588404647700845,0.0040717671387387,-2.799219184903001e-4,-3.323661602619198e-4,1,17588,2.1999999999999993,-4977.716867472991,-1.2999999999999972,-0.6000000000000001,-0.06000000000000005,-0.1999999999999993,12237,21.71386664559202,-0.018514656315072764,0.004075521678816221,REPUBLICAN,DEMOCRAT,FALSE,0.7500682997905473,0.10752050875289121,-0.15437220942191,NA,-1.6231860517644005e-4
MI,2014,26161,-0.0677035026344811,0.04148228861091896,0.001720780268399577,0.012794526036147724,-3.0999999999999996,2922.369231564895,-1.6000000000000085,0.5,0.02624826941010605,0.002328634557681064,-0.008638474687290995,0.008571794562026405,-0.00387655145511141,0.3,12070,2.1999999999999957,-9084.84826323,1.1000000000000014,-0.09999999999999987,0.020000000000000018,1,11584,16.408809974368978,-0.03048143989329699,0.01657747898296901,REPUBLICAN,DEMOCRAT,FALSE,0.4246601892659414,0.13540700526896227,-0.15437220942191,NA,-9.172499429776909e-4
MI,2014,26163,-0.03454371588864591,0.04148228861091896,0.001720780268399577,0.012794526036147724,-5.300000000000001,-1772.1912861915043,-0.3999999999999986,0.20000000000000284,0.011997503617628996,0.011075967744160975,-0.013949996678146004,0.0049236104657981,4.1925161464513973e-4,-0.10000000000000003,53727,3.8999999999999986,-95991.46282940102,0.10000000000000142,0.3999999999999999,-0.029999999999999805,0.29999999999999716,-50930,-83.21701920385976,-0.012105119083424043,0.0030595463002974707,REPUBLICAN,DEMOCRAT,FALSE,0.3543522523546574,0.06908743177729182,-0.15437220942191,NA,-0.007661607536838519
MN,2014,27003,0.029000743485943226,-0.028912601180784314,8.359385070390906e-4,-0.008641270761408526,-3.1000000000000005,-617.9468668516056,-1.7000000000000028,1.4000000000000057,0.005624595350156969,-0.024299466694072014,0.0091162414026979,0.0014648064064489985,-6.343537351878401e-4,0,13096,1.8000000000000007,-11010.704747012001,0.4000000000000057,0,0.03000000000000025,0.3999999999999986,10562,24.97072899790294,-0.004304460544031996,0.004283932520971267,DEMOCRAT,REPUBLICAN,FALSE,0.46771237602414834,0.05800148697188651,-0.11877498863068103,NA,-0.006454479228060039
MN,2014,27037,0.044903683419960594,-0.028912601180784314,8.359385070390906e-4,-0.008641270761408526,-3.4999999999999996,1032.681520727012,0.09999999999999432,1,0.019879442360759003,-0.02368413384784407,0.008673984763704602,0.0074481686621609006,-0.00202736006643631,0.30000000000000004,22788,0.5,-9541.183402689989,-0.7000000000000028,0.20000000000000018,0.020000000000000018,-0.29999999999999716,13429,23.877104417613964,0.004227902779368242,0.0022726332230517884,DEMOCRAT,REPUBLICAN,FALSE,0.4977135515245292,0.08980736683992124,-0.11877498863068103,NA,0.003018014003914528
MN,2014,27053,0.03738929376272082,-0.028912601180784314,8.359385070390906e-4,-0.008641270761408526,-3.1999999999999997,192.97383672450087,0.29999999999999716,0.20000000000000284,0.030094745434005976,-0.02188094345635294,0.008833905064162997,0.008433628244137695,-0.0013142150317341705,0,65891,1.2000000000000028,-24604.56717450905,-0.29999999999999716,-0.30000000000000004,0.009999999999999787,0.6000000000000014,57441,103.75029211876017,-0.004556616803346625,-0.0060267186527232786,DEMOCRAT,REPUBLICAN,FALSE,0.622841424039214,0.07477858752544181,-0.11877498863068103,NA,-0.00514756934039802
MN,2014,27109,0.02475452220426244,-0.028912601180784314,8.359385070390906e-4,-0.008641270761408526,0.10000000000000009,5090.984159194893,-1.4000000000000057,0.7999999999999972,0.03840333065935497,-0.014416112351010035,0.0123033036357061,0.016119529777112097,7.886338859060399e-4,-0.19999999999999996,1487,3.6999999999999993,-5960.060009565197,2.8999999999999915,-0.19999999999999973,0.020000000000000018,0.10000000000000142,5778,8.838968861696998,-0.018208453622951648,0.0327400584198291,DEMOCRAT,REPUBLICAN,FALSE,0.4768081266003442,0.049509044408524876,-0.11877498863068103,NA,-0.011430952231535348
MN,2014,27123,0.031929232181545864,-0.028912601180784314,8.359385070390906e-4,-0.008641270761408526,-2.1000000000000005,915.8668016032025,0.29999999999999716,0,0.03376774349797801,-0.038658762173495065,0.0016674013944910082,0.022365077261890992,0.00204240380250634,-0.09999999999999998,19672,2.1000000000000014,-15982.538477541006,-0.20000000000000284,0.3999999999999999,0.06999999999999984,1.3000000000000007,23335,153.30386965669004,-0.00883319117934911,0.006444892237044489,DEMOCRAT,REPUBLICAN,FALSE,0.6639944170116938,0.06385846436309162,-0.11877498863068103,NA,-0.009040527480056015
MN,2014,27137,-0.027396738663645448,-0.028912601180784314,8.359385070390906e-4,-0.008641270761408526,-2.4999999999999996,6210.448803440704,-0.10000000000000142,0,0.009002719124059033,-0.008790718904875039,7.531735622348969e-4,0.00166348705916765,-0.007123918870513602,0.7000000000000002,4119,-0.10000000000000142,-8462.811163237799,0.20000000000000284,-1.1,0.050000000000000266,0,794,0.1270895688454985,-0.011992486086120802,-0.002530068375279311,DEMOCRAT,REPUBLICAN,FALSE,0.6564291937014836,-0.05479347732729073,-0.11877498863068103,NA,0.00843247438794454
MN,2014,27163,0.036936085373537764,-0.028912601180784314,8.359385070390906e-4,-0.008641270761408526,-0.8999999999999999,-373.48690063800314,-2.200000000000003,0.7000000000000028,0.012208740768550996,-0.014744420306208927,0.005145959596866999,-0.0049236555855936975,0.0011607133609479198,0.7000000000000001,4951,3.3999999999999986,-7556.9542842925875,-2.5,-0.40000000000000013,-0.04999999999999982,1.3999999999999986,10439,27.156262010995988,-0.015513862699811032,0.00853258262656361,DEMOCRAT,REPUBLICAN,FALSE,0.486478500213411,0.07387217074707558,-0.11877498863068103,NA,-0.0031183744092022
MO,2012,29077,-0.050165577509891146,0.2893891685624097,0.08374609088124278,0.09116428933630583,2.5,-8926.690598443798,-1.8999999999999915,0.20000000000000284,0.0044821634141100075,-0.01073144486489308,0.0028763949211791026,0.0058981495350541,0.00348962737280948,-137052.4,135661.8,2.200000000000003,-7667.9648029817035,-4.299999999999997,-1.0999999999999999,0.06000000000000005,-0.10000000000000142,13682,20.260028507828054,0.01653314218514157,-7.43255619685898e-5,DEMOCRAT,REPUBLICAN,FALSE,0.5094960124969169,-0.10033115501978213,-0.46804314875194075,NA,1.1284308470303935e-4
MO,2012,29095,-0.03789013970486821,0.2893891685624097,0.08374609088124278,0.09116428933630583,1,-8221.689226887102,-3.5,-0.7999999999999972,0.006110337776084995,-0.04327795574797899,0.02073707544905601,0.0025002375497619016,0.00271715196203861,-333064.7,318077.9,4.5,-37562.532575484016,-1.6999999999999957,-0.2999999999999998,0.04999999999999982,-0.5999999999999979,8960,14.824327094599994,-0.00501578713728279,-0.01154899213615486,DEMOCRAT,REPUBLICAN,FALSE,0.5611546864367322,-0.0757802794097363,-0.46804314875194075,NA,-3.9649096078211987e-4
MO,2012,29189,-0.028668367819311036,0.2893891685624097,0.08374609088124278,0.09116428933630583,2,-7045.282175547996,-0.9000000000000057,-0.4000000000000057,0.01991342608052299,-0.032869178023516965,0.015897685181051002,0.0062877052069617995,-0.0012825279959397399,-504393.5,486924.9,2.5,-44075.30304829503,-1.1000000000000085,-0.30000000000000027,0.06000000000000005,-0.09999999999999787,8608,16.952554071250006,-0.005988585827453985,0.0010298110521413106,DEMOCRAT,REPUBLICAN,FALSE,0.636196939183312,-0.05733673563862196,-0.46804314875194075,NA,0.005952777293074359
MO,2012,29510,-0.008866626095058616,0.2893891685624097,0.08374609088124278,0.09116428933630583,2.4000000000000004,-5950.878305087703,-1.9000000000000057,-2.700000000000003,0.04406131407108804,-0.017498251241259033,-4.3664481848298964e-4,0.009805498297827599,3.481374365718699e-4,-163470.5,141000.4,6.900000000000006,-21528.953712589806,-2.6000000000000014,-0.7,-0.21999999999999975,-2.1999999999999993,-36189,-584.1343278143295,0.020366069073079474,-0.025759228128448677,DEMOCRAT,REPUBLICAN,FALSE,0.8582975039466888,-0.017733252190117454,-0.46804314875194075,NA,0.009623906488341702
MT,2012,30111,-0.14537802731999783,0.27037695779372095,0.07310369930578756,0.07942643901405422,1.5999999999999999,-4588.0032783848,-1.6999999999999886,0.3999999999999986,-0.0011485025265560167,-0.007378460962284006,-0.007923641631202221,-5.289170060623089e-4,0.011799553126707302,-76492,77498,0.3000000000000007,262.67331784019916,3.6000000000000085,-0.20000000000000018,-0.020000000000000018,2.8999999999999986,9534,3.6205560055079005,0.006610384379184153,-0.00927690149101003,DEMOCRAT,DEMOCRAT,TRUE,0.4939465124683773,-0.29075605463999565,-0.3552292935315644,NA,-0.0075734238739717
NE,2014,31055,-0.138022558620975,0.043109667060361456,0.0018584433940552136,0.012858476369939753,-1.6999999999999997,-2392.086405289592,-1.1999999999999886,0.3999999999999986,5.552126368910115e-4,-8.824522049899475e-5,-6.143054566380007e-4,0.009310900424956803,0.0010150220139390704,-0.09999999999999998,14480,2.799999999999997,-16544.444764062006,-0.7999999999999972,-0.2999999999999998,0.029999999999999805,0.5,24467,74.49192241526998,-0.00523263512238481,0.0024453974524727296,REPUBLICAN,REPUBLICAN,TRUE,0.5288156654383409,0.2760451172419501,-0.16009847320897874,NA,-0.003241618327425441
NE,2014,31109,-0.12252518161382753,0.043109667060361456,0.0018584433940552136,0.012858476369939753,-2.4,-3363.8914400145004,-0.5,0.7000000000000028,0.019417652924931972,-0.01724826537215496,0.007645676768154801,0.005568402939437098,-0.00268401233746316,-0.10000000000000009,11909,-0.6000000000000014,-3152.2593413911964,-1,0,0.06000000000000005,0.1999999999999993,15654,18.69030066418202,-0.001543225895039635,0.0030409294643893303,REPUBLICAN,REPUBLICAN,TRUE,0.4933743520990197,0.24505036322765517,-0.16009847320897874,NA,-9.981182133060092e-4
NV,2014,32003,0.18843066599865543,0.02413889459734353,5.826862323816607e-4,0.007023819398629172,-3.4000000000000004,-6124.776878200893,-2.6000000000000085,1.3999999999999986,0.010816850489725,-0.05465875982920798,0.0076042813225320055,0.006030870686439899,3.7463169862636016e-4,0.09999999999999998,76830,4.700000000000003,-65438.67319673498,-2,-0.20000000000000018,0.029999999999999805,0.3000000000000007,115421,14.626937347395028,-0.016053831137728514,0.010218768420539773,REPUBLICAN,REPUBLICAN,TRUE,0.6970735968552085,-0.3768613319973109,0.32373164784360275,NA,-0.015114834272688372
